date,permno,headline,ret,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
2019-08-14,87432.0,"Agilent Technologies Sees Q4 Adj. EPS $0.84-$0.86 vs $0.87 Est., Sales $1.31B-$1.33B vs $1.34B Est., Sees FY19 Adj. EPS $3.07-$3.08 vs $3.05 Est., Sales $5.105B-$5.125B vs $5.11B Est.",-3.03075555711984,AGILENT TECHNOLOGIES INC,6.09849095344543,10.077757288850089,6.632118223536571,1.51583701372146,-1.4568764061180999,-2.66225139773268
2019-08-14,87432.0,"Agilent Technologies Q3 Adj. EPS $0.76 Beats $0.72 Estimate, Sales $1.27B Beat $1.24B Estimate",-3.03075555711984,AGILENT TECHNOLOGIES INC,6.09849095344543,10.077757288850089,6.632118223536571,1.51583701372146,-1.4568764061180999,-2.66225139773268
2019-08-14,87432.0,Q3 Earnings Preview For Agilent Technologies,-3.03075555711984,AGILENT TECHNOLOGIES INC,6.09849095344543,10.077757288850089,6.632118223536571,1.51583701372146,-1.4568764061180999,-2.66225139773268
2019-08-01,87432.0,Agilent Announces Settlement of Key Intellectual Property Case in China,-0.28814950492233,AGILENT TECHNOLOGIES INC,-1.6327081248164101,0.40456383836550996,0.54904948507059,-1.05487937107682,-1.36421640274538,-0.12949119744760001
2019-08-07,14127.0,Altisource Asset Management Q2 EPS $1.81 Up From $(0.69) YoY,-0.90090427547693,ALTISOURCE ASSET MANAGEMENT CORP,2.27272734045982,-18.181818606155232,-9.09090970887018,2.9684662818908603,10.00991319524722,38.92366339979038
2019-08-07,14145.0,Applied Optoelectronics shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,0.88932961225509,APPLIED OPTOELECTRONICS INC,6.7580759525299,-8.81488369712841,-5.3868778125690495,3.26530300080776,1.6064242318878998,1.91338953641861
2019-08-07,14145.0,"Applied Optoelectronics Q2 EPS $(0.26) Beats $(0.37) Estimate, Sales $43.4M Beat $42.49M Estimate",0.88932961225509,APPLIED OPTOELECTRONICS INC,6.7580759525299,-8.81488369712841,-5.3868778125690495,3.26530300080776,1.6064242318878998,1.91338953641861
2019-08-07,14145.0,A Preview Of Applied Optoelectronics Q2 Earnings,0.88932961225509,APPLIED OPTOELECTRONICS INC,6.7580759525299,-8.81488369712841,-5.3868778125690495,3.26530300080776,1.6064242318878998,1.91338953641861
2019-08-01,76868.0,"AAON Q2 EPS $0.25 Misses $0.27 Estimate, Sales $119.4M Miss $128.36M Estimate",2.08661686629056,AAON INC,-10.14269590377807,-12.379486854662169,-12.51446511682338,-1.5694659203290902,0.23677760542404003,-1.85471250161423
2019-08-14,89217.0,Here Comes The Sun: Advance Auto Parts Analysts Bullish After Stormy Q2,-4.03571017086505,ADVANCE AUTO PARTS INC,0.7399769034236601,-0.19049723907073002,0.19780860990135002,0.04923471133224001,-1.45500317292506,-1.5232272139682999
