date,permno,headline,ret,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
2019-09-03,87432.0,Agilent Collaborates On Study Of Performance-Enhancing Spinach Extract,-0.98438607528805,AGILENT TECHNOLOGIES INC,0.63910940662026,6.19229186939429,8.50731072749506,0.57992031797766,1.6728597950146098,2.34599478779728
2019-09-23,89217.0,Advance Auto Parts shares are trading higher. Not currently seeing any news to justify price action.,3.55192944407463,ADVANCE AUTO PARTS INC,-1.24054085463285,2.5927260583144403,-1.82979562749785,1.89136080443859,1.2752090665181,-0.20431222796551
2019-09-13,89217.0,"Citigroup Upgrades Advance Auto Parts to Buy, Raises Price Target to $188",1.15979583933949,ADVANCE AUTO PARTS INC,-0.59235203079879,-0.79545401113277,3.02132481508536,-2.30391770601272,0.32320622570114,5.27030111470956
2019-09-10,89217.0,"Advance Auto Parts shares trading higher with other stocks in auto retail space. A Morgan Stanley analyst suggested recent pullback in Advance Auto Parts shares presented ""a good buying opportunity.""",4.9311570823192605,ADVANCE AUTO PARTS INC,2.68907807767391,0.8855917692434099,2.96220142265495,0.14943683054298,0.6004705637693201,3.90442822767995
2019-09-27,13721.0,Abbvie Inc Co And Allergan Are Cooperating Fully With FTC And Continue To Expect To Close Transaction In Early 2020,1.10765863209962,ABBVIE INC,1.16232838481664,-0.25383398174099,-0.20040216790964002,2.69108414649963,1.48046864971735,1.50829353315586
2019-09-26,13721.0,AbbVie shares are trading higher after Citigroup upgraded the stock from Neutral to Buy.,2.69108414649963,ABBVIE INC,1.10765863209962,-0.24314501760249,0.56733526086591,-1.17889055982232,-1.15179484487319,-0.41442613023022
2019-09-26,13721.0,Citigroup Upgrades AbbVie to Buy,2.69108414649963,ABBVIE INC,1.10765863209962,-0.24314501760249,0.56733526086591,-1.17889055982232,-1.15179484487319,-0.41442613023022
2019-09-12,13721.0,UPDATE: UBS On AbbVie Also Notes 'Post '23 we estimate stable cash flows driven by ABBV's 5 key growth assets & AGN Aesthetics franchise. NEWCO cash flows are immediately tangible via a sustainable & growing dividend',1.9283408299088398,ABBVIE INC,-0.45178551226854,1.18593296869,4.51785528718398,1.9213810563087401,4.18291027750759,2.76544681838475
2019-09-12,13721.0,"UPDATE: UBS Upgrades AbbVie To Buy, Lowers Target To $79 As Firm Notes Co's 'acquisition of AGN leads to a NEWCO generating $20B+ of annual free cash flow growing to a highly compelling, 9% FCF yield in '23E (year of Humira's US patent expiry)'",1.9283408299088398,ABBVIE INC,-0.45178551226854,1.18593296869,4.51785528718398,1.9213810563087401,4.18291027750759,2.76544681838475
2019-09-12,13721.0,AbbVie shares are trading higher after UBS upgraded the stock from Neutral to Buy.,1.9283408299088398,ABBVIE INC,-0.45178551226854,1.18593296869,4.51785528718398,1.9213810563087401,4.18291027750759,2.76544681838475
