custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
10007,C S P INC,"CSP Q1 EPS $0.01 Up From $(0.32) YoY, Sales $18.98M Up From $16.63M YoY",2,increase,0.8,0.6,,2,2019-02-12,CSPI,2019-02-12 21:01:00+00:00,20336.0,12638910,0.0164637211710214,-0.0368353500962257,0.012304650619626,-0.0059132818132638,0.0128882806748151,-0.0430668741464614,-0.0589839592576026,0.0536231696605682,-0.0213205236941576,-0.0172171387821435,0.0042903409339487,2019-02-13,2019-02-14,2019-02-15,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-25,2019-02-26,2019-02-27,1.36,0.02,-0.16,0.01,0.28,0.07,0.07,0.01,2019-02-13,-0.21,0.52,-0.58,0.01,2019-02-14,1.13,0.25,0.47,0.01,2019-02-15,0.19,0.29,0.3,0.01,2019-02-19,0.19,0.21,0.55,0.01,2019-02-20,-0.37,-0.07,-0.22,0.01,2019-02-21,0.65,0.55,-1.47,0.01,2019-02-22,0.15,-0.26,-0.18,0.01,2019-02-25,-0.16,-0.64,-0.33,0.01,2019-02-26,0.09,0.2,-0.12,0.01,2019-02-27,204785.0,-0.1571,0.1833,0.1146,-0.203656,0.2201197211710214,-0.033988,-0.0028473500962257,0.042991,-0.0306863493803739,-0.1675229999999999,0.161609718186736,-0.019849,0.0327372806748151,-0.019849,-0.0232178741464614,0.068127,-0.1271109592576026,-0.092115,0.1457381696605682,-0.0135649999999999,-0.0077555236941576,0.035136,-0.0523531387821435,-0.0041389999999999,0.0084293409339487,0.2172723710747957,-0.0335336994765996,0.1309233688063621,0.1711291247150897,-0.0562699852858483
10015,C S X CORP,"CSX Corp Files For Potential Mixed Shelf Offering, Size Not Disclosed",2,uncertain,0.6,0.3,,1,2019-02-12,CSX,2019-02-12 22:35:00+00:00,62148.0,12640810,0.0275972206145525,0.0180272348225116,-0.0073505253531038,-0.0181756652891635,0.016112420707941,0.0121457697823643,0.0326666496694088,0.049063928425312,-0.0058461115695536,-0.0102136125788092,0.0659787580370903,2019-02-13,2019-02-14,2019-02-15,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-25,2019-02-26,2019-02-27,1.36,0.02,-0.16,0.01,0.28,0.07,0.07,0.01,2019-02-13,-0.21,0.52,-0.58,0.01,2019-02-14,1.13,0.25,0.47,0.01,2019-02-15,0.19,0.29,0.3,0.01,2019-02-19,0.19,0.21,0.55,0.01,2019-02-20,-0.37,-0.07,-0.22,0.01,2019-02-21,0.65,0.55,-1.47,0.01,2019-02-22,0.15,-0.26,-0.18,0.01,2019-02-25,-0.16,-0.64,-0.33,0.01,2019-02-26,0.09,0.2,-0.12,0.01,2019-02-27,205257.0,1.1776,0.2156,0.4447,1.611536,-1.5839387793854476,0.339728,-0.3217007651774883,-0.2372959999999999,0.2299454746468961,1.340688,-1.3588636652891637,0.233744,-0.2176315792920589,0.233744,-0.2215982302176356,-0.425712,0.4583786496694088,0.77544,-0.726376071574688,0.18664,-0.1924861115695536,-0.178416,0.1682023874211907,0.1159839999999999,-0.0500052419629096,-1.905639544562936,-0.0917552905305922,-1.1289181906422674,-1.798093474798858,-0.5638846182341873
10023,DENNYS CORP,"Denny's Sees FY19 Adj. EBITDA $95M-$100M, Co., Domestic Comps Flat To Up 2%",2,uncertain,0.6,0.3,,1,2019-02-12,DENN,2019-02-12 21:06:00+00:00,85726.0,24869P10,-0.0005482581909745,-0.0253920387476682,-0.0076628350652754,-0.0046332515776157,0.0139643372967839,0.018362732604146,-0.0082645080983638,-0.0060606291517615,-0.0106706852093339,0.0100154317915439,0.0137298833578825,2019-02-13,2019-02-14,2019-02-15,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-25,2019-02-26,2019-02-27,1.36,0.02,-0.16,0.01,0.28,0.07,0.07,0.01,2019-02-13,-0.21,0.52,-0.58,0.01,2019-02-14,1.13,0.25,0.47,0.01,2019-02-15,0.19,0.29,0.3,0.01,2019-02-19,0.19,0.21,0.55,0.01,2019-02-20,-0.37,-0.07,-0.22,0.01,2019-02-21,0.65,0.55,-1.47,0.01,2019-02-22,0.15,-0.26,-0.18,0.01,2019-02-25,-0.16,-0.64,-0.33,0.01,2019-02-26,0.09,0.2,-0.12,0.01,2019-02-27,206452.0,0.516,0.044,0.0017,0.7117600000000001,-0.7123082581909747,0.15448,-0.1798720387476683,-0.09836,0.0906971649347245,0.5930799999999999,-0.5977132515776157,0.10804,-0.094075662703216,0.10804,-0.089677267395854,-0.18092,0.1726554919016361,0.3454,-0.3514606291517615,0.0873999999999999,-0.0980706852093338,-0.07256,0.0825754317915439,0.05644,-0.0427101166421175,-0.892180296938643,-0.0891748738129437,-0.5070160866428911,-0.7814661816766858,-0.3266877747058868
10031,DENNYS CORP,"Denny's Q4 EPS $0.18, Inline, Sales $159.5M Beat $158.23M Estimate",2,increase,0.7,0.5,,2,2019-02-12,DENN,2019-02-12 21:06:00+00:00,85726.0,24869P10,-0.0005482581909745,0.0094991233199834,0.0188194774091243,0.0226700641214847,0.0238094739615917,0.0368885807693004,-0.0139211369678378,-0.0039215688593685,-0.0031496183946728,0.0031595698092132,0.0047243973240256,2019-02-13,2019-02-14,2019-02-15,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-25,2019-02-26,2019-02-27,1.36,0.02,-0.16,0.01,0.28,0.07,0.07,0.01,2019-02-13,-0.21,0.52,-0.58,0.01,2019-02-14,1.13,0.25,0.47,0.01,2019-02-15,0.19,0.29,0.3,0.01,2019-02-19,0.19,0.21,0.55,0.01,2019-02-20,-0.37,-0.07,-0.22,0.01,2019-02-21,0.65,0.55,-1.47,0.01,2019-02-22,0.15,-0.26,-0.18,0.01,2019-02-25,-0.16,-0.64,-0.33,0.01,2019-02-26,0.09,0.2,-0.12,0.01,2019-02-27,206452.0,0.516,0.044,0.0017,0.7117600000000001,-0.7123082581909747,0.15448,-0.1449808766800165,-0.09836,0.1171794774091243,0.5930799999999999,-0.5704099358785152,0.10804,-0.0842305260384082,0.10804,-0.0711514192306995,-0.18092,0.1669988630321622,0.3454,-0.3493215688593686,0.0873999999999999,-0.0905496183946728,-0.07256,0.0757195698092133,0.05644,-0.0517156026759743,-0.8572891348709912,-0.0278013992708921,-0.4532304584693908,-0.725791881147623,-0.3200197763193398
10039,DENNYS CORP,Denny's Q4 Earnings Outlook,2,uncertain,0.5,0.5,,1,2019-02-12,DENN,2019-02-12 13:10:00+00:00,85726.0,24869P10,-0.0005482581909745,0.0517544001340866,-0.0016680948901921,0.0033417004160583,0.0066611412912607,-0.0041356491856276,-0.0107973674312233,0.0293870698660612,-0.0106035517528653,0.0057707908563315,-0.0081967208534479,2019-02-13,2019-02-14,2019-02-15,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-25,2019-02-26,2019-02-27,1.36,0.02,-0.16,0.01,0.28,0.07,0.07,0.01,2019-02-13,-0.21,0.52,-0.58,0.01,2019-02-14,1.13,0.25,0.47,0.01,2019-02-15,0.19,0.29,0.3,0.01,2019-02-19,0.19,0.21,0.55,0.01,2019-02-20,-0.37,-0.07,-0.22,0.01,2019-02-21,0.65,0.55,-1.47,0.01,2019-02-22,0.15,-0.26,-0.18,0.01,2019-02-25,-0.16,-0.64,-0.33,0.01,2019-02-26,0.09,0.2,-0.12,0.01,2019-02-27,206452.0,0.516,0.044,0.0017,0.7117600000000001,-0.7123082581909747,0.15448,-0.1027255998659134,-0.09836,0.0966919051098078,0.5930799999999999,-0.5897382995839416,0.10804,-0.1013788587087392,0.10804,-0.1121756491856277,-0.18092,0.1701226325687766,0.3454,-0.3160129301339388,0.0873999999999999,-0.0980035517528653,-0.07256,0.0783307908563316,0.05644,-0.0646367208534479,-0.8150338580568881,-0.0060336947561055,-0.4930463944741338,-0.8032928074783087,-0.3423754285007715
10047,SPDR DOW JONES IND AVG ETF TRUST,Job Openings Hit Record High In December,2,increase,0.7,0.6,,2,2019-02-12,DIA,2019-02-12 15:28:00+00:00,85765.0,78467X10,0.0143061941489577,0.0102149294689297,0.0084263263270258,-0.0110716270282864,0.0014786585234105,0.008015208877623,-0.0108809471130371,0.0057118777185678,0.0094657288864254,-0.0150031503289938,0.005923441145569,2019-02-13,2019-02-14,2019-02-15,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-25,2019-02-26,2019-02-27,1.36,0.02,-0.16,0.01,0.28,0.07,0.07,0.01,2019-02-13,-0.21,0.52,-0.58,0.01,2019-02-14,1.13,0.25,0.47,0.01,2019-02-15,0.19,0.29,0.3,0.01,2019-02-19,0.19,0.21,0.55,0.01,2019-02-20,-0.37,-0.07,-0.22,0.01,2019-02-21,0.65,0.55,-1.47,0.01,2019-02-22,0.15,-0.26,-0.18,0.01,2019-02-25,-0.16,-0.64,-0.33,0.01,2019-02-26,0.09,0.2,-0.12,0.01,2019-02-27,206461.0,1.0098,-0.2725,0.1162,1.383328,-1.3690218058510424,0.292744,-0.2825290705310703,-0.202058,0.2104843263270258,1.151074,-1.1621456270282864,0.201862,-0.2003833414765894,0.201862,-0.1938467911223769,-0.363626,0.3527450528869629,0.66637,-0.6606581222814322,0.16147,-0.1520042711135745,-0.151568,0.1365648496710062,0.100882,-0.0949585588544309,-1.6515508763821127,-0.0720447442040444,-0.9516613007012604,-1.5563757596272527,-0.6121578408138454
10055,SPDR DOW JONES IND AVG ETF TRUST,This Day In Market History: Joseph Searles III Breaks NYSE Color Barrier,2,uncertain,0.5,0.2,,1,2019-02-12,DIA,2019-02-12 12:53:00+00:00,85765.0,78467X10,0.0143061941489577,0.0069226315245032,-0.0245833396911621,-0.0046988725662231,0.0072961407713592,0.0183212738484144,-0.0010460091289132,-0.0110994512215256,0.0188479330390691,-0.0097693037241697,0.0212007164955139,2019-02-13,2019-02-14,2019-02-15,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-25,2019-02-26,2019-02-27,1.36,0.02,-0.16,0.01,0.28,0.07,0.07,0.01,2019-02-13,-0.21,0.52,-0.58,0.01,2019-02-14,1.13,0.25,0.47,0.01,2019-02-15,0.19,0.29,0.3,0.01,2019-02-19,0.19,0.21,0.55,0.01,2019-02-20,-0.37,-0.07,-0.22,0.01,2019-02-21,0.65,0.55,-1.47,0.01,2019-02-22,0.15,-0.26,-0.18,0.01,2019-02-25,-0.16,-0.64,-0.33,0.01,2019-02-26,0.09,0.2,-0.12,0.01,2019-02-27,206461.0,1.0098,-0.2725,0.1162,1.383328,-1.3690218058510424,0.292744,-0.2858213684754968,-0.202058,0.1774746603088378,1.151074,-1.155772872566223,0.201862,-0.1945658592286408,0.201862,-0.1835407261515856,-0.363626,0.3625799908710867,0.66637,-0.6774694512215257,0.16147,-0.1426220669609308,-0.151568,0.1417986962758302,0.100882,-0.079681283504486,-1.6548431743265393,-0.1083467081666589,-0.9782982122573852,-1.5338794579464494,-0.5789348406916112
10063,DISH NETWORK CORP,A Preview Of DISH Network's Q4 Earnings,2,uncertain,0.5,0.5,,1,2019-02-12,DISH,2019-02-12 18:20:00+00:00,81696.0,25470M10,0.0035313197877258,-0.0095676314085721,-0.0218247082084417,0.0062179984524846,0.0268993005156517,0.0007079808274284,0.0173328537493944,-0.0236439611762762,-0.0042735342867672,-0.0218168348073959,-0.0131627274677157,2019-02-13,2019-02-14,2019-02-15,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-25,2019-02-26,2019-02-27,1.36,0.02,-0.16,0.01,0.28,0.07,0.07,0.01,2019-02-13,-0.21,0.52,-0.58,0.01,2019-02-14,1.13,0.25,0.47,0.01,2019-02-15,0.19,0.29,0.3,0.01,2019-02-19,0.19,0.21,0.55,0.01,2019-02-20,-0.37,-0.07,-0.22,0.01,2019-02-21,0.65,0.55,-1.47,0.01,2019-02-22,0.15,-0.26,-0.18,0.01,2019-02-25,-0.16,-0.64,-0.33,0.01,2019-02-26,0.09,0.2,-0.12,0.01,2019-02-27,206083.0,1.3787,0.2945,0.5128,1.8850320000000005,-1.8815006802122745,0.396036,-0.4056036314085722,-0.2795269999999999,0.2577022917915582,1.567931,-1.5617130015475154,0.271953,-0.2450536994843483,0.271953,-0.2712450191725716,-0.500119,0.5174518537493944,0.906155,-0.9297989611762764,0.216805,-0.2210785342867672,-0.210592,0.188775165192604,0.134083,-0.1472457274677157,-2.2871043116208467,-0.147901339617014,-1.304010709755957,-2.0780117202044353,-0.8631412231613325
10071,DUKE ENERGY CORP NEW,"Morgan Stanley Maintains Equal-Weight on Duke Energy, Raises Price Target to $88",2,increase,0.7,0.5,,2,2019-02-12,DUK,2019-02-12 13:15:00+00:00,27959.0,26441C20,0.000665467348881,-0.0636254176497459,-0.0282051619142293,0.0006596457096748,0.0072511308826506,0.0019633958581835,0.0039189723320305,0.0279765985906124,0.0310127045959234,-0.0122775165364146,0.0080794999375939,2019-02-13,2019-02-14,2019-02-15,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-25,2019-02-26,2019-02-27,1.36,0.02,-0.16,0.01,0.28,0.07,0.07,0.01,2019-02-13,-0.21,0.52,-0.58,0.01,2019-02-14,1.13,0.25,0.47,0.01,2019-02-15,0.19,0.29,0.3,0.01,2019-02-19,0.19,0.21,0.55,0.01,2019-02-20,-0.37,-0.07,-0.22,0.01,2019-02-21,0.65,0.55,-1.47,0.01,2019-02-22,0.15,-0.26,-0.18,0.01,2019-02-25,-0.16,-0.64,-0.33,0.01,2019-02-26,0.09,0.2,-0.12,0.01,2019-02-27,204890.0,0.0743,-0.5455,-0.1543,0.111048,-0.1103825326511189,0.030804,-0.0944294176497459,-0.005603,-0.0226021619142293,0.0939589999999999,-0.0932993542903251,0.024117,-0.0168658691173493,0.024117,-0.0221536041418164,-0.017491,0.0214099723320305,0.058295,-0.0303184014093875,0.021145,0.0098677045959234,-0.001888,-0.0103895165364146,0.016687,-0.008607500062406,-0.2048119503008648,-0.1170315795639753,-0.1159015162045545,-0.132318827549491,-0.0401913452220708
10079,ELECTRONIC ARTS INC,"EA Issues Press Release Highlighting Collobartion With Director Neill Blomkamp For 'Conviction,' An Original Live-Action Short-Film Based On BioWare's 'Anthem'",2,increase,0.7,0.6,,2,2019-02-12,EA,2019-02-12 14:12:00+00:00,75828.0,28551210,0.0523447543382644,-0.0044367834925651,0.0287199765443801,0.0202166102826595,-0.0103797744959592,0.0095351058989763,0.0146399708464741,-0.0006982218474149,0.0004657768586184,-0.0023277113214135,-0.0023332312703132,2019-02-13,2019-02-14,2019-02-15,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-25,2019-02-26,2019-02-27,1.36,0.02,-0.16,0.01,0.28,0.07,0.07,0.01,2019-02-13,-0.21,0.52,-0.58,0.01,2019-02-14,1.13,0.25,0.47,0.01,2019-02-15,0.19,0.29,0.3,0.01,2019-02-19,0.19,0.21,0.55,0.01,2019-02-20,-0.37,-0.07,-0.22,0.01,2019-02-21,0.65,0.55,-1.47,0.01,2019-02-22,0.15,-0.26,-0.18,0.01,2019-02-25,-0.16,-0.64,-0.33,0.01,2019-02-26,0.09,0.2,-0.12,0.01,2019-02-27,205491.0,0.9865,0.1908,-0.7848,1.3516400000000002,-1.2992952456617357,0.28622,-0.2906567834925652,-0.1971649999999999,0.2258849765443801,1.124745,-1.1045283897173404,0.197435,-0.2078147744959593,0.197435,-0.1878998941010237,-0.355005,0.3696449708464742,0.651225,-0.651923221847415,0.157975,-0.1575092231413815,-0.14784,0.1455122886785864,0.098785,-0.1011182312703132,-1.589952029154301,-0.064771806948185,-0.8786434131729601,-1.5002430583143234,-0.5832933108350729
