custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,ret_f11,ret_f12,ret_f13,ret_f14,ret_f15,ret_f16,ret_f17,ret_f18,ret_f19,ret_f20,ret_f21,ret_f22,ret_f23,ret_f24,ret_f25,ret_f26,ret_f27,ret_f28,ret_f29,ret_f30,ret_f31,ret_f32,ret_f33,ret_f34,ret_f35,ret_f36,ret_f37,ret_f38,ret_f39,ret_f40,ret_f41,ret_f42,ret_f43,ret_f44,ret_f45,ret_f46,ret_f47,ret_f48,ret_f49,ret_f50,ret_f51,ret_f52,ret_f53,ret_f54,ret_f55,ret_f56,ret_f57,ret_f58,ret_f59,ret_f60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
10005,RINGCENTRAL INC,Avaya Announces Strategic Partnership With RingCentral To Accelerate Transformation To The Cloud,7,increase,0.8,0.6,"the strategic partnership with avaya is likely to enhance ringcentral's market position and growth potential in the cloud communications sector, which could positively impact its stock price.",2,2019-10-03,RNG,2019-10-03 20:07:00+00:00,14136.0,76680R20,0.0496255345642566,0.2803826332092285,0.3542417998008265,0.3481260811367339,0.3678061386184204,0.3342480512362951,0.3315038876932212,0.3076681652596205,-0.0168297942727803,-0.0330256366720324,-0.0188937942401004,-0.0511478645845335,-0.0696730599107391,-0.1166763265352079,-0.0038531015987723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.22,-0.89,0.007,14136.0,252.0,4.9626%,0.0017,1.5091,0.4796,-1.4739,1.7781%,2.8632%,61.4340%,2.5601%,12.0
10013,RINGCENTRAL INC,RingCentral shares are trading higher on seemingly no company-specific news,7,uncertain,0.5,0.5,"the increase in ringcentral's stock price without any specific news could be due to market speculation or broader market trends, making the outcome uncertain.",1,2019-10-03,RNG,2019-10-03 16:28:00+00:00,14136.0,76680R20,0.0496255345642566,0.2803826332092285,0.3542417998008265,0.3481260811367339,0.3678061386184204,0.3342480512362951,0.3315038876932212,0.3076681652596205,-0.0168297942727803,-0.0330256366720324,-0.0188937942401004,-0.0511478645845335,-0.0696730599107391,-0.1166763265352079,-0.0038531015987723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.22,-0.89,0.007,14136.0,252.0,4.9626%,0.0017,1.5091,0.4796,-1.4739,1.7781%,2.8632%,61.4340%,2.5601%,10.0
10021,ROLLINS INC,Rollins Reports Successfully Divested $200M Pension Liability,7,increase,0.8,0.6,"successfully divesting a $200m pension liability can improve rollins inc's financial health and reduce future obligations, likely leading to a positive reaction in the stock market.",2,2019-10-03,ROL,2019-10-03 11:34:00+00:00,36003.0,77571110,0.0179586485028266,0.0132314255461096,0.006174739833205,0.001176151231143,0.0238165659123519,0.0476331320994847,0.1064222313875062,-0.0293712766128825,-0.0026865717954932,-0.0193718774239437,-0.0008970938009023,-0.0170638964808907,-0.033555102664605,0.0075392009282648,-0.0946614902474088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.22,-0.89,0.007,36003.0,252.0,1.7959%,-0.0006,0.7514,-0.1921,-0.0379,1.3749%,1.5995%,26.1090%,1.1219%,7.0
10029,R P M INTERNATIONAL INC,RPM Raises Quarterly Dividend From $0.35 To $0.36/Share,7,increase,0.8,0.6,"increasing the quarterly dividend typically signals financial strength and can attract more investors, likely leading to a rise in stock price.",2,2019-10-03,RPM,2019-10-03 18:30:00+00:00,65307.0,74968510,0.001784048625268,0.016770627349615,0.0093500272980615,-0.0154348629729558,0.0112793420162837,0.0263175690425581,0.1127019220146434,0.1364239917097782,0.0013399430317804,-0.0225257295950411,-0.0201048549147744,-0.0129145469946903,-0.010008834344542,0.0046303978016812,0.1050432390899838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.22,-0.89,0.007,65307.0,252.0,0.1784%,0.0004,0.7628,0.0454,0.0963,1.2059%,1.4625%,32.0166%,-0.3467%,8.0
10037,R P M INTERNATIONAL INC,Vertical Group Upgrades RPM International to Hold,7,uncertain,0.6,0.2,"an upgrade to 'hold' suggests a neutral stance, which may not significantly impact the stock price in either direction.",1,2019-10-03,RPM,2019-10-03 13:55:00+00:00,65307.0,74968510,0.001784048625268,0.016770627349615,0.0093500272980615,-0.0154348629729558,0.0112793420162837,0.0263175690425581,0.1127019220146434,0.1364239917097782,0.0013399430317804,-0.0225257295950411,-0.0201048549147744,-0.0129145469946903,-0.010008834344542,0.0046303978016812,0.1050432390899838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.22,-0.89,0.007,65307.0,252.0,0.1784%,0.0004,0.7628,0.0454,0.0963,1.2059%,1.4625%,32.0166%,-0.3467%,7.0
10045,INVESCO E T F TRUST,Keep An Eye On This Equal-Weight ETF Giant In October,7,uncertain,0.5,0.5,"the phrase 'keep an eye on this equal-weight etf giant' suggests potential interest or attention, but does not provide clear indicators of positive or negative performance, leading to uncertainty about the stock price movement.",1,2019-10-03,RSP,2019-10-03 15:13:00+00:00,17746.0,46137V35,0.0072804111987352,0.0111269438639283,0.0057061194418313,-0.0116976059748016,0.0045648672929943,0.0268188282266712,0.0626723380025602,0.100887732021885,-0.0188909973949193,-0.0341413987568481,-0.0295621484276312,-0.0353017256281058,-0.0435808161620484,0.0043133642698705,-0.0346908997426872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.22,-0.89,0.007,17746.0,252.0,0.7280%,0.0001,0.9354,0.0548,0.1736,0.1683%,1.0207%,97.2821%,0.1403%,10.0
10053,SMUCKER J M CO,"JM Smucker Reports Issued Voluntary Recall Of Specific Lots Of Robin Hood All Purpose Flour Distributed, Sold In US Only",7,decrease,0.8,0.6,"the voluntary recall of specific lots of flour may raise concerns about product safety and quality, potentially leading to decreased consumer trust and lower sales, which could negatively impact the stock price.",0,2019-10-03,SJM,2019-10-03 20:21:00+00:00,42585.0,83269640,-0.0043075107969343,0.0126963080838322,0.009686812282952,-0.0035738255446808,0.0064891826435176,0.0184331710202845,-0.0090285326146173,-0.0217369073515875,-0.0108373304829001,-0.0293582613058339,-0.0206346301085271,-0.0109289654316043,-0.0187448406193494,-0.0679874402245389,-0.0938977847560847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.22,-0.89,0.007,42585.0,252.0,-0.4308%,0.0002,0.2365,-0.2744,0.1086,1.4598%,1.4823%,3.0084%,-0.5955%,20.0
10061,SMITH & NEPHEW PLC,Hearing Wellington Mgmt. Group 13D Filing On Smith & Nephew Shows 5.22% Stake,7,increase,0.7,0.6,"the filing of a 13d by wellington management group, indicating a significant stake in smith & nephew plc, often signals confidence in the company's future prospects, which can lead to increased investor interest and a potential rise in stock price.",2,2019-10-03,SNN,2019-10-03 10:22:00+00:00,87444.0,83175M20,0.015690566971898,0.0145053472369909,0.0207837824407501,0.0112578583210274,0.0123403272234927,0.0359385129450515,-0.0714440201339871,0.0428664124423798,-0.0325581580400466,-0.0492416910234985,-0.0458715742553664,-0.0454735139918649,-0.0374422057970307,-0.0184470300079373,0.0478589523039671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.22,-0.89,0.007,87444.0,252.0,1.5691%,0.0009,0.379,0.1047,-0.4955,1.1018%,1.2651%,24.1508%,0.8469%,13.0
10069,SYNOVUS FINANCIAL CORP,"Morgan Stanley Maintains Overweight on Synovus Financial, Lowers Price Target to $43",7,decrease,0.7,0.5,"the downgrade in price target from morgan stanley suggests a less favorable outlook for synovus financial, which could lead to a decrease in stock price as investors adjust their expectations.",0,2019-10-03,SNV,2019-10-03 13:46:00+00:00,20053.0,87161C50,-0.0002947618486359,0.0171041525900363,0.0032438979581261,-0.0265408896870174,-0.0056030269755865,0.0347980032845562,0.1144205562518259,0.1569155300449627,-0.0170964989811182,-0.0514541458367142,-0.048527441745378,-0.0548899764844964,-0.0901287764472245,-0.0283330290722448,-0.0230583054287073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.22,-0.89,0.007,20053.0,252.0,-0.0295%,-0.0,1.2937,0.7942,1.5016,1.0408%,1.9223%,70.6852%,0.4432%,12.0
10077,EMEREN GROUP LTD,Shah Capital Invests $11M in ReneSola; 100M Shares Priced @$0.11/Share,7,uncertain,0.5,0.5,"the investment in renesola by shah capital does not directly relate to emeren group ltd, making the impact on its stock price uncertain.",1,2019-10-03,SOL,2019-10-03 07:47:00+00:00,92543.0,75971T30,-0.0322580337524414,-0.0666666850447654,-0.1400000264708483,-0.0999999862023179,-0.0600000224322108,0.053333365699721,0.033333305148778,-0.054733351139695,0.0264900419861078,0.0402684184916783,-0.0189873959428285,-0.1388888865995117,0.2015504063006437,0.6145833552474707,0.1654134828073641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.22,-0.89,0.007,92543.0,252.0,-3.2258%,-0.0001,0.8013,0.1002,0.48,4.2688%,4.3538%,3.8640%,-3.4525%,10.0
