date,permno,headline,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
2019-11-25,87432.0,Aligent shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.,AGILENT TECHNOLOGIES INC,0.8596994914114401,-0.19935662848825,3.32668583085891,1.04725370183587,0.76414431460445,-0.21440051637444,1.4408,0.288,1.1222,0.92,1.32,-0.38,0.006,0.40237599999999984,0.5288,-0.3521,0.0457,0.5193,0.2991,0.3831,0.6513,-0.1826,-0.3611,1.6613
2019-11-25,87432.0,"Agilent Sees FY20 Adj. EPS $3.38-$3.43 vs $3.44 Estimate, Sales $5.5B-$5.55B vs $5.55B Est.",AGILENT TECHNOLOGIES INC,0.8596994914114401,-0.19935662848825,3.32668583085891,1.04725370183587,0.76414431460445,-0.21440051637444,1.4408,0.288,1.1222,0.92,1.32,-0.38,0.006,0.40237599999999984,0.5288,-0.3521,0.0457,0.5193,0.2991,0.3831,0.6513,-0.1826,-0.3611,1.6613
2019-11-25,87432.0,"Agilent Sees Q1 Adj. EPS $0.80-$0.81 vs $0.84 Estimate, Sales $1.34B-$1.355B vs $1.38B Est.",AGILENT TECHNOLOGIES INC,0.8596994914114401,-0.19935662848825,3.32668583085891,1.04725370183587,0.76414431460445,-0.21440051637444,1.4408,0.288,1.1222,0.92,1.32,-0.38,0.006,0.40237599999999984,0.5288,-0.3521,0.0457,0.5193,0.2991,0.3831,0.6513,-0.1826,-0.3611,1.6613
2019-11-25,87432.0,"Agilent Technologies Q4 Adj. EPS $0.89 Beats $0.85 Estimate, Sales $1.37B Beat $1.33B Estimate",AGILENT TECHNOLOGIES INC,0.8596994914114401,-0.19935662848825,3.32668583085891,1.04725370183587,0.76414431460445,-0.21440051637444,1.4408,0.288,1.1222,0.92,1.32,-0.38,0.006,0.40237599999999984,0.5288,-0.3521,0.0457,0.5193,0.2991,0.3831,0.6513,-0.1826,-0.3611,1.6613
2019-11-20,87432.0,Agilent Raises Qtr. Dividend From $0.164 To $0.18/Share,AGILENT TECHNOLOGIES INC,-0.2801752416417,3.26032257995252,3.8334210926685097,1.73209961503744,1.31612414840478,3.2959858423322803,-0.9711,-0.7509,1.0203,-0.33,0.0,-0.45,0.006,-0.640401,-0.0775,0.8,0.288,0.5288,-0.3521,0.0457,0.5193,0.2991,0.3831,0.6513
2019-11-15,87432.0,"Stifel Nicolaus Initiates Coverage On Agilent Technologies with Hold Rating, Announces $85 Price Target",AGILENT TECHNOLOGIES INC,-0.40889303199946003,1.09890185506003,2.67058051022019,-0.5184052512049601,-0.37638013381224,-0.11710647113706,1.9541,1.1431,1.0285,0.74,-0.26,-0.34,0.006,1.18701,-0.5123,1.4146,-0.7509,-0.0775,0.8,0.288,0.5288,-0.3521,0.0457,0.5193
2019-11-06,14127.0,Altisource Asset Mgmt Q3 EPS $(2.25) Down From $(0.75) YoY,ALTISOURCE ASSET MANAGEMENT CORP,-7.407407462596891,-17.01925800141011,-11.333331479316131,-0.07570196175947,1.53846012626621,-2.58302865350759,2.2727,2.1471,0.4391,-0.05,-0.72,0.23,0.006,2.2886550000000003,-7.353,-5.2497,0.2837,-4.4059,-2.5963,7.754,-4.2639,6.585,1.6833,-6.2756
2019-11-12,15580.0,"Atlantic American Q3 EPS $(0.07) Down From $0.04 YoY, Sales $47.75M Up From $45.57M YoY",ATLANTIC AMERICAN CORP,-14.598040282726279,-2.07241777015523,4.23594201033732,3.9058644324541003,-4.57151821271767,-4.040818009812,-6.6142,-6.731,0.1118,0.16,-0.12,-0.15,0.006,-6.638088000000001,-15.17,6.4992,9.0435,-10.6253,8.887,10.7509,4.901,-2.3647,-11.7301,4.4657
2019-11-20,14145.0,Applied Optoelectronics Amended S-3 Shows Registration For $250M Mixed Securities Offering,APPLIED OPTOELECTRONICS INC,-0.7782094180583901,3.8910561251510103,1.75097562051187,-2.75142285972833,-5.66037542381361,-5.96329951930016,0.2927,1.2256,1.6608,-0.33,0.0,-0.45,0.006,0.8347640000000001,-0.1591,-0.3159,-2.4704,3.0192,0.2142,1.2513,1.4089,-2.182,-1.0447,0.2234
2019-11-07,14145.0,"Piper Jaffray Maintains Neutral on Applied Optoelectronics, Raises Price Target to $10",APPLIED OPTOELECTRONICS INC,1.77736710757017,1.9644532781176,-4.5837211488299205,3.3539287745952597,10.47169444190658,22.36155050729333,-8.7105,-9.6579,1.6789,0.38,-0.14,0.51,0.006,-9.354482,1.4667,12.1596,-4.0328,-1.8368,-3.6416,-0.934,-2.1017,-2.8616,1.2256,-0.1591
