date,permno,headline,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
2019-05-15,87432.0,"Bank of America Maintains Buy on Agilent Technologies, Inc. Common Stock, Lowers Price Target to $82",AGILENT TECHNOLOGIES INC,2.45417449623346,0.48787960834542,-1.10881145523327,2.93879453092813,-1.41374374504594,-1.28571159950979,-11.0117,-12.0483,1.0337,0.58,0.05,-0.96,0.009,-11.620246,1.3941,0.6174,0.6115,-1.9367,-0.2586,0.9339,0.8057,-1.2926,1.1698,-0.9719
2019-05-15,87432.0,Agilent Technologies shares are trading lower after the company reported worse-than-expected Q2 EPS and sales results; the company also announced weak Q3 sales guidance.,AGILENT TECHNOLOGIES INC,2.45417449623346,0.48787960834542,-1.10881145523327,2.93879453092813,-1.41374374504594,-1.28571159950979,-11.0117,-12.0483,1.0337,0.58,0.05,-0.96,0.009,-11.620246,1.3941,0.6174,0.6115,-1.9367,-0.2586,0.9339,0.8057,-1.2926,1.1698,-0.9719
2019-05-15,87432.0,"Deutsche Bank Maintains Buy on Agilent Technologies, Inc. Common Stock, Lowers Price Target to $85",AGILENT TECHNOLOGIES INC,2.45417449623346,0.48787960834542,-1.10881145523327,2.93879453092813,-1.41374374504594,-1.28571159950979,-11.0117,-12.0483,1.0337,0.58,0.05,-0.96,0.009,-11.620246,1.3941,0.6174,0.6115,-1.9367,-0.2586,0.9339,0.8057,-1.2926,1.1698,-0.9719
2019-05-15,87432.0,"Barclays Maintains Overweight on Agilent Technologies, Inc. Common Stock, Lowers Price Target to $86",AGILENT TECHNOLOGIES INC,2.45417449623346,0.48787960834542,-1.10881145523327,2.93879453092813,-1.41374374504594,-1.28571159950979,-11.0117,-12.0483,1.0337,0.58,0.05,-0.96,0.009,-11.620246,1.3941,0.6174,0.6115,-1.9367,-0.2586,0.9339,0.8057,-1.2926,1.1698,-0.9719
2019-05-14,87432.0,Agilent Technologies shares are trading lower after the company reported worse-than-expected Q2 EPS and sales results; the company also issued Q3 sales guidance below analyst estimates.,AGILENT TECHNOLOGIES INC,-11.01171225309372,-10.11709284431566,-11.459017055574861,-4.22827787697315,-4.1039009147991,-3.61572157177059,2.9388,1.9908,1.0331,0.93,0.4,-0.02,0.009,1.9690170000000002,-12.0483,1.3941,0.6174,0.6115,-1.9367,-0.2586,0.9339,0.8057,-1.2926,1.1698
2019-05-14,87432.0,"Agilent Technologies Sees Q3 Adj. EPS $0.71-$0.73 vs $0.73 Est., Sales $1.225B-$1.245B vs $1.27B Est. Sees FY19 Adj. EPS $3.03-$3.07 vs $3.07 Est., Sales $5.085B-$5.125B vs $5.19B Est.",AGILENT TECHNOLOGIES INC,-11.01171225309372,-10.11709284431566,-11.459017055574861,-4.22827787697315,-4.1039009147991,-3.61572157177059,2.9388,1.9908,1.0331,0.93,0.4,-0.02,0.009,1.9690170000000002,-12.0483,1.3941,0.6174,0.6115,-1.9367,-0.2586,0.9339,0.8057,-1.2926,1.1698
2019-05-14,87432.0,"Agilent Technologies Q2 Adj. EPS $0.71 Misses $0.72 Estimate, Sales $1.24B Miss $1.27B Estimate",AGILENT TECHNOLOGIES INC,-11.01171225309372,-10.11709284431566,-11.459017055574861,-4.22827787697315,-4.1039009147991,-3.61572157177059,2.9388,1.9908,1.0331,0.93,0.4,-0.02,0.009,1.9690170000000002,-12.0483,1.3941,0.6174,0.6115,-1.9367,-0.2586,0.9339,0.8057,-1.2926,1.1698
2019-05-08,14127.0,Altisource Asset Management Q1 EPS $(0.56) Up From $(2.75) YoY,ALTISOURCE ASSET MANAGEMENT CORP,-1.7276844009757,-9.62566939755803,-15.67256098028511,-1.88494231551885,-1.92380325876716,-4.2709862433842405,-6.5,-6.6282,0.5895,-0.22,-0.15,-0.32,0.009,-6.37931,-1.4872,-9.4113,6.1253,-3.8046,-0.5625,-0.7888,0.1803,-0.6568,-3.162,-2.6218
2019-05-13,15580.0,"Atlantic American Q1 EPS $0.19 Up From $(0.25) YoY, Sales $55.018M Up From $40.54M YoY",ATLANTIC AMERICAN CORP,0.053093337919559995,-4.03071219505601,-0.54314269806204,2.46503241360187,5.95320056566084,5.95320056566084,-1.6547,-1.0423,-0.0277,-2.67,-0.73,0.28,0.009,-1.7376589999999998,-0.2805,-0.9795,-4.0782,1.3651,0.6278,-4.2944,9.0526,0.0932,2.0016,-3.4911
2019-05-09,14145.0,Applied Optoelectronics Posts Q1 Earnings Miss: What Analysts Have To Say,APPLIED OPTOELECTRONICS INC,-2.01281122863292,-11.16194173138447,-18.938705928957532,-0.16555880429223,-4.96453256695802,-4.28571385863024,-9.3698,-9.0997,1.3418,-0.28,0.08,0.12,0.009,-9.003096,-1.9306,-0.3275,0.2845,-4.6403,-3.737,-3.3293,2.4465,0.7527,-3.3895,0.4908
2019-05-08,14145.0,Applied Optoelectronics shares are trading lower after the company reported worse-than-expected Q1 EPS and sales results; the company also issued Q2 EPS and sales guidance below analyst estimates.,APPLIED OPTOELECTRONICS INC,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687,-0.1656,0.2965,1.3356,-0.22,-0.15,-0.32,0.009,0.11923199999999998,-9.0997,-1.9306,-0.3275,0.2845,-4.6403,-3.737,-3.3293,2.4465,0.7527,-3.3895
2019-05-08,14145.0,"Applied Optoelectronics, Inc. - Common Stock Sees Q2 EPS $(0.43)-(0.35) vs $(0.23) Est; Sees Sales $40M-45M vs $52.42M Est",APPLIED OPTOELECTRONICS INC,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687,-0.1656,0.2965,1.3356,-0.22,-0.15,-0.32,0.009,0.11923199999999998,-9.0997,-1.9306,-0.3275,0.2845,-4.6403,-3.737,-3.3293,2.4465,0.7527,-3.3895
2019-05-08,14145.0,"Applied Optoelectronics Q1 EPS $(0.27) Misses $(0.22) Estimate, Sales $52.7M Miss $52.86M Estimate",APPLIED OPTOELECTRONICS INC,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687,-0.1656,0.2965,1.3356,-0.22,-0.15,-0.32,0.009,0.11923199999999998,-9.0997,-1.9306,-0.3275,0.2845,-4.6403,-3.737,-3.3293,2.4465,0.7527,-3.3895
2019-05-08,14145.0,A Preview Of Applied Optoelectronics Q1 Earnings,APPLIED OPTOELECTRONICS INC,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687,-0.1656,0.2965,1.3356,-0.22,-0.15,-0.32,0.009,0.11923199999999998,-9.0997,-1.9306,-0.3275,0.2845,-4.6403,-3.737,-3.3293,2.4465,0.7527,-3.3895
2019-05-06,76868.0,UPDATE: DA Davidson Downgrades AAON To Underperform As Firm Is Concerned 'a bubble is forming in these shares' As 'shares currently trade over 20x 2020 EBITDA and typical premium to peers has meaningfully expanded',AAON INC,-3.99188958108425,-5.65348998118107,-5.28874772379507,4.62439581751823,3.8901191161432704,3.18662066884543,-4.7481,-4.8344,1.066,-0.39,0.6,-0.42,0.009,-4.34136,-2.1687,0.5307,0.4056,1.9137,-0.1379,-1.4768,-0.033,-1.1643,0.6522,2.3795
