date,permno,headline,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
2019-08-14,87432.0,"Agilent Technologies Sees Q4 Adj. EPS $0.84-$0.86 vs $0.87 Est., Sales $1.31B-$1.33B vs $1.34B Est., Sees FY19 Adj. EPS $3.07-$3.08 vs $3.05 Est., Sales $5.105B-$5.125B vs $5.11B Est.",AGILENT TECHNOLOGIES INC,6.09849095344543,10.077757288850089,6.632118223536571,1.51583701372146,-1.4568764061180999,-2.66225139773268,-3.0308,-0.3339,0.9817,-2.95,0.22,-0.51,0.007,-0.14178500000000005,5.8696,0.7632,-0.1128,-0.3351,0.5786,-0.3498,-0.4593,-0.9972,0.0725,0.146
2019-08-14,87432.0,"Agilent Technologies Q3 Adj. EPS $0.76 Beats $0.72 Estimate, Sales $1.27B Beat $1.24B Estimate",AGILENT TECHNOLOGIES INC,6.09849095344543,10.077757288850089,6.632118223536571,1.51583701372146,-1.4568764061180999,-2.66225139773268,-3.0308,-0.3339,0.9817,-2.95,0.22,-0.51,0.007,-0.14178500000000005,5.8696,0.7632,-0.1128,-0.3351,0.5786,-0.3498,-0.4593,-0.9972,0.0725,0.146
2019-08-14,87432.0,Q3 Earnings Preview For Agilent Technologies,AGILENT TECHNOLOGIES INC,6.09849095344543,10.077757288850089,6.632118223536571,1.51583701372146,-1.4568764061180999,-2.66225139773268,-3.0308,-0.3339,0.9817,-2.95,0.22,-0.51,0.007,-0.14178500000000005,5.8696,0.7632,-0.1128,-0.3351,0.5786,-0.3498,-0.4593,-0.9972,0.0725,0.146
2019-08-01,87432.0,Agilent Announces Settlement of Key Intellectual Property Case in China,AGILENT TECHNOLOGIES INC,-1.6327081248164101,0.40456383836550996,0.54904948507059,-1.05487937107682,-1.36421640274538,-0.12949119744760001,-0.2881,0.2029,0.9563,-1.04,-0.42,-1.9,0.007,0.6994520000000001,-0.7467,-0.3283,1.3767,0.1025,0.2531,-0.4793,-1.7757,-0.0579,-0.3339,5.8696
2019-08-07,14127.0,Altisource Asset Management Q2 EPS $1.81 Up From $(0.69) YoY,ALTISOURCE ASSET MANAGEMENT CORP,2.27272734045982,-18.181818606155232,-9.09090970887018,2.9684662818908603,10.00991319524722,38.92366339979038,-0.9009,-2.2253,0.2236,0.07,0.08,-0.9,0.007,-0.923552,1.5119,-4.628,0.3686,3.7702,-20.4527,-0.1856,0.4355,6.0869,-2.1304,4.6613
2019-08-07,14145.0,Applied Optoelectronics shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,APPLIED OPTOELECTRONICS INC,6.7580759525299,-8.81488369712841,-5.3868778125690495,3.26530300080776,1.6064242318878998,1.91338953641861,0.8893,0.7012,1.3602,0.07,0.08,-0.9,0.007,0.787086,4.0156,-1.2562,-6.3637,-0.8049,-1.4969,-3.9097,0.8901,1.3849,2.2198,-1.4318
2019-08-07,14145.0,"Applied Optoelectronics Q2 EPS $(0.26) Beats $(0.37) Estimate, Sales $43.4M Beat $42.49M Estimate",APPLIED OPTOELECTRONICS INC,6.7580759525299,-8.81488369712841,-5.3868778125690495,3.26530300080776,1.6064242318878998,1.91338953641861,0.8893,0.7012,1.3602,0.07,0.08,-0.9,0.007,0.787086,4.0156,-1.2562,-6.3637,-0.8049,-1.4969,-3.9097,0.8901,1.3849,2.2198,-1.4318
2019-08-07,14145.0,A Preview Of Applied Optoelectronics Q2 Earnings,APPLIED OPTOELECTRONICS INC,6.7580759525299,-8.81488369712841,-5.3868778125690495,3.26530300080776,1.6064242318878998,1.91338953641861,0.8893,0.7012,1.3602,0.07,0.08,-0.9,0.007,0.787086,4.0156,-1.2562,-6.3637,-0.8049,-1.4969,-3.9097,0.8901,1.3849,2.2198,-1.4318
2019-08-01,76868.0,"AAON Q2 EPS $0.25 Misses $0.27 Estimate, Sales $119.4M Miss $128.36M Estimate",AAON INC,-10.14269590377807,-12.379486854662169,-12.51446511682338,-1.5694659203290902,0.23677760542404003,-1.85471250161423,2.0866,4.9023,1.154,-1.04,-0.42,-1.9,0.007,3.2797599999999996,-8.8549,2.2675,-3.0006,-0.1958,-0.5965,-1.7627,0.9255,1.3666,2.0431,2.9842
2019-08-14,89217.0,Here Comes The Sun: Advance Auto Parts Analysts Bullish After Stormy Q2,ADVANCE AUTO PARTS INC,0.7399769034236601,-0.19049723907073002,0.19780860990135002,0.04923471133224001,-1.45500317292506,-1.5232272139682999,-4.0357,-2.1516,0.6653,-2.95,0.22,-0.51,0.007,-2.080065,0.7967,-1.7837,-0.9259,-0.2506,0.0979,1.0218,-0.0211,-0.7128,0.366,0.8462
2019-08-14,89217.0,"UBS Maintains Buy on Advance Auto Parts, Lowers Price Target to $170",ADVANCE AUTO PARTS INC,0.7399769034236601,-0.19049723907073002,0.19780860990135002,0.04923471133224001,-1.45500317292506,-1.5232272139682999,-4.0357,-2.1516,0.6653,-2.95,0.22,-0.51,0.007,-2.080065,0.7967,-1.7837,-0.9259,-0.2506,0.0979,1.0218,-0.0211,-0.7128,0.366,0.8462
2019-08-14,89217.0,"Morgan Stanley Maintains Overweight on Advance Auto Parts, Lowers Price Target to $185",ADVANCE AUTO PARTS INC,0.7399769034236601,-0.19049723907073002,0.19780860990135002,0.04923471133224001,-1.45500317292506,-1.5232272139682999,-4.0357,-2.1516,0.6653,-2.95,0.22,-0.51,0.007,-2.080065,0.7967,-1.7837,-0.9259,-0.2506,0.0979,1.0218,-0.0211,-0.7128,0.366,0.8462
2019-08-14,89217.0,"Credit Suisse Maintains Outperform on Advance Auto Parts, Lowers Price Target to $162",ADVANCE AUTO PARTS INC,0.7399769034236601,-0.19049723907073002,0.19780860990135002,0.04923471133224001,-1.45500317292506,-1.5232272139682999,-4.0357,-2.1516,0.6653,-2.95,0.22,-0.51,0.007,-2.080065,0.7967,-1.7837,-0.9259,-0.2506,0.0979,1.0218,-0.0211,-0.7128,0.366,0.8462
2019-08-14,89217.0,"Citigroup Maintains Neutral on Advance Auto Parts, Lowers Price Target to $156",ADVANCE AUTO PARTS INC,0.7399769034236601,-0.19049723907073002,0.19780860990135002,0.04923471133224001,-1.45500317292506,-1.5232272139682999,-4.0357,-2.1516,0.6653,-2.95,0.22,-0.51,0.007,-2.080065,0.7967,-1.7837,-0.9259,-0.2506,0.0979,1.0218,-0.0211,-0.7128,0.366,0.8462
2019-08-14,89217.0,Guggenheim Downgrades Advance Auto Parts to Neutral,ADVANCE AUTO PARTS INC,0.7399769034236601,-0.19049723907073002,0.19780860990135002,0.04923471133224001,-1.45500317292506,-1.5232272139682999,-4.0357,-2.1516,0.6653,-2.95,0.22,-0.51,0.007,-2.080065,0.7967,-1.7837,-0.9259,-0.2506,0.0979,1.0218,-0.0211,-0.7128,0.366,0.8462
2019-08-13,89217.0,Mid-Day Market Update: Crude Oil Up 4%; Deciphera Pharmaceuticals Shares Spike Higher,ADVANCE AUTO PARTS INC,-4.03571017086505,-4.81613665029219,-5.1606530177825505,-1.50349764153361,-1.57168810919694,-1.30518586812746,0.0492,-0.8184,0.6369,1.47,-0.17,-0.53,0.007,-0.894043,-2.1516,0.7967,-1.7837,-0.9259,-0.2506,0.0979,1.0218,-0.0211,-0.7128,0.366
