date,permno,headline,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
2019-06-11,87432.0,Agilent Companion Diagnostic Receives Expanded FDA Approval For PD-L1 IHC 22C3 PharmDx,AGILENT TECHNOLOGIES INC,0.2853539539501,2.59667201742119,3.45271217651481,1.10760116949677,1.6338883908966402,2.83833576129208,-0.2845,0.0092,0.9629,-0.12,-0.25,0.55,0.009,-0.177952,0.1383,-0.5655,-0.0611,-0.0852,1.3842,0.5264,0.0253,0.2723,0.1986,0.2313
2019-06-11,87432.0,"Piper Jaffray Initiates Coverage On Agilent Technologies with Overweight Rating, Announces $83 Price Target",AGILENT TECHNOLOGIES INC,0.2853539539501,2.59667201742119,3.45271217651481,1.10760116949677,1.6338883908966402,2.83833576129208,-0.2845,0.0092,0.9629,-0.12,-0.25,0.55,0.009,-0.177952,0.1383,-0.5655,-0.0611,-0.0852,1.3842,0.5264,0.0253,0.2723,0.1986,0.2313
2019-06-27,14145.0,"Applied Optoelectronics shares are trading higher after Rosenblatt upgraded the stock from Sell to Neutral, and announced a $10 per share price target.",APPLIED OPTOELECTRONICS INC,-2.65152156352996,-6.72348494436161,-5.58712299695857,4.28570732474327,4.17124173237106,2.15285036937562,11.275,8.4965,1.4564,0.6,1.42,-0.09,0.009,10.39216,-4.6234,-1.284,-0.5182,-2.5587,-0.4171,-1.1612,13.1005,-5.356,-3.1101,-0.3296
2019-06-27,14145.0,"Rosenblatt Upgrades Applied Optoelectronics to Neutral, Announces $10 Price Target",APPLIED OPTOELECTRONICS INC,-2.65152156352996,-6.72348494436161,-5.58712299695857,4.28570732474327,4.17124173237106,2.15285036937562,11.275,8.4965,1.4564,0.6,1.42,-0.09,0.009,10.39216,-4.6234,-1.284,-0.5182,-2.5587,-0.4171,-1.1612,13.1005,-5.356,-3.1101,-0.3296
2019-06-12,75278.0,"Goldman Sachs Upgrades AllianceBernstein Holding to Buy, Raises Price Target to $35",ALLIANCEBERNSTEIN HOLDING L P,3.3252477645874,1.1776868759846701,0.2771038318565,-0.74257776141166,0.24999893468675002,-0.21329351929959,2.85,3.8509,1.0952,-0.2,0.41,-0.99,0.009,3.0600400000000003,2.6626,-0.7119,-1.3442,-0.2245,-0.3327,-0.1165,0.8107,-0.3452,-1.2249,0.3484
2019-06-28,13721.0,AbbVie Shares Tick Higher Over Last Few Mins. Following Mention Of Unusual Option Activity By Jon Najarian On CNBC's 'Fast Money: Halftime Report',ABBVIE INC,0.93509387224912,-2.0627061620271303,-1.8979052806705698,2.94117648154497,6.54490612047349,-10.771188655773202,3.8857,3.6991,0.8799,0.68,0.64,0.61,0.009,3.278368,0.0568,0.5448,0.1969,-2.2789,-2.0783,-0.3064,0.0677,-1.0298,-0.1563,-0.399
2019-06-26,13721.0,"AbbVie shares are trading higher, rebounding after dipping on Monday following the announcement that the company will acquire Allergan for $60 billion. SVB Leerink upgraded the stock from Market Perform to Outperform.",ABBVIE INC,2.94117648154497,10.23529297918348,4.76470301607365,-16.252391040325158,-16.60320170160982,-16.134797366886968,3.5008,3.5911,0.8603,-0.06,-0.05,0.25,0.009,3.543418,3.0449,3.6991,0.0568,0.5448,0.1969,-2.2789,-2.0783,-0.3064,0.0677,-1.0298
2019-06-26,13721.0,SVB Leerink Upgrades AbbVie to Outperform,ABBVIE INC,2.94117648154497,10.23529297918348,4.76470301607365,-16.252391040325158,-16.60320170160982,-16.134797366886968,3.5008,3.5911,0.8603,-0.06,-0.05,0.25,0.009,3.543418,3.0449,3.6991,0.0568,0.5448,0.1969,-2.2789,-2.0783,-0.3064,0.0677,-1.0298
2019-06-25,13721.0,AbbVie Receives Positive Recommendation From INESSS For The Combination VENCLEXTA With Rituximab As A Treatment For Patients With Chronic Lymphocytic Leukemia,ABBVIE INC,3.50076593458652,12.983267864756028,9.05632434139656,-0.4188903607428,0.14041436513705,1.0823300108165002,-16.2524,-15.217,0.8541,-0.98,0.34,0.71,0.009,-15.424382000000001,3.5911,3.0449,3.6991,0.0568,0.5448,0.1969,-2.2789,-2.0783,-0.3064,0.0677
2019-06-25,13721.0,AbbVie CEO Says Feels Comfortable With Risk Related To Allergan's Opioid Exposure,ABBVIE INC,3.50076593458652,12.983267864756028,9.05632434139656,-0.4188903607428,0.14041436513705,1.0823300108165002,-16.2524,-15.217,0.8541,-0.98,0.34,0.71,0.009,-15.424382000000001,3.5911,3.0449,3.6991,0.0568,0.5448,0.1969,-2.2789,-2.0783,-0.3064,0.0677
