custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
4690,AGILENT TECHNOLOGIES INC,"Agilent Technologies Sees Q4 Adj. EPS $0.84-$0.86 vs $0.87 Est., Sales $1.31B-$1.33B vs $1.34B Est., Sees FY19 Adj. EPS $3.07-$3.08 vs $3.05 Est., Sales $5.105B-$5.125B vs $5.11B Est.",6,neutral,0.75,0.2,"the update is mixed—q4 guidance misses both eps and sales estimates (negative) while fy adjusted eps slightly beats and sales are roughly in line (positive), yielding an overall neutral signal.",202,528,1.0,2019-08-14,87432.0,-3.03075555711984,6.09849095344543,10.077757288850089,6.632118223536571,1.51583701372146,-1.4568764061181,-2.66225139773268
4698,AGILENT TECHNOLOGIES INC,"Agilent Technologies Q3 Adj. EPS $0.76 Beats $0.72 Estimate, Sales $1.27B Beat $1.24B Estimate",6,positive,0.92,0.6,"agilent reported adjusted eps and sales that beat analyst estimates, indicating better-than-expected financial performance and a positive surprise for the quarter.",150,130,2.0,2019-08-14,87432.0,-3.03075555711984,6.09849095344543,10.077757288850089,6.632118223536571,1.51583701372146,-1.4568764061181,-2.66225139773268
4706,AGILENT TECHNOLOGIES INC,Q3 Earnings Preview For Agilent Technologies,6,neutral,0.9,0.0,the phrase 'q3 earnings preview for agilent technologies' is informational and does not convey positive or negative sentiment about the company's performance.,126,251,1.0,2019-08-14,87432.0,-3.03075555711984,6.09849095344543,10.077757288850089,6.632118223536571,1.51583701372146,-1.4568764061181,-2.66225139773268
4714,AGILENT TECHNOLOGIES INC,Agilent Announces Settlement of Key Intellectual Property Case in China,6,positive,0.85,0.4,"a settlement of a key ip case removes legal uncertainty and potential costly litigation for agilent in china, which is generally positive for the company though the ultimate impact depends on the settlement terms.",129,268,2.0,2019-08-01,87432.0,-0.28814950492233,-1.63270812481641,0.4045638383655099,0.54904948507059,-1.05487937107682,-1.36421640274538,-0.1294911974476
4722,ALTISOURCE ASSET MANAGEMENT CORP,Altisource Asset Management Q2 EPS $1.81 Up From $(0.69) YoY,6,positive,0.93,0.9,"quarterly eps swung from a loss of $0.69 to a profit of $1.81 year‑over‑year, indicating a strong positive earnings improvement for the company.",141,267,2.0,2019-08-07,14127.0,-0.90090427547693,2.27272734045982,-18.181818606155232,-9.09090970887018,2.9684662818908603,10.00991319524722,38.92366339979038
4730,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,6,positive,0.92,0.7,shares rising on better-than-expected q2 eps and sales is a clearly positive signal about the company's recent performance and investor sentiment.,145,129,2.0,2019-08-07,14145.0,0.88932961225509,6.7580759525299,-8.81488369712841,-5.3868778125690495,3.26530300080776,1.6064242318878998,1.91338953641861
4738,APPLIED OPTOELECTRONICS INC,"Applied Optoelectronics Q2 EPS $(0.26) Beats $(0.37) Estimate, Sales $43.4M Beat $42.49M Estimate",6,positive,0.9,0.6,"both eps and sales beat analyst estimates (eps loss smaller than expected and revenue above estimates), indicating a better-than-expected quarter despite the company still reporting a loss.",156,193,2.0,2019-08-07,14145.0,0.88932961225509,6.7580759525299,-8.81488369712841,-5.3868778125690495,3.26530300080776,1.6064242318878998,1.91338953641861
4746,APPLIED OPTOELECTRONICS INC,A Preview Of Applied Optoelectronics Q2 Earnings,6,neutral,0.9,0.0,the headline merely announces a preview of the company's q2 earnings and contains no evaluative or quantitative information indicating positive or negative sentiment.,133,193,1.0,2019-08-07,14145.0,0.88932961225509,6.7580759525299,-8.81488369712841,-5.3868778125690495,3.26530300080776,1.6064242318878998,1.91338953641861
4754,AAON INC,"AAON Q2 EPS $0.25 Misses $0.27 Estimate, Sales $119.4M Miss $128.36M Estimate",6,negative,0.92,0.6,"both eps and sales missed analyst estimates, indicating weaker-than-expected financial performance for the quarter which is a negative signal for the company.",140,194,0.0,2019-08-01,76868.0,2.08661686629056,-10.14269590377807,-12.379486854662169,-12.51446511682338,-1.5694659203290902,0.23677760542404,-1.85471250161423
4762,ADVANCE AUTO PARTS INC,Here Comes The Sun: Advance Auto Parts Analysts Bullish After Stormy Q2,6,positive,0.92,0.65,"the phrase 'analysts bullish' signals a positive outlook for advance auto parts despite a 'stormy q2,' so overall sentiment is positive but moderately tempered by recent difficulties.",132,203,2.0,2019-08-14,89217.0,-4.03571017086505,0.7399769034236601,-0.19049723907073,0.19780860990135,0.04923471133224,-1.45500317292506,-1.5232272139683
4770,ADVANCE AUTO PARTS INC,"UBS Maintains Buy on Advance Auto Parts, Lowers Price Target to $170",6,neutral,0.8,0.2,"ubs keeping a buy rating is positive, but lowering the price target reduces expected upside, so the combined signal is mixed/neutral with only a small net effect.",133,328,1.0,2019-08-14,89217.0,-4.03571017086505,0.7399769034236601,-0.19049723907073,0.19780860990135,0.04923471133224,-1.45500317292506,-1.5232272139683
4778,ADVANCE AUTO PARTS INC,"Morgan Stanley Maintains Overweight on Advance Auto Parts, Lowers Price Target to $185",6,positive,0.75,0.3,"maintaining an overweight rating signals continued analyst confidence in advance auto parts, but the lowered price target moderates that optimism, so the overall tone is mildly positive.",134,328,2.0,2019-08-14,89217.0,-4.03571017086505,0.7399769034236601,-0.19049723907073,0.19780860990135,0.04923471133224,-1.45500317292506,-1.5232272139683
4786,ADVANCE AUTO PARTS INC,"Credit Suisse Maintains Outperform on Advance Auto Parts, Lowers Price Target to $162",6,negative,0.72,0.45,"while credit suisse kept an outperform rating (positive), the fact that it lowered the price target signals reduced upside expectations for advance auto parts and is therefore mildly negative overall.",134,265,0.0,2019-08-14,89217.0,-4.03571017086505,0.7399769034236601,-0.19049723907073,0.19780860990135,0.04923471133224,-1.45500317292506,-1.5232272139683
4794,ADVANCE AUTO PARTS INC,"Citigroup Maintains Neutral on Advance Auto Parts, Lowers Price Target to $156",6,negative,0.85,0.3,"maintaining a neutral rating is not positive, and the cut to the price target signals a downward revision to the stock's expected valuation, which is mildly negative for advance auto parts.",133,331,0.0,2019-08-14,89217.0,-4.03571017086505,0.7399769034236601,-0.19049723907073,0.19780860990135,0.04923471133224,-1.45500317292506,-1.5232272139683
4802,ADVANCE AUTO PARTS INC,Guggenheim Downgrades Advance Auto Parts to Neutral,6,negative,0.92,0.6,an analyst downgrade to 'neutral' reflects a less favorable outlook from guggenheim and is generally negative for investor sentiment and the stock's near-term prospects.,128,326,0.0,2019-08-14,89217.0,-4.03571017086505,0.7399769034236601,-0.19049723907073,0.19780860990135,0.04923471133224,-1.45500317292506,-1.5232272139683
4810,ADVANCE AUTO PARTS INC,Mid-Day Market Update: Crude Oil Up 4%; Deciphera Pharmaceuticals Shares Spike Higher,6,neutral,0.95,0.0,"the headline mentions crude oil and deciphera pharmaceuticals but contains no information about advance auto parts, so it conveys no positive or negative signal for that company.",135,262,1.0,2019-08-13,89217.0,0.04923471133224,-4.03571017086505,-4.81613665029219,-5.1606530177825505,-1.50349764153361,-1.57168810919694,-1.30518586812746
4818,ADVANCE AUTO PARTS INC,Advance Auto Parts shares are trading lower after the company reported worse-than-expected Q2 EPS and sales results. The company also narrowed its FY19 sales guidance.,6,negative,0.9,0.8,"worse-than-expected q2 eps and sales combined with a narrowed fy19 sales guidance are negative signals likely to pressure the stock, as reflected by shares trading lower.",147,201,0.0,2019-08-13,89217.0,0.04923471133224,-4.03571017086505,-4.81613665029219,-5.1606530177825505,-1.50349764153361,-1.57168810919694,-1.30518586812746
4826,ADVANCE AUTO PARTS INC,Advance Auto Parts Falls After Q2 Earnings Miss,6,negative,0.95,0.7,"the headline reports the stock fell after a q2 earnings miss, indicating disappointing financial results and a negative market reaction.",125,254,0.0,2019-08-13,89217.0,0.04923471133224,-4.03571017086505,-4.81613665029219,-5.1606530177825505,-1.50349764153361,-1.57168810919694,-1.30518586812746
4834,ADVANCE AUTO PARTS INC,Advance Auto Parts Narrows FY19 Sales Guidance From %9.56B-$9.80B To $9.65B-$9.75B,6,positive,0.85,0.25,"the company narrowed fy19 sales guidance and raised the lower bound (from $9.56b to $9.65b) with a slightly higher midpoint, signaling improved visibility and a modestly better outlook, though the change is small.",147,343,2.0,2019-08-13,89217.0,0.04923471133224,-4.03571017086505,-4.81613665029219,-5.1606530177825505,-1.50349764153361,-1.57168810919694,-1.30518586812746
4842,ADVANCE AUTO PARTS INC,Advance Auto Parts Reports $400M Buyback,6,positive,0.9,0.6,"a $400m share buyback generally signals management confidence and returns capital to shareholders, which is typically positive for advance auto parts' stock, though the ultimate impact depends on funding source and broader strategic context.",125,272,2.0,2019-08-13,89217.0,0.04923471133224,-4.03571017086505,-4.81613665029219,-5.1606530177825505,-1.50349764153361,-1.57168810919694,-1.30518586812746
4850,ADVANCE AUTO PARTS INC,"Advance Auto Parts Q2 Adj. EPS $2 Misses $2.21 Estimate, Sales $2.3B Miss $2.36B Estimate",6,negative,0.9,0.6,"both adjusted eps ($2.00) and sales ($2.3b) missed analyst estimates, indicating weaker-than-expected quarterly performance and negative investor sentiment.",147,263,0.0,2019-08-13,89217.0,0.04923471133224,-4.03571017086505,-4.81613665029219,-5.1606530177825505,-1.50349764153361,-1.57168810919694,-1.30518586812746
4858,ADVANCE AUTO PARTS INC,Earnings Outlook For Advance Auto Parts,6,neutral,0.9,0.0,the headline simply announces an earnings outlook for advance auto parts without providing any information indicating whether the outlook is positive or negative.,123,191,1.0,2019-08-12,89217.0,-1.50349764153361,0.04923471133224,-4.08694255302236,-5.03658110693464,-0.06923135952092,0.20133889900417,-0.8994764929774
4866,ABBVIE INC,AbbVie Says its Phase 3 Trial Evaluating Rova-T Demonstrated 'No Survival Benefit',6,negative,0.95,0.8,"a phase 3 trial showing no survival benefit means the drug failed to meet a key efficacy endpoint, which is materially negative for abbvie's pipeline prospects and potential future revenue.",131,202,0.0,2019-08-29,13721.0,0.2270342549309099,-0.7248615846037799,2.1141671936857303,6.47840681632376,0.60910847969353,-0.58681821317422,0.15158176819438
4874,ABBVIE INC,AbbVie to Discontinue Development of Rovalpituzumab Tesirine (Rova-T),6,negative,0.85,0.6,"stopping development of rova‑t represents a pipeline setback and lost potential future revenue for abbvie, making the news negative for the company.",131,264,0.0,2019-08-29,13721.0,0.2270342549309099,-0.7248615846037799,2.1141671936857303,6.47840681632376,0.60910847969353,-0.58681821317422,0.15158176819438
4882,ABBVIE INC,"UPDATE: PiperJaffray On AbbVie Also Notes 'while we have been rather vocal about the various pressure points on the Humira business, we do think ABBV has a great opportunity to pivot the narrative towards successful launches of Skyrizi and now Rinvoq'",6,positive,0.85,0.6,"although noting pressure on humira, piperjaffray's emphasis that abbvie can pivot to successful launches of skyrizi and rinvoq expresses a constructive outlook and potential upside for the company.",165,206,2.0,2019-08-20,13721.0,-0.22535142488777,1.70154683291912,-1.11429803773019,-0.04518331742832,3.30590903759002,5.6843409919341505,4.81889367521652
4890,ABBVIE INC,"UPDATE: PiperJaffray Upgrades AbbVie To Overweight, Announces $80 Target As Firm Notes 'we do think a bottom of sorts has been found on this name with the stock around ~$66'",6,positive,0.95,0.7,"positive—piper jaffray upgraded abbvie to overweight, set an $80 target above the current ~$66 and said a bottom appears to have been found, implying expected upside.",153,333,2.0,2019-08-20,13721.0,-0.22535142488777,1.70154683291912,-1.11429803773019,-0.04518331742832,3.30590903759002,5.6843409919341505,4.81889367521652
4898,ABBVIE INC,AbbVie shares are trading higher after Piper Jaffray upgraded the stock from Neutral to Overweight and announced a price target of $80 per share.,6,positive,0.9,0.7,"an analyst upgrade from neutral to overweight and the publication of an $80 price target, with shares trading higher, signals positive analyst and market sentiment for abbvie.",141,200,2.0,2019-08-20,13721.0,-0.22535142488777,1.70154683291912,-1.11429803773019,-0.04518331742832,3.30590903759002,5.6843409919341505,4.81889367521652
4906,ABBVIE INC,"Piper Jaffray Upgrades AbbVie to Overweight, Announces $80 Price Target",6,positive,0.95,0.7,an analyst upgrade to overweight and a stated $80 price target represent bullish analyst sentiment and are typically viewed as positive news for the stock.,130,195,2.0,2019-08-20,13721.0,-0.22535142488777,1.70154683291912,-1.11429803773019,-0.04518331742832,3.30590903759002,5.6843409919341505,4.81889367521652
4914,ABBVIE INC,FDA Approves Nda For Abbvie's Rinvoq (Upadacitinib) For Treatment Of Rheumatoid Arthritis,6,positive,0.9,0.7,"fda approval of abbvie's rinvoq nda is positive because it clears the regulatory pathway to market for a new treatment, likely boosting revenues and strengthening the company's product pipeline.",136,201,2.0,2019-08-16,13721.0,2.30231937021017,3.30590903759002,2.39019239387103,2.03321067179176,-0.8188983425498,-3.12260038933482,-2.40198241386553
4922,ABBVIE INC,AbbVie Shares Tick Slightly Lower As Hearing Co. Accused Of Scheming To Stretch Androgel Monopoly,6,negative,0.85,0.45,"the headline reports abbvie shares falling and alleges a scheme to extend its androgel monopoly, implying negative market reaction and potential legal/antitrust risk to abbvie's business.",134,395,0.0,2019-08-07,13721.0,-0.47861291095614,1.53583288192749,-1.48929434433404,4.77815981138418,-0.70520723238587,-0.8875314997674401,-1.56535919487892
4930,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.,6,positive,0.95,0.7,"this is positive because the stock is trading higher following better-than-expected q3 eps and sales, indicating favorable earnings and a positive market reaction.",143,196,2.0,2019-08-01,81540.0,5.22087812423706,-1.37403989210724,-4.1548499952323095,-6.24863196482418,-1.7696119844913398,-0.09171366889276,1.19600410619786
4938,AMERISOURCEBERGEN CORP,"AmerisourceBergen Q3 Adj. EPS $1.76 Beats $1.62 Estimate, Sales $45.239B Beat $45.1B Estimate",6,positive,0.9,0.6,"both adjusted eps ($1.76 vs $1.62 est.) and sales ($45.239b vs $45.1b est.) beat expectations, indicating a better-than-expected quarter for amerisourcebergen.",154,341,2.0,2019-08-01,81540.0,5.22087812423706,-1.37403989210724,-4.1548499952323095,-6.24863196482418,-1.7696119844913398,-0.09171366889276,1.19600410619786
4946,AMBEV SA,Barclays Downgrades Ambev to Equal-Weight,6,negative,0.92,0.6,"a downgrade by barclays signals a less favorable analyst view and weaker outlook for ambev, which is a negative indicator for the company's sentiment and likely investor reaction.",124,262,0.0,2019-08-27,85254.0,0.0,0.4576654639095,4.805493047347801,6.40732770365251,-1.13122602924704,-4.79303397315038,-6.02150978257505
4954,AMBEV SA,Ambev shares are trading lower on seemingly no company-specific news.,6,negative,0.85,0.25,"reporting that ambev shares are trading lower indicates a negative market movement for the company, but the lack of company-specific news suggests the decline is likely limited or sentiment-driven rather than signaling fundamental trouble.",124,270,0.0,2019-08-22,85254.0,-1.29032135009765,-3.70370522141456,-2.39651702645201,0.43572946278525,-0.21458696573972,-0.42826510341948,-1.06382373822071
4962,ASBURY AUTOMOTIVE GROUP INC,"Morgan Stanley Maintains Equal-Weight on Asbury Automotive Group, Raises Price Target to $95",6,positive,0.85,0.3,"maintaining an equal-weight rating is neutral, but raising the price target signals an improved valuation outlook from morgan stanley, which is mildly positive for asbury.",139,262,2.0,2019-08-02,89327.0,0.7433321792632299,-1.07422471046447,0.4340211306584,-2.2677992054269898,-0.6516056135296799,-1.6026651577612998,-3.2162434477648905
4970,ARCA BIOPHARMA INC,ARCA biopharma Q2 EPS $(1.14) Up From $(2.74) YoY,6,positive,0.9,0.6,"q2 eps improved substantially (loss narrowed from $2.74 to $1.14), which is a positive sign of financial improvement even though the company remains unprofitable.",140,206,2.0,2019-08-01,85293.0,-7.299270480871201,-3.62204760313034,-5.51181000126348,-12.59842128281432,-0.43604956008493,3.6308587550587696,0.7352898502367999
4978,A B M INDUSTRIES INC,William Blair Initiates Coverage On ABM Industries with Market Perform Rating,6,neutral,0.9,0.1,"initiating coverage is informational, and the 'market perform' rating indicates an in-line/neutral outlook rather than a clearly positive or negative assessment.",129,260,1.0,2019-08-15,47730.0,-0.91146426275372,1.26149682328104,1.07752921403252,-2.36530263010358,-3.78350876271724,-3.46907318250803,-5.39541416560422
4986,A B M INDUSTRIES INC,"ABM Receives A Multi-Year Contract With The University Of Miami In Coral Gables, Florida, To Provide Services For The Campus",6,positive,0.9,0.6,"winning a multi-year contract with the university of miami signals new recurring revenue and business expansion for abm, which is positive for the company though the financial scale is not disclosed.",142,266,2.0,2019-08-08,47730.0,2.59546022862196,-1.26490015536546,-7.44344764012663,-6.44612374894769,-0.34817059058696,1.44303714154763,-1.52371345206295
4994,ARBOR REALTY TRUST INC,Raymond James Upgrades Arbor Realty Trust to Outperform,6,positive,0.9,0.7,an analyst upgrade to 'outperform' signals improved expectations for arbor realty trust and is typically a positive indicator for the company's stock and outlook.,127,195,2.0,2019-08-21,90102.0,2.53475420176982,0.637957919389,-0.39872563112597,0.15949327122186,-0.7305207196623,0.16379616159207,1.40961127447865
