custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
5221,AGILENT TECHNOLOGIES INC,Agilent Shares Unaffected As Hearing FDA Approved Co.'s PD-L1 IHC 22C3 PharmDx Assay For Expanded Use,6,increase,0.8,0.7,"the fda approval for expanded use of agilent technologies inc's pd-l1 ihc 22c3 pharmdx assay is likely to be seen as a positive development by investors, potentially leading to an increase in investor sentiment.",160,84,2,2019-07-31,87432.0,-0.2881495049223304,-2.0746326557441575,-5.503540158014464,-0.3126349532976746,0.9352539748773704,0.4294961145367759,-1.0549,0.0844,1.0504,-1.09,0.12,0.61,0.009,0.0810360000000003,0.7972,-0.7315,-0.0576,1.3753,0.3774,0.1563,-0.4098,-1.5454,-0.0499,0.0892
5229,ACADIA PHARMACEUTICALS,ACADIA Raises FY19 Sales Guidance From $290M-$300M To $320M-$330M Vs $292.81 Estimates,6,increase,0.8,0.7,"raising sales guidance indicates positive performance and potential growth, likely increasing investor sentiment.",163,50,2,2019-07-31,90177.0,16.639545559883118,18.022784575751327,18.470305519918284,3.8637321442365646,7.112253038447314,10.132155053007864,-1.68,0.453,1.9558,-1.09,0.12,0.61,0.009,0.4428220000000002,18.6665,1.8359,5.2571,-1.4073,0.3859,-2.335,3.0712,1.8669,-3.5506,4.1509
5237,ACADIA PHARMACEUTICALS,"ACADIA Pharmaceuticals Q2 EPS $(0.38) Beats $(0.45) Estimate, Sales $83.205M Beat $72.57M Estimate",6,increase,0.8,0.7,"acadia pharmaceuticals beat eps and sales estimates, indicating strong performance which is likely to increase investor sentiment.",168,55,2,2019-07-31,90177.0,16.639545559883118,18.022784575751327,18.470305519918284,3.8637321442365646,7.112253038447314,10.132155053007864,-1.68,0.453,1.9558,-1.09,0.12,0.61,0.009,0.4428220000000002,18.6665,1.8359,5.2571,-1.4073,0.3859,-2.335,3.0712,1.8669,-3.5506,4.1509
5245,A C C O BRANDS CORP,ACCO Brands shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,6,increase,0.8,0.7,"the better-than-expected q2 results are likely to boost investor confidence in acco brands corp, leading to an increase in sentiment.",154,61,2,2019-07-31,90825.0,-0.6134914699941874,-4.601225278049837,-3.98772395528465,-0.2450919710099697,0.1230040502006479,1.2437858084377806,20.1474,21.1692,0.8479,-1.09,0.12,0.61,0.009,21.062611,0.2613,-0.0833,1.5897,-0.8807,-2.4713,1.0313,-1.6487,1.6409,0.3592,0.6671
5253,ACADIA HEALTHCARE CO INC,"Raymond James Downgrades Acadia Healthcare Co to Outperform, Announces $45 Price Target",6,decrease,0.8,0.7,"the downgrade by raymond james and the lower price target may lead investors to have less confidence in acadia healthcare co inc, resulting in a decrease in investor sentiment.",152,67,0,2019-07-31,13105.0,-7.201005518436432,-7.952413726036356,-12.586100638591413,-0.3937039989978075,-0.9337390322045168,2.3335406776668677,-2.8884,-1.8363,0.9764,-1.09,0.12,0.61,0.009,-1.8331239999999995,-6.1926,-1.0438,1.4494,0.9655,0.5038,-2.4442,-0.9371,-0.46,1.2106,-0.8246
5261,AUTOMATIC DATA PROCESSING INC,Automatic Data Processing shares are trading higher after the company reported better-than-expected Q4 EPS results.,6,increase,0.8,0.7,"the better-than-expected q4 eps results are likely to boost investor confidence in automatic data processing inc, leading to an increase in sentiment.",148,62,2,2019-07-31,44644.0,-1.3331739231944084,-1.2310851587355232,-1.6094210748490712,-1.7330734059214592,-2.5225995140674473,-1.2330884668908526,0.9212,2.0411,1.0224,-1.09,0.12,0.61,0.009,2.026616,-0.2769,0.8656,0.3735,0.9587,0.5825,1.5388,-0.7242,0.2469,0.1886,0.1594
5269,AUTOMATIC DATA PROCESSING INC,ADP Trades Higher On Q4 Earnings,6,increase,0.8,0.7,"adp trading higher on q4 earnings typically indicates positive financial performance, likely increasing investor sentiment.",138,53,2,2019-07-31,44644.0,-1.3331739231944084,-1.2310851587355232,-1.6094210748490712,-1.7330734059214592,-2.5225995140674473,-1.2330884668908526,0.9212,2.0411,1.0224,-1.09,0.12,0.61,0.009,2.026616,-0.2769,0.8656,0.3735,0.9587,0.5825,1.5388,-0.7242,0.2469,0.1886,0.1594
5277,AUTOMATIC DATA PROCESSING INC,"Automatic Data Processing Q4 Adj. EPS $1.14 Beats $1.13 Estimate, Sales $3.499B Miss $3.5B Estimate",6,uncertain,0.7,0.3,"while the q4 adj. eps beat estimates, the sales missed, leading to mixed reactions from investors.",161,56,1,2019-07-31,44644.0,-1.3331739231944084,-1.2310851587355232,-1.6094210748490712,-1.7330734059214592,-2.5225995140674473,-1.2330884668908526,0.9212,2.0411,1.0224,-1.09,0.12,0.61,0.009,2.026616,-0.2769,0.8656,0.3735,0.9587,0.5825,1.5388,-0.7242,0.2469,0.1886,0.1594
5285,AERCAP HOLDINGS N V,"Compass Point Maintains Buy on AerCap Holdings, Raises Price Target to $73",6,increase,0.8,0.7,"the fact that compass point maintained a buy rating and raised the price target suggests positive sentiment towards aercap holdings n v, potentially leading to an increase in investor sentiment.",148,69,2,2019-07-31,91602.0,-0.9902752935886384,-4.254538311717804,-5.923344165797184,8.15475508570671,7.176558360697771,6.9662465070467805,0.0367,1.3585,1.2138,-1.09,0.12,0.61,0.009,1.350742,0.2651,-1.1556,1.7438,-0.238,-0.5104,-0.4699,0.0597,1.4931,-2.6618,1.6887
5293,ALBANY INTERNATIONAL CORP NEW,Albany International shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,6,increase,0.8,0.7,the better-than-expected q2 results are likely to boost investor confidence in albany international corp new.,153,57,2,2019-07-31,11731.0,-1.2326986528933048,-4.151645102661994,-5.454116465408276,0.2665301319211721,-0.0506084309590093,-0.1390476538019158,8.8481,10.0873,1.0964,-1.09,0.12,0.61,0.009,10.034176,-0.0994,0.1204,0.0728,0.235,-0.5669,-0.2474,-0.0083,-0.0669,-0.6847,1.3542
5301,ALAMO GROUP INC,"Alamo Group Q2 EPS $1.75 Beats $1.62 Estimate, Sales $285.2M Beat $271.94M Estimate",6,increase,0.8,0.7,alamo group beating eps and sales estimates is likely to increase investor sentiment as it indicates strong financial performance.,157,55,2,2019-07-31,78950.0,11.758098006248474,9.612834436134875,8.213301580754306,1.0764675214886663,0.130781924573875,1.0149192619308025,-1.6477,-0.8528,0.738,-1.09,0.12,0.61,0.009,-0.8522799999999998,12.5186,0.0446,0.7174,0.4893,-1.4237,0.0137,-0.9199,-0.8837,1.2025,0.4449
5309,ALIGN TECHNOLOGY INC,Align Tech Shares Lower After Hours Amid Report 'SmileDirectClub is eyeing a $1B IPO in September' -CNBC Now,6,decrease,0.8,0.7,"the news of smiledirectclub potentially going public could indicate increased competition in the clear aligner market, leading to decreased investor sentiment for align technology inc.",153,65,0,2019-07-31,88860.0,-3.2188616693019867,-12.04324082707644,-16.639567899581177,3.672530874609947,2.217865438113642,1.1697392166934772,2.8684,4.7989,1.7572,-1.09,0.12,0.61,0.009,4.774748000000001,-1.3983,0.0557,-0.1319,-2.2268,-2.5382,-1.0513,-1.2831,0.2958,-1.2666,0.8634
5317,ALIGN TECHNOLOGY INC,Align Technology shares are trading higher after the company reported a $200 million accelerated buyback.,6,increase,0.8,0.7,"the $200 million accelerated buyback is a positive sign of confidence in the company's future, likely leading to increased investor sentiment.",142,60,2,2019-07-31,88860.0,-3.2188616693019867,-12.04324082707644,-16.639567899581177,3.672530874609947,2.217865438113642,1.1697392166934772,2.8684,4.7989,1.7572,-1.09,0.12,0.61,0.009,4.774748000000001,-1.3983,0.0557,-0.1319,-2.2268,-2.5382,-1.0513,-1.2831,0.2958,-1.2666,0.8634
5325,ALIGN TECHNOLOGY INC,Align Tech Reports $200M Accelerated Buyback,6,increase,0.8,0.7,"the $200m accelerated buyback indicates confidence in the company's future performance, likely leading to a positive investor sentiment.",135,58,2,2019-07-31,88860.0,-3.2188616693019867,-12.04324082707644,-16.639567899581177,3.672530874609947,2.217865438113642,1.1697392166934772,2.8684,4.7989,1.7572,-1.09,0.12,0.61,0.009,4.774748000000001,-1.3983,0.0557,-0.1319,-2.2268,-2.5382,-1.0513,-1.2831,0.2958,-1.2666,0.8634
5333,ALLSTATE CORP,Allstate shares are trading higher after the company reported better-than-expected Q2 EPS results.,6,increase,0.8,0.7,better-than-expected q2 eps results typically lead to increased investor confidence and positive sentiment towards the company.,143,55,2,2019-07-31,79323.0,-2.346372604370117,-3.789571299573524,-5.316572644055018,0.0196486333152279,-1.0686859558842965,-0.205800694748115,5.4699,6.2201,0.6704,-1.09,0.12,0.61,0.009,6.191636,-1.6562,0.2293,-0.5434,1.1739,-0.5746,0.557,-0.6216,-0.2912,0.5265,-0.6033
5341,ALLISON TRANSMISSION HLDGS INC,"Allison Transmission Q2 EPS $1.46 Beats $1.19 Estimate, Sales $737M Beat $687.62M Estimate",6,increase,0.8,0.7,"the company beat both eps and sales estimates, indicating strong performance which is likely to increase investor sentiment.",165,54,2,2019-07-31,13284.0,0.6311227567493916,-5.767141425964384,-8.378677441028126,0.9698209352791308,1.2316328552329336,0.1282272789264293,-1.921,-0.8811,0.9669,-1.09,0.12,0.61,0.009,-0.8760789999999998,1.6297,-1.3975,-0.278,-0.9761,-1.4397,0.2629,-1.3745,-1.5984,2.1803,-0.5341
5349,ANTERO MIDSTREAM CORP,"Antero Midstream Q2 EPS $0.07 May Not Compare To $0.22 Estimate, Sales $255.62M Miss $275.64M Estimate",6,decrease,0.8,0.7,the lower than expected eps and sales figures may lead investors to have a negative outlook on antero midstream corp's performance.,165,62,0,2019-07-31,16738.0,-7.565785199403763,-14.364034720523255,-24.342103120205117,2.7272701263427734,-4.338622767730982,-13.243762968254812,0.885,1.96,0.9897,-1.09,0.12,0.61,0.009,1.9547730000000003,-6.5435,-0.3087,-1.9257,-2.7388,0.049,-3.8246,-4.7009,-1.4252,0.9035,-1.396
5357,A M C NETWORKS INC,"AMC Networks Q2 EPS $2.6 May Not Compare To $1.94 Estimate, Sales $772.299M Miss $783.61M Estimate",6,decrease,0.8,0.7,the lower than expected eps and sales figures may lead investors to have a negative perception of amc networks inc's performance.,162,58,0,2019-07-31,12880.0,0.1498651457950472,-2.173098227006165,-6.856500305640278,3.2154355198144913,3.332698808135115,3.804451175927937,-2.1807,-1.3754,0.76,-1.09,0.12,0.61,0.009,-1.3612999999999995,0.9333,0.1272,0.9036,-1.3242,-0.1166,0.921,-1.4015,-1.926,-0.5647,-0.5844
5365,AMETEK INC NEW,"Morgan Stanley Maintains Overweight on AMETEK, Raises Price Target to $97",6,increase,0.8,0.7,"morgan stanley maintaining an overweight rating and raising the price target indicates positive outlook and confidence in ametek inc new, likely leading to an increase in investor sentiment.",145,67,2,2019-07-31,85257.0,-1.439572498202324,-4.854367157118666,-7.00814472789909,2.4844685569405556,1.6465067836679117,1.7034591515897812,-1.2562,-0.0828,1.0845,-1.09,0.12,0.61,0.009,-0.0830949999999997,-0.3187,-1.1257,0.5297,0.5709,-0.6428,-0.19,-1.0019,1.0882,-0.3627,-0.0304
5373,AMEDISYS INC,"Amedisys Raises FY19 Adj. EPS Guidance From $3.98-$4.09 To $4.05-$4.12 vs $4.09 Estimate, Reaffirms Net Service Sales At $1.94B-$1.98B, Adj. EBITDA $213M-$216M",6,uncertain,0.6,0.3,"the increase in fy19 adj. eps guidance could be seen as positive, but the reaffirmation of net service sales and adj. ebitda may lead to uncertainty among investors.",192,72,1,2019-07-31,80795.0,-2.0523618906736374,-3.4882859300525593,-4.547105813943042,0.4596786573529243,1.361989802233965,3.980053384315396,0.1525,1.577,1.31,-1.09,0.12,0.61,0.009,1.5714,-0.697,1.0998,0.942,-0.1695,0.0976,-0.3844,0.7419,-1.6264,0.7647,1.6303
