custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num
0,AGILENT TECHNOLOGIES INC,PreMarket Prep Recap: Yo-Yo Market And After-Hours Overshoot On Ackman's New Stake,1,increase,0.7,0.4,,130,596,2.0
1,AGILENT TECHNOLOGIES INC,UPDATE: Bill Ackman's Pershing Square Files Amended 13F Showing New ~2.916M Share Stake In Agilent,1,,,,,135,530,
2,AGILENT TECHNOLOGIES INC,Hearing Pershing Square Reports 2.9M Share Stake In Agilent,1,increase,0.7,0.4,,125,404,2.0
3,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics to Participate in Raymond James Technology Investors Conference Tuesday Dec. 10 At 3:35 p.m. ET,1,increase,0.6,0.2,,140,340,2.0
4,ADVANCE AUTO PARTS INC,"Advance Auto Parts Announces Purchase Of DieHard Brand From Transformco , Utilizing $200M Cash On Hand",1,increase,0.7,0.3,,127,596,2.0
5,ADVANCE AUTO PARTS INC,'Advance Auto Parts to buy DieHard brand from Sears for $200 million in cash deal' -CNBC,1,increase,0.7,0.4,,129,404,2.0
6,ADVANCE AUTO PARTS INC,"Advance Auto Parts shares are trading higher in sympathy with AutoZone, which reported strong Q1 results.",1,increase,0.8,0.2,,126,404,2.0
7,ABBVIE INC,"Cowen & Co. Maintains Outperform on AbbVie, Raises Price Target to $98",1,,,,,122,402,
8,ABBVIE INC,AbbVie shares are trading higher. Not seeing any news to justify the price action.,1,uncertain,0.7,0.3,,119,469,1.0
9,ABBVIE INC,Abbvie Reaches An Agreement With The Pan-Canadian Pharmaceutical Alliance For The Combination Venclexta With Rituximab As A Treatment For Patients With Chronic Lymphocytic Leukemia,1,,,,,141,530,
10,ABBVIE INC,AbbVie Receives European Commission Approval Of RINVOQ For The Treatment Of Adults With Moderate To Severe Active Rheumatoid Arthritis,1,increase,0.8,0.6,,128,404,2.0
11,ABBVIE INC,Watching Allergan Shares AS Hearing Co. Deal With AbbVie To Receive US Regulatory Approval In Jan. 2020,1,increase,0.8,0.6,,126,468,2.0
12,ABBVIE INC,AbbVie and Scripps Research to Collaborate on New Therapies,1,increase,0.6,0.2,,117,276,2.0
13,ABBVIE INC,AbbVie Reports Deal With Pan-Canadian Pharma Alliance For Skyrizi For Treatment Of Moderate To Severe Plaque Psoriasis,1,increase,0.7,0.3,,127,340,2.0
14,AMBEV SA,Ambev SA shares are trading higher on seemingly no company-specific news. The stock was around the $4.65 resistance level before it spiked higher.,1,increase,0.7,0.3,,133,404,2.0
15,AMBEV SA,Shares of several Brazilian companies are trading higher on strong economic data out of the country as well as global macro optimism on positive U.S.-China trade reports.,1,increase,0.8,0.4,,133,404,2.0
16,AMBEV SA,Barclays Downgrades Ambev to Underweight,1,decrease,0.8,0.4,,114,405,0.0
17,ASBURY AUTOMOTIVE GROUP INC,"Morgan Stanley Maintains Equal-Weight on Asbury Automotive Group, Lowers Price Target to $111",1,decrease,0.7,0.2,,131,405,0.0
18,ASBURY AUTOMOTIVE GROUP INC,Asbury Automotive Group Reports Purchase Of Park Place Dealerships For $1B In Cash,1,increase,0.6,0.3,,129,660,2.0
19,A B M INDUSTRIES INC,"Baird Maintains Neutral on ABM Industries, Lowers Price Target to $34",1,decrease,0.7,0.2,,124,405,0.0
20,A B M INDUSTRIES INC,ABM Industries Raises Quarterly Dividend From $0.180 To $0.185/Share,1,increase,0.7,0.1,,125,532,2.0
21,A B M INDUSTRIES INC,ABM Industries Sees FY20 Adj. EPS $1.90-$2.10 vs $2.10 Est.,1,decrease,0.8,0.3,,131,469,0.0
22,A B M INDUSTRIES INC,"ABM Industries Q4 Adj. EPS $0.66 Beats $0.62 Estimate, Sales $1.648B Miss $1.67B Estimate",1,increase,0.6,0.2,,139,404,2.0
23,ARBOR REALTY TRUST INC,Arbor Realty Trust Announces 6M Share Common Stock Offering,1,decrease,0.7,0.5,,119,341,0.0
24,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals shares are trading lower. Not seeing any company-specific news to justify the price action.,1,decrease,0.6,0.3,,133,277,0.0
25,ACADIA PHARMACEUTICALS,"Guggenheim Securities Initiates Coverage On ACADIA Pharmaceuticals with Buy Rating, Announces $60 Price Target",1,increase,0.8,0.6,,135,276,2.0
26,ACADIA PHARMACEUTICALS,"ACADIA Pharmaceuticals shares are trading lower potentially after the company's CEO, Stephen Davis, sold $7.9 million worth of shares.",1,decrease,0.8,0.3,,139,405,0.0
27,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals shares are trading higher after the company reported the results from its pivotal phase 3 HARMONY trial of pimavanserin in patients with dementia-related psychosis met the primary endpoint and key secondary endpoint.,1,increase,0.8,0.7,,157,404,2.0
28,ARCH CAPITAL GROUP LTD NEW,"Wells Fargo Maintains Equal-Weight on Arch Capital Group, Raises Price Target to $41",1,increase,0.7,0.2,,124,404,2.0
29,ACADIA HEALTHCARE CO INC,Large Option Trader Bullish On Acadia Healthcare Following Latest Drug Data,1,increase,0.8,0.5,,122,340,2.0
30,ACADIA HEALTHCARE CO INC,Acadia Healthcare Co Option Alert: Mar 20 $40 Calls Sweep (4) near the Ask: 635 @ $0.5 vs 190 OI; Ref=$33.04,1,increase,0.6,0.2,,148,596,2.0
31,ACADIA HEALTHCARE CO INC,"Wells Fargo Downgrades Acadia Healthcare Co to Equal-Weight, Lowers Price Target to $35",1,decrease,0.8,0.3,,131,277,0.0
32,A C I WORLDWIDE INC,"Canaccord Genuity Initiates Coverage On ACI Worldwide with Buy Rating, Announces $44 Price Target",1,increase,0.7,0.4,,130,276,2.0
33,AXCELIS TECHNOLOGIES INC,"DA Davidson Initiates Coverage On Axcelis Technologies with Buy Rating, Announces $30 Price Target",1,increase,0.8,0.6,,128,276,2.0
34,A E C O M,"Baird Maintains Outperform on AECOM, Raises Price Target to $50",1,increase,0.8,0.3,,122,596,2.0
35,A E C O M,"Citigroup Maintains Buy on AECOM, Raises Price Target to $51",1,increase,0.8,0.3,,121,276,2.0
36,A E C O M,AECOM Provides 2021 Guidance At Investor Day; Sees FY21 Adj. EBITDA $825M-$865M,1,uncertain,0.6,0.0,,129,533,1.0
37,ACCENTURE PLC IRELAND,"Argus Research Maintains Buy on Accenture, Raises Price Target to $235",1,increase,0.8,0.6,,125,340,2.0
