custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num
0,AGILENT TECHNOLOGIES INC,"Agilent Technologies Sees Q4 Adj. EPS $0.84-$0.86 vs $0.87 Est., Sales $1.31B-$1.33B vs $1.34B Est., Sees FY19 Adj. EPS $3.07-$3.08 vs $3.05 Est., Sales $5.105B-$5.125B vs $5.11B Est.",1,decrease,0.7,0.3,,194,12,0.0
1,AGILENT TECHNOLOGIES INC,"Agilent Technologies Q3 Adj. EPS $0.76 Beats $0.72 Estimate, Sales $1.27B Beat $1.24B Estimate",1,increase,0.8,0.3,,142,11,2.0
2,AGILENT TECHNOLOGIES INC,Q3 Earnings Preview For Agilent Technologies,1,uncertain,0.6,0.3,,118,12,1.0
3,AGILENT TECHNOLOGIES INC,Agilent Announces Settlement of Key Intellectual Property Case in China,1,increase,0.7,0.4,,121,11,2.0
4,ALTISOURCE ASSET MANAGEMENT CORP,Altisource Asset Management Q2 EPS $1.81 Up From $(0.69) YoY,1,increase,0.8,0.6,,133,11,2.0
5,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,1,increase,0.8,0.6,,137,11,2.0
6,APPLIED OPTOELECTRONICS INC,"Applied Optoelectronics Q2 EPS $(0.26) Beats $(0.37) Estimate, Sales $43.4M Beat $42.49M Estimate",1,increase,0.7,0.3,,148,11,2.0
7,APPLIED OPTOELECTRONICS INC,A Preview Of Applied Optoelectronics Q2 Earnings,1,uncertain,0.6,0.3,,125,12,1.0
8,AAON INC,"AAON Q2 EPS $0.25 Misses $0.27 Estimate, Sales $119.4M Miss $128.36M Estimate",1,decrease,0.8,0.3,,132,12,0.0
9,ADVANCE AUTO PARTS INC,Here Comes The Sun: Advance Auto Parts Analysts Bullish After Stormy Q2,1,increase,0.8,0.5,,124,11,2.0
10,ADVANCE AUTO PARTS INC,"UBS Maintains Buy on Advance Auto Parts, Lowers Price Target to $170",1,uncertain,0.6,0.2,,125,12,1.0
11,ADVANCE AUTO PARTS INC,"Morgan Stanley Maintains Overweight on Advance Auto Parts, Lowers Price Target to $185",1,uncertain,0.6,0.3,,126,12,1.0
12,ADVANCE AUTO PARTS INC,"Credit Suisse Maintains Outperform on Advance Auto Parts, Lowers Price Target to $162",1,uncertain,0.6,0.3,,126,12,1.0
13,ADVANCE AUTO PARTS INC,"Citigroup Maintains Neutral on Advance Auto Parts, Lowers Price Target to $156",1,decrease,0.7,0.4,,125,12,0.0
14,ADVANCE AUTO PARTS INC,Guggenheim Downgrades Advance Auto Parts to Neutral,1,decrease,0.8,0.4,,120,12,0.0
15,ADVANCE AUTO PARTS INC,Mid-Day Market Update: Crude Oil Up 4%; Deciphera Pharmaceuticals Shares Spike Higher,1,uncertain,0.3,0.1,,127,12,1.0
16,ADVANCE AUTO PARTS INC,Advance Auto Parts shares are trading lower after the company reported worse-than-expected Q2 EPS and sales results. The company also narrowed its FY19 sales guidance.,1,decrease,0.8,0.6,,139,12,0.0
17,ADVANCE AUTO PARTS INC,Advance Auto Parts Falls After Q2 Earnings Miss,1,decrease,0.8,0.5,,117,12,0.0
18,ADVANCE AUTO PARTS INC,Advance Auto Parts Narrows FY19 Sales Guidance From %9.56B-$9.80B To $9.65B-$9.75B,1,decrease,0.7,0.2,,139,12,0.0
19,ADVANCE AUTO PARTS INC,Advance Auto Parts Reports $400M Buyback,1,increase,0.8,0.5,,117,11,2.0
20,ADVANCE AUTO PARTS INC,"Advance Auto Parts Q2 Adj. EPS $2 Misses $2.21 Estimate, Sales $2.3B Miss $2.36B Estimate",1,decrease,0.8,0.4,,139,12,0.0
21,ADVANCE AUTO PARTS INC,Earnings Outlook For Advance Auto Parts,1,uncertain,0.5,0.3,,115,12,1.0
22,ABBVIE INC,AbbVie Says its Phase 3 Trial Evaluating Rova-T Demonstrated 'No Survival Benefit',1,decrease,0.8,0.6,,123,12,0.0
23,ABBVIE INC,AbbVie to Discontinue Development of Rovalpituzumab Tesirine (Rova-T),1,decrease,0.8,0.5,,123,12,0.0
24,ABBVIE INC,"UPDATE: PiperJaffray On AbbVie Also Notes 'while we have been rather vocal about the various pressure points on the Humira business, we do think ABBV has a great opportunity to pivot the narrative towards successful launches of Skyrizi and now Rinvoq'",1,increase,0.7,0.4,,157,11,2.0
25,ABBVIE INC,"UPDATE: PiperJaffray Upgrades AbbVie To Overweight, Announces $80 Target As Firm Notes 'we do think a bottom of sorts has been found on this name with the stock around ~$66'",1,increase,0.8,0.4,,145,11,2.0
26,ABBVIE INC,AbbVie shares are trading higher after Piper Jaffray upgraded the stock from Neutral to Overweight and announced a price target of $80 per share.,1,increase,0.8,0.5,,133,11,2.0
27,ABBVIE INC,"Piper Jaffray Upgrades AbbVie to Overweight, Announces $80 Price Target",1,increase,0.8,0.5,,122,11,2.0
28,ABBVIE INC,FDA Approves Nda For Abbvie's Rinvoq (Upadacitinib) For Treatment Of Rheumatoid Arthritis,1,increase,0.8,0.6,,128,11,2.0
29,ABBVIE INC,AbbVie Shares Tick Slightly Lower As Hearing Co. Accused Of Scheming To Stretch Androgel Monopoly,1,decrease,0.7,0.3,,126,12,0.0
30,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.,1,increase,0.9,0.7,,135,11,2.0
31,AMERISOURCEBERGEN CORP,"AmerisourceBergen Q3 Adj. EPS $1.76 Beats $1.62 Estimate, Sales $45.239B Beat $45.1B Estimate",1,increase,0.8,0.3,,146,11,2.0
32,AMBEV SA,Barclays Downgrades Ambev to Equal-Weight,1,decrease,0.8,0.4,,116,12,0.0
33,AMBEV SA,Ambev shares are trading lower on seemingly no company-specific news.,1,decrease,0.7,0.3,,116,12,0.0
34,ASBURY AUTOMOTIVE GROUP INC,"Morgan Stanley Maintains Equal-Weight on Asbury Automotive Group, Raises Price Target to $95",1,uncertain,0.6,0.2,,131,12,1.0
35,ARCA BIOPHARMA INC,ARCA biopharma Q2 EPS $(1.14) Up From $(2.74) YoY,1,uncertain,0.6,0.3,,132,12,1.0
36,A B M INDUSTRIES INC,William Blair Initiates Coverage On ABM Industries with Market Perform Rating,1,uncertain,0.6,0.2,,121,12,1.0
37,A B M INDUSTRIES INC,"ABM Receives A Multi-Year Contract With The University Of Miami In Coral Gables, Florida, To Provide Services For The Campus",1,increase,0.7,0.3,,134,11,2.0
38,ARBOR REALTY TRUST INC,Raymond James Upgrades Arbor Realty Trust to Outperform,1,increase,0.8,0.5,,119,11,2.0
39,ARBOR REALTY TRUST INC,"Arbor Realty Trust Q2 EPS $0.31 Beats $0.3 Estimate, Adj. FFO $0.33",1,increase,0.8,0.4,,134,11,2.0
40,ACADIA PHARMACEUTICALS,"UPDATE: Cantor Fitzgerald Reiterates Overweight On Acadia Pharmaceuticals, Raises Target To $40 As Firm Notes 'enhanced conviction, due to recent diligence with multiple KOLs, for pimavanserin as treatment for negative symptoms in schizophrenia pts'",1,increase,0.8,0.6,,165,11,2.0
41,ACADIA PHARMACEUTICALS,"Cantor Fitzgerald Reiterates Overweight on ACADIA Pharmaceuticals, Raises Price Target to $40",1,increase,0.8,0.6,,134,11,2.0
42,A C C O BRANDS CORP,ACCO Brands Adds $100M To Buyback,1,increase,0.8,0.3,,122,11,2.0
43,A C C O BRANDS CORP,ACCO Brands Acquires Industria Grafica Foroni Ltda for $57M,1,increase,0.7,0.4,,128,11,2.0
