custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
10004,RINGCENTRAL INC,Avaya Announces Strategic Partnership With RingCentral To Accelerate Transformation To The Cloud,6,positive,0.9,0.8,the announcement of a strategic partnership with avaya suggests a collaborative effort that could enhance ringcentral's market position and growth potential in cloud services.,2,2019-10-03,RNG,2019-10-03 20:07:00+00:00,14136.0,76680R20,0.0496255345642566,,,,,,,,,,,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1374332.0,1.5091,0.4796,-1.4739,1.21428,-1.1646544654357434,2.104649,,-0.611731,,-2.422651,,1.395372,,0.897369,,1.863193,,-0.264638,,1.561373,,-0.355184,,0.5653670000000001,,,,,,
10012,RINGCENTRAL INC,RingCentral shares are trading higher on seemingly no company-specific news,6,neutral,0.8,0.0,"the increase in ringcentral shares without any specific news does not indicate a clear positive or negative sentiment, making it a neutral observation.",1,2019-10-03,RNG,2019-10-03 16:28:00+00:00,14136.0,76680R20,0.0496255345642566,,,,,,,,,,,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1374332.0,1.5091,0.4796,-1.4739,1.21428,-1.1646544654357434,2.104649,,-0.611731,,-2.422651,,1.395372,,0.897369,,1.863193,,-0.264638,,1.561373,,-0.355184,,0.5653670000000001,,,,,,
10020,ROLLINS INC,Rollins Reports Successfully Divested $200M Pension Liability,6,positive,0.9,0.8,"successfully divesting a $200m pension liability is generally seen as a positive financial move, indicating improved financial health and reduced obligations for rollins inc.",2,2019-10-03,ROL,2019-10-03 11:34:00+00:00,36003.0,77571110,0.0179586485028266,,,,,,,,,,,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1377173.0,0.7514,-0.1921,-0.0379,0.60812,-0.5901613514971733,1.0514459999999997,,-0.3010739999999999,,-1.202754,,0.698288,,0.4503259999999999,,0.931222,,-0.1282519999999999,,0.780942,,-0.173336,,0.285018,,,,,,
10028,R P M INTERNATIONAL INC,RPM Raises Quarterly Dividend From $0.35 To $0.36/Share,6,positive,0.9,0.8,"the increase in the quarterly dividend indicates financial growth and a commitment to returning value to shareholders, which is generally viewed positively.",2,2019-10-03,RPM,2019-10-03 18:30:00+00:00,65307.0,74968510,0.001784048625268,,,,,,,,,,,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1377504.0,0.7628,0.0454,0.0963,0.6172400000000001,-0.6154559513747321,1.067292,,-0.3057479999999999,,-1.2211080000000003,,0.7087760000000001,,0.457052,,0.945244,,-0.130304,,0.792684,,-0.176072,,0.289236,,,,,,
10036,R P M INTERNATIONAL INC,Vertical Group Upgrades RPM International to Hold,6,neutral,0.7,0.2,the upgrade to 'hold' suggests a neutral stance rather than a strong positive or negative outlook on rpm international's performance.,1,2019-10-03,RPM,2019-10-03 13:55:00+00:00,65307.0,74968510,0.001784048625268,,,,,,,,,,,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1377504.0,0.7628,0.0454,0.0963,0.6172400000000001,-0.6154559513747321,1.067292,,-0.3057479999999999,,-1.2211080000000003,,0.7087760000000001,,0.457052,,0.945244,,-0.130304,,0.792684,,-0.176072,,0.289236,,,,,,
10044,INVESCO E T F TRUST,Keep An Eye On This Equal-Weight ETF Giant In October,6,positive,0.8,0.7,"the phrase 'keep an eye on this equal-weight etf giant' suggests a favorable outlook and potential interest in invesco e t f trust, indicating positive sentiment.",2,2019-10-03,RSP,2019-10-03 15:13:00+00:00,17746.0,46137V35,0.0072804111987352,,,,,,,,,,,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1376386.0,0.9354,0.0548,0.1736,0.7553200000000001,-0.7480395888012649,1.307206,,-0.3765139999999999,,-1.4989940000000002,,0.867568,,0.558886,,1.1575419999999998,,-0.161372,,0.970462,,-0.217496,,0.353098,,,,,,
10052,SMUCKER J M CO,"JM Smucker Reports Issued Voluntary Recall Of Specific Lots Of Robin Hood All Purpose Flour Distributed, Sold In US Only",6,negative,0.9,0.8,"the voluntary recall of specific lots of flour indicates a potential safety issue, which is generally viewed negatively for the company's reputation and consumer trust.",0,2019-10-03,SJM,2019-10-03 20:21:00+00:00,42585.0,83269640,-0.0043075107969343,,,,,,,,,,,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1377224.0,0.2365,-0.2744,0.1086,0.1962,-0.2005075107969343,0.3357349999999999,,-0.0899649999999999,,-0.373765,,0.22458,,0.146535,,0.2978949999999999,,-0.03557,,0.250595,,-0.04976,,0.094505,,,,,,
10060,SMITH & NEPHEW PLC,Hearing Wellington Mgmt. Group 13D Filing On Smith & Nephew Shows 5.22% Stake,6,neutral,0.7,0.1,"the news simply reports a financial filing indicating a stake in the company, which does not inherently suggest a positive or negative impact on the company's performance.",1,2019-10-03,SNN,2019-10-03 10:22:00+00:00,87444.0,83175M20,0.015690566971898,,,,,,,,,,,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1378843.0,0.379,0.1047,-0.4955,0.3102,-0.2945094330281019,0.53381,,-0.14839,,-0.60319,,0.35568,,0.23061,,0.47317,,-0.06122,,0.39737,,-0.0839599999999999,,0.14723,,,,,,
10068,SYNOVUS FINANCIAL CORP,"Morgan Stanley Maintains Overweight on Synovus Financial, Lowers Price Target to $43",6,neutral,0.7,0.2,"while maintaining an 'overweight' rating is generally positive, the lowering of the price target suggests a more cautious outlook, balancing the overall sentiment to neutral.",1,2019-10-03,SNV,2019-10-03 13:46:00+00:00,20053.0,87161C50,-0.0002947618486359,,,,,,,,,,,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1376994.0,1.2937,0.7942,1.5016,1.04196,-1.042254761848636,1.805243,,-0.523417,,-2.075857,,1.197204,,0.770283,,1.598251,,-0.225866,,1.339511,,-0.303488,,0.485669,,,,,,
10076,EMEREN GROUP LTD,Shah Capital Invests $11M in ReneSola; 100M Shares Priced @$0.11/Share,6,neutral,0.7,0.0,the news pertains to shah capital's investment in renesola and does not directly impact or provide information about emeren group ltd.,1,2019-10-03,SOL,2019-10-03 07:47:00+00:00,92543.0,75971T30,-0.0322580337524414,,,,,,,,,,,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1380266.0,0.8013,0.1002,0.48,0.6480400000000001,-0.6802980337524415,1.120807,,-0.3215329999999999,,-1.2830930000000005,,0.7441960000000001,,0.479767,,0.992599,,-0.137234,,0.832339,,-0.1853119999999999,,0.303481,,,,,,
