date,permno,headline,ret,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
2019-07-31,87432.0,Agilent Shares Unaffected As Hearing FDA Approved Co.'s PD-L1 IHC 22C3 PharmDx Assay For Expanded Use,-1.05487937107682,AGILENT TECHNOLOGIES INC,-0.28814950492233,-2.0746326557441503,-5.503540158014459,-0.31263495329767,0.9352539748773699,0.42949611453677006
2019-07-16,87432.0,Bank of America Downgrades Agilent Technologies to Neutral,-0.85046924650669,AGILENT TECHNOLOGIES INC,-0.51465420983731,-0.08577202636462,0.28592509136868,-1.5352386049926199,-1.65876060840588,-3.84353226325558
2019-07-15,87432.0,"Barclays Downgrades Agilent Technologies to Equal-Weight, Lowers Price Target to $78",-1.5352386049926199,AGILENT TECHNOLOGIES INC,-0.85046924650669,-2.0694636634655,-0.25513855912565003,-0.12544792843982,-2.3442840114169,-2.4506406042717197
2019-07-11,87432.0,Agilent Will Acquire BioTek Instruments In $1.16B Deal,-2.22162306308746,AGILENT TECHNOLOGIES INC,-0.12544792843982,-2.2442161341718303,-2.6345126812213597,-0.10890974663196999,-0.63650273259222,-3.14191055442721
2019-07-11,87432.0,Agilent To Purchase BioTek Instruments For $1.165B,-2.22162306308746,AGILENT TECHNOLOGIES INC,-0.12544792843982,-2.2442161341718303,-2.6345126812213597,-0.10890974663196999,-0.63650273259222,-3.14191055442721
2019-07-29,14145.0,"JP Morgan Initiates Coverage On Applied Optoelectronics with Neutral Rating, Announces $11 Price Target",-0.32224152237176,APPLIED OPTOELECTRONICS INC,2.15517040342092,5.60345348051256,5.064658291146809,1.4161231927573599,-1.99999567330018,-6.9199646013373695e-09
2019-07-11,89217.0,"CORRECTION: Goldman Sachs Initiates Coverage On Advance Auto Parts with Sell Rating, Announces $151 Price Target; A Prior Headline Indicated A $115 Price Target, This Was Incorrect",-0.08949651382863,ADVANCE AUTO PARTS INC,1.46523043513298,1.03013667168108,-4.00537121257394,0.59806602075695,-1.11259231358334,-2.60864313789292
2019-07-11,89217.0,"Goldman Sachs Initiates Coverage On Advance Auto Parts with Sell Rating, Announces $151 Price Target",-0.08949651382863,ADVANCE AUTO PARTS INC,1.46523043513298,1.03013667168108,-4.00537121257394,0.59806602075695,-1.11259231358334,-2.60864313789292
2019-07-25,75278.0,"AllianceBernstein Holding Q2 EPS $0.56 Misses $0.58 Estimate, Sales $714.566M Beat $709.54M Estimate",-2.1133819594979197,ALLIANCEBERNSTEIN HOLDING L P,1.9191209226846602,0.78820967399095,-2.1379166192119903,-0.6664470769464901,-0.26764783299702,-1.35671697114305
2019-07-09,75278.0,"Citigroup Maintains Buy on AllianceBernstein Holding, Raises Price Target to $37",-0.43031834065914,ALLIANCEBERNSTEIN HOLDING L P,0.9640987962484301,2.32713024760453,-0.23271175320217002,0.0,-0.29703022446483,1.27388250796367
