headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,ret_f11,ret_f12,ret_f13,ret_f14,ret_f15,ret_f16,ret_f17,ret_f18,ret_f19,ret_f20,ret_f21,ret_f22,ret_f23,ret_f24,ret_f25,ret_f26,ret_f27,ret_f28,ret_f29,ret_f30,ret_f31,ret_f32,ret_f33,ret_f34,ret_f35,ret_f36,ret_f37,ret_f38,ret_f39,ret_f40,ret_f41,ret_f42,ret_f43,ret_f44,ret_f45,ret_f46,ret_f47,ret_f48,ret_f49,ret_f50,ret_f51,ret_f52,ret_f53,ret_f54,ret_f55,ret_f56,ret_f57,ret_f58,ret_f59,ret_f60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
"Fasenra Approved in the US for Self-administration in a New Pre-filled Auto-injector, the Fasenra Pen",2019-10-04,AZN,2019-10-04 09:08:00+00:00,ASTRAZENECA PLC,79363.0,04635310,0.003243067068979144,0.0030015527736395597,-0.006234136232528886,0.0020780457382838513,0.006234136857420136,0.012929982580571098,0.0953589693624759,0.15123525329360943,0.01672159880399704,-0.011223126873632916,-0.03141129847419688,-0.05058286837080561,-0.03227981357519105,-0.04953765299256874,0.06029924232060391,0.02830334939062595,-0.01249973475933075,0.02275892160832882,0.05443072691559792,0.03758303821086884,0.122171938419342,-0.02620970085263252,-0.0476190522313118,0.07826089859008789,0.0463709719479084,0.156069353222847,-0.08666666597127914,-0.08394161611795425,-0.02988049760460854,-0.1026694104075432,0.0366133488714695,-0.008830118924379349,-0.02895314991474152,0.13990817964077,-0.08249494433403015,0.04824567213654518,0.04602506011724472,-0.1119999885559082,0.02702700160443783,0.008771921508014202,-0.01304346602410078,-0.008810563944280148,0.006666713394224644,0.03090504556894302,0.06638114154338837,-0.04016060382127762,-0.05230125412344933,0.03090504556894302,-0.02355463244020939,0.004385960754007101,0.05240180343389511,0.01452275738120079,-0.0715746209025383,0.03524225577712059,-0.08510630577802658,-0.0441860593855381,-0.01703167147934437,-0.01980196125805378,0.01010100077837706,-0.004999995231628418,0.0,-0.01005024183541536,0.002538068685680628,0.01265821605920792,0.1124999523162842,-0.05617977678775787,-0.03333330154418945,-0.02216746658086777,0.01007561758160591,-0.01496263779699802,-0.02025320567190647,-0.04134362936019897,-0.1266846358776093,0.0,-0.003086416749283671,1.39,-0.47,-0.07,0.007,79363,252,0.3243%,0.0003,0.385,-0.2011,-0.2991,1.3752%,1.4677%,12.2039%,-0.3311%,15
"Morgan Stanley Maintains Overweight on Bank of America, Lowers Price Target to $31",2019-10-04,BAC,2019-10-04 13:04:00+00:00,BANK OF AMERICA CORP,59408.0,06050510,0.02013669162988663,-0.0021149583626539625,-0.026083950177236637,-0.01691933172554405,0.01903415465368541,0.06979201451875272,0.16073314592074062,0.24820538511118895,-0.0010776108829305686,-0.022151936754120083,-0.04662326469115752,-0.045314100937035806,-0.06740443586031475,0.039287587390583134,-0.03556117434310513,-0.000488920311909169,0.006277038250118494,0.007858077995479107,0.01736191660165787,-0.0003160378837492317,-0.006638712715357542,0.001193363801576197,0.001430390286259353,-0.01079188194125891,0.004171318840235472,-0.006870111916214228,-0.01817891001701355,-0.004096345975995064,0.009624924510717392,-0.0006518522859551013,-0.005788822658360004,-0.008610816672444344,0.00860286969691515,0.004838811699301004,-0.006121449638158083,0.002956398297101259,-0.002701991470530629,-0.008128123357892036,-0.009105194360017776,0.002840230241417885,-0.00491461344063282,0.007753228768706322,-0.003595921443775296,-0.009903485886752605,0.008985314518213272,0.008317213505506516,-0.004415920469909906,-0.03196920081973076,-0.00821299385279417,-0.01272663101553917,0.008917486295104027,0.008663740009069443,-0.001301418757066131,-0.02484580501914024,0.007126975804567337,0.0007960755028761923,0.00919215939939022,-0.001751593546941876,-0.004035854712128639,0.01127560250461102,0.0004355001728981733,0.01227691490203142,-0.006709089502692223,0.01506752520799637,0.001620904658921063,0.002384794875979424,-0.01809843443334103,-0.01713391952216625,0.003873875830322504,-0.001929429941810668,0.00412999652326107,0.0127768162637949,-0.008986441418528557,0.005231480114161968,0.006418577861040831,1.39,-0.47,-0.07,0.007,59408,252,2.0137%,0.0003,1.3107,0.0012,1.178,0.8559%,1.6618%,73.4745%,0.2739%,13
Big Lots Option Alert: Oct 18 $22.5 Calls Sweep (5) near the Ask: 620 @ $0.398 vs 640 OI; Ref=$21.24,2019-10-04,BIG,2019-10-04 15:02:00+00:00,BIG LOTS INC,67467.0,08930210,-0.01868732087314129,-0.01764984056353569,-0.050627038049248396,-0.03437063415214536,0.031119371827409203,-0.047375775613039295,-0.022758932669411314,0.34892394506693614,-0.007239812053740025,-0.08924863561166874,-0.10448977518641911,-0.07737595089382576,-0.04359197966298711,0.07110505271462575,-0.14648890082035315,0.02385988831520081,0.003539791330695152,-0.008230417035520077,0.02786006405949593,-0.003748588962480426,0.002894422272220254,-0.005772027652710676,0.004063842818140984,-0.006360171362757683,0.002640737453475595,-0.0008779274648986757,0.01318104192614555,-0.00982943456619978,-0.00554740522056818,-0.004110487177968025,-0.01031835190951824,0.01072387862950563,-0.004715586546808481,0.005033999681472778,-0.003830207977443933,-0.008281650021672249,0.001789483358152211,-0.01041972264647484,-0.005114379338920116,-0.0006047915667295456,-0.002723151352256536,-0.01001207623630762,0.009806916117668152,-0.03004557453095913,-0.002190228318795562,-0.03762931749224663,0.0006516308058053255,-0.0306088775396347,0.01545176655054092,0.01521670538932085,0.01205600891262293,-0.001931727863848209,0.009999983012676239,-0.02810600958764553,-0.01314491033554077,0.006992976181209087,0.02017197757959366,0.0152349853888154,-0.01947639323771,0.006838195957243443,0.02554977312684059,-0.0003153050201945007,0.005362778436392546,-0.0003137818712275475,-0.01255497522652149,-0.008582280948758125,0.01474828738719225,-0.00600317632779479,-0.01938966102898121,-0.004862224217504263,0.005537461489439011,0.01198571175336838,0.004801524337381124,-0.000955679512117058,-0.007334229536354542,1.39,-0.47,-0.07,0.007,67467,252,-1.8687%,-0.0015,1.0564,0.5869,0.7205,2.7987%,3.0551%,16.0764%,-3.0623%,20
Big Lots Option Alert: Oct 18 $22.5 Calls Sweep (18) near the Ask: 600 @ $0.4 vs 640 OI; Ref=$21.2,2019-10-04,BIG,2019-10-04 15:01:00+00:00,BIG LOTS INC,67467.0,08930210,-0.01868732087314129,-0.01764984056353569,-0.050627038049248396,-0.03437063415214536,0.031119371827409203,-0.047375775613039295,-0.022758932669411314,0.34892394506693614,-0.007239812053740025,-0.08924863561166874,-0.10448977518641911,-0.07737595089382576,-0.04359197966298711,0.07110505271462575,-0.14648890082035315,0.02385988831520081,0.003539791330695152,-0.008230417035520077,0.02786006405949593,-0.003748588962480426,0.002894422272220254,-0.005772027652710676,0.004063842818140984,-0.006360171362757683,0.002640737453475595,-0.0008779274648986757,0.01318104192614555,-0.00982943456619978,-0.00554740522056818,-0.004110487177968025,-0.01031835190951824,0.01072387862950563,-0.004715586546808481,0.005033999681472778,-0.003830207977443933,-0.008281650021672249,0.001789483358152211,-0.01041972264647484,-0.005114379338920116,-0.0006047915667295456,-0.002723151352256536,-0.01001207623630762,0.009806916117668152,-0.03004557453095913,-0.002190228318795562,-0.03762931749224663,0.0006516308058053255,-0.0306088775396347,0.01545176655054092,0.01521670538932085,0.01205600891262293,-0.001931727863848209,0.009999983012676239,-0.02810600958764553,-0.01314491033554077,0.006992976181209087,0.02017197757959366,0.0152349853888154,-0.01947639323771,0.006838195957243443,0.02554977312684059,-0.0003153050201945007,0.005362778436392546,-0.0003137818712275475,-0.01255497522652149,-0.008582280948758125,0.01474828738719225,-0.00600317632779479,-0.01938966102898121,-0.004862224217504263,0.005537461489439011,0.01198571175336838,0.004801524337381124,-0.000955679512117058,-0.007334229536354542,1.39,-0.47,-0.07,0.007,67467,252,-1.8687%,-0.0015,1.0564,0.5869,0.7205,2.7987%,3.0551%,16.0764%,-3.0623%,20
"Morgan Stanley Maintains Underweight on Bank of New York Mellon, Lowers Price Target to $40",2019-10-04,BK,2019-10-04 13:05:00+00:00,BANK OF NEW YORK MELLON CORP,49656.0,06405810,0.004713663831353188,-0.009148471988737583,-0.0070372791300589155,0.004691549897318792,0.03495186182670684,0.06357023404669482,0.14695370092851934,0.18851518019955282,-0.0014121292624623694,-0.02972785892322516,-0.06149079585318429,-0.09007078525572831,-0.09684970897068268,0.01168339575312638,-0.007752575624268898,0.002732302993535995,-0.0236149150878191,-0.0251163225620985,-0.00190834968816489,0.01720844209194183,0.004699176177382469,0.04303087666630745,0.002690644701942801,0.01073344238102436,0.01946905069053173,-0.006076444871723652,-0.006113510578870773,0.005272360518574715,-0.02097900211811066,0.02767860889434814,0.03649001568555832,-0.005029372870922089,-0.01684918440878391,0.0008569176425226033,0.01070205494761467,0.01058873347938061,0.0125733120366931,0.01034768205136061,0.0004096775373909622,-0.01965600065886974,-0.04594821855425835,0.01751311868429184,0.00688467500731349,0.009401761926710606,0.01016087085008621,0.00419105077162385,0.01168617233633995,0.01237628515809774,0.002444965997710824,0.006504058837890625,0.004038787446916103,-0.001609047292731702,-0.007252228446304798,-0.001623336458578706,0.01382114458829165,-0.0256616398692131,0.03292185813188553,0.006374496035277843,0.008709394372999668,0.01805341430008411,0.0,0.03084037080407143,0.008975309319794178,-0.006671620067209005,-0.01492535974830389,-0.02045450732111931,0.04331009089946747,-0.01037801243364811,-0.01797758229076862,0.006102206185460091,0.0629265308380127,0.01783166825771332,0.004905374255031347,0.01394698768854141,0.05158184468746185,1.39,-0.47,-0.07,0.007,49656,252,0.4714%,-0.0004,0.945,0.061,0.8568,1.1431%,1.5423%,45.0671%,-0.7683%,15
Canada Goose Holdings Get Small Spike As Traders Circulate Unconfirmed Chatter Indicating Burlington Stores Has Approached The Company With An M&A Offer,2019-10-04,BURL,2019-10-04 14:35:00+00:00,BURLINGTON STORES INC,14182.0,12201710,0.001859603333286941,-0.0027326568961143494,-0.00701211991670736,0.0012889918208274231,0.02871877896411501,0.04382572850893318,0.06857439085818173,0.17571540157166576,-0.008704987354576588,-0.026745800289602717,-0.031178113428435905,-0.03234030353683015,-0.012295936223339576,0.12304206640364201,0.08942037270319902,0.004701512400060892,-0.004570662509649992,0.003935723099857569,0.01121636480093002,0.01346112415194511,-0.005419212859123945,-0.002350440481677651,0.007175046019256115,0.01520468108355999,0.02167992852628231,0.002562788315117359,-0.004805738106369972,-0.01294567063450813,-0.01072133611887693,-0.003472241340205073,0.01066415570676327,0.00135809916537255,-0.01658838056027889,0.00403137318789959,-0.01510989386588335,0.009119177237153053,0.008186309598386288,-0.001792662311345339,0.02398052625358105,-0.09274732321500778,0.007163944188505411,0.02517786435782909,-0.01167406514286995,-0.01014036126434803,-0.01429701969027519,-0.001142056658864021,0.007317624054849148,0.002043136395514011,0.0006796279922127724,-0.03237483650445938,-0.001403869246132672,-0.02038422971963882,0.00550106493756175,-0.02402478829026222,-0.004387041553854942,-0.0238677728921175,0.03172412142157555,0.002673811744898558,-0.005939368158578873,0.0153639130294323,-0.01321002189069986,-0.01813311316072941,0.02516111545264721,-0.0008463268750347197,0.0192401260137558,0.002493162406608462,0.00343440193682909,0.003540604375302792,-0.01199571322649717,0.01856726594269276,-0.008938047103583813,0.00984931644052267,0.02279673889279366,-0.009880521334707737,0.001508438726887107,1.39,-0.47,-0.07,0.007,14182,252,0.1860%,0.0012,0.9566,0.258,-0.1031,2.1835%,2.4527%,20.7453%,-1.0525%,22
"B. Riley Maintains Neutral on First Busey, Lowers Price Target to $27",2019-10-04,BUSE,2019-10-04 13:34:00+00:00,FIRST BUSEY CORP,86382.0,31938320,0.004262209869921207,-0.000808425946161262,-0.01616813345870649,-0.01333871981363699,0.0024252009318486145,0.0247210508178779,0.0899380013154003,0.12091605285826779,-0.0030351621098816395,-0.004646455254757598,-0.02551425799490248,-0.027437808550465514,-0.05213542053595388,-0.009847225328217468,-0.05463189347348818,-0.009623849764466286,-0.006183718796819448,0.005333342589437962,-0.004126124083995819,-0.001479705097153783,-0.02548905089497566,-0.0009124876232817769,-0.02313541434705257,0.006232494954019785,-0.004335745237767696,0.007171797566115856,-0.005882310681045055,0.00498286634683609,-0.003408757736906409,0.005907917395234108,-0.005873219110071659,0.009328334592282772,-0.003388805082067847,-0.009273546747863293,0.0,-0.005304214544594288,0.005959866568446159,0.02868730947375298,-0.009700015187263489,-0.001224276144057512,-0.02114620059728622,-0.0031308822799474,0.007851758971810341,-0.0009348326129838824,-0.01559581700712442,0.001584320212714374,-0.005061684641987085,0.01812399551272392,-0.01499061658978462,-0.04185166582465172,0.01158174686133862,-0.01766434498131275,0.00266400002874434,0.01195611711591482,-0.01640958338975906,0.01634967513382435,-0.01707152277231216,0.01068803202360868,0.01156643684953451,-0.01404770649969578,-0.008614984340965748,0.003342258743941784,0.009993311949074268,-0.005936685483902693,0.001990755554288626,-0.003973537590354681,-0.005984052550047636,0.006020077038556337,0.006648961454629898,-0.02245707623660564,0.00067569111706689,-0.01417961064726114,0.0092465253546834,-0.02002036571502686,0.0,1.39,-0.47,-0.07,0.007,86382,252,0.4262%,0.0001,0.8824,1.023,1.1134,0.8056%,1.4904%,70.7843%,-0.2499%,12
Jon Najarian Sees Unusual Options Activity In Blackstone And Luckin Coffee,2019-10-04,BX,2019-10-04 11:22:00+00:00,BLACKSTONE INC,92108.0,09260D10,-0.01448968145996332,0.02716378209686887,0.06421905963175645,0.050883515735400175,0.027710268717391795,0.08181759627794727,0.19056293135771907,-0.048147254094154435,0.04584557587151883,0.047683053852598745,0.006036471343631833,-0.03497023656338816,0.06392166691651036,-0.07849628916844409,-0.2180853282976133,-0.006344512570649385,-0.007248798850923777,0.001929400837980211,-0.002265512244775891,-0.03092008084058762,-0.02261186204850674,0.01210691966116428,-0.003789998823776841,0.02211309038102627,-0.003683359827846289,-0.01280308421701193,0.003134794533252716,-0.005033084191381931,-0.005414144601672888,-0.0239599421620369,0.01681324280798435,-0.01297195628285408,-0.008355971425771713,0.01730271987617016,0.01001208461821079,0.01011184044182301,-0.00500527722761035,0.008001224137842655,0.006876828614622355,0.02166017889976501,0.001222428516484797,-0.007668865844607353,-0.0225690919905901,-0.004562991205602884,-0.008495984598994255,0.009206478483974934,0.005650745704770088,-0.0164928250014782,-0.02145201526582241,0.0006134719587862492,-0.007520933635532856,0.01474404614418745,0.004505055490881205,0.02561614662408829,-0.0009848723420873284,0.007571269292384386,0.01260231155902147,-0.03092032112181187,-0.004028215538710356,-0.02166427858173847,0.001637301640585065,-0.001961550209671259,0.006755964364856482,0.001586137106642127,-0.01969385705888271,-0.02066939510405064,0.003933544736355543,-0.0165992695838213,-0.01940707303583622,-0.0182797983288765,-0.02673028782010078,0.04864741116762161,0.01114943716675043,-0.00337282195687294,0.01180146355181932,1.39,-0.47,-0.07,0.007,92108,252,-1.4490%,0.0012,1.1416,0.2379,0.0809,1.4425%,1.9276%,43.9941%,-2.9578%,11
"Stifel Nicolaus Maintains Hold on CF Industries Holdings, Lowers Price Target to $46",2019-10-04,CF,2019-10-04 11:30:00+00:00,C F INDUSTRIES HOLDINGS INC,90829.0,12526910,0.0004101816739421338,0.002665048697963357,0.0016400541159977688,0.0012300406278795695,0.03772038252625709,-0.02070517304866748,-0.05233253801576121,-0.014987021869668049,0.009941996075212955,-0.007531095712450919,-0.008943138767262826,-0.009345853154451578,-0.02499500216459649,-0.00265905266907418,0.10967689550202886,0.002719566924497485,-0.0444805920124054,0.01419244986027479,-0.004478025250136852,-0.004217079840600491,0.002540941815823317,-0.003097628941759467,-0.01779663935303688,-0.01696865446865559,0.003803425002843142,0.00495477020740509,-0.006960494909435511,0.01022191718220711,0.009540271945297718,0.01431844290345907,-0.007340438663959503,-0.00142204889561981,-0.007690129801630974,0.006314615719020367,0.01369080226868391,0.0151941729709506,0.002494355197995901,-0.00580589147284627,0.008064541965723038,0.003862052224576473,-0.01126682758331299,0.01612011715769768,0.005196898709982634,0.003809507237747312,-0.01030092407017946,-0.005477868020534515,-0.009914640337228775,0.004450621549040079,0.004984776955097914,-0.01267564296722412,-0.002791021019220352,-0.008676220662891865,-0.0121399350464344,-0.04086882621049881,0.001191808725707233,-0.006547542288899422,-0.001497879973612726,0.001800106721930206,0.007487271912395954,-0.004161694087088108,-0.01701491698622704,-0.005162525922060013,0.02319908887147903,0.01252977829426527,-0.003830207977443933,-0.003253493225201964,0.01988125033676624,-0.03062760084867477,0.009768117219209671,0.01632397435605526,0.00267698266543448,-0.01127253845334053,0.01560145895928144,-0.01358933839946985,-0.02336025051772594,1.39,-0.47,-0.07,0.007,90829,252,0.0410%,-0.0,1.2474,0.265,0.1242,1.8242%,2.2946%,36.7940%,-1.5943%,13
"BMO Capital Maintains Outperform on Chegg, Lowers Price Target to $35",2019-10-04,CHGG,2019-10-04 12:59:00+00:00,CHEGG INC,14273.0,16309210,0.03041566722095013,0.009511345066130161,0.001311935119837404,0.024270244069989122,0.05378816978285794,0.061659531903605735,0.19940964140023398,0.24335848456428666,0.03970488905906677,0.013009282121500876,-0.012020052172018736,-0.04053177604716662,-0.12765324985170645,-0.27776423175901543,-0.321641419204441,-0.01551019586622715,0.05403532460331917,-0.02609148994088173,0.01979000121355057,0.0257425345480442,0.0007722675800323486,-0.004372478928416967,-0.007362435106188059,-0.02498371154069901,-0.003202960826456547,-0.003347168210893869,0.01840401813387871,-0.02018201909959316,0.03244485333561897,-0.007562939077615738,0.03416107967495918,-0.004067103378474712,-0.001531428657472134,0.002939715748652816,-0.01057731360197067,-0.0285935252904892,-0.01604347862303257,0.000539023254532367,-0.04471379891037941,0.003524601692333817,0.04439443722367287,0.03510896861553192,0.009876571595668793,0.001415527076460421,-0.03032640181481838,-0.0009276397759094834,-0.004244590643793344,-0.02544286660850048,0.02268993854522705,-0.02566156350076199,0.001371721155010164,-0.00561648840084672,-0.008403264917433262,0.01569876633584499,0.01955957151949406,0.00134154106490314,-0.01205789856612682,0.0006780994590371847,-0.0126033378764987,-0.01043099258095026,-0.01650478318333626,-0.01269216556102037,-0.04070844873785973,-0.03126870095729828,-0.004457438364624977,-0.0006174662266857922,0.05592453107237816,0.04067299142479897,0.01405876595526934,0.01441842410713434,0.02528356574475765,-0.007064766716212034,-0.001476716483011842,-0.009814409539103508,0.01303461007773876,1.39,-0.47,-0.07,0.007,14273,252,3.0416%,0.0006,1.3511,0.6903,-0.7088,2.0196%,2.7127%,44.5715%,1.4481%,11
