custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num
0,AGILENT TECHNOLOGIES INC,Agilent Shares Unaffected As Hearing FDA Approved Co.'s PD-L1 IHC 22C3 PharmDx Assay For Expanded Use,1,increase,0.7,0.5,,140,11,2.0
1,ACADIA PHARMACEUTICALS,ACADIA Raises FY19 Sales Guidance From $290M-$300M To $320M-$330M Vs $292.81 Estimates,1,increase,0.8,0.5,,144,11,2.0
2,ACADIA PHARMACEUTICALS,"ACADIA Pharmaceuticals Q2 EPS $(0.38) Beats $(0.45) Estimate, Sales $83.205M Beat $72.57M Estimate",1,increase,0.7,0.5,,149,11,2.0
3,A C C O BRANDS CORP,ACCO Brands shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,1,increase,0.8,0.5,,135,11,2.0
4,ACADIA HEALTHCARE CO INC,"Raymond James Downgrades Acadia Healthcare Co to Outperform, Announces $45 Price Target",1,decrease,0.7,0.5,,131,12,0.0
5,AUTOMATIC DATA PROCESSING INC,Automatic Data Processing shares are trading higher after the company reported better-than-expected Q4 EPS results.,1,increase,0.8,0.5,,129,11,2.0
6,AUTOMATIC DATA PROCESSING INC,ADP Trades Higher On Q4 Earnings,1,increase,0.7,0.5,,118,11,2.0
7,AUTOMATIC DATA PROCESSING INC,"Automatic Data Processing Q4 Adj. EPS $1.14 Beats $1.13 Estimate, Sales $3.499B Miss $3.5B Estimate",1,increase,0.7,0.2,,142,11,2.0
8,AERCAP HOLDINGS N V,"Compass Point Maintains Buy on AerCap Holdings, Raises Price Target to $73",1,increase,0.7,0.5,,128,11,2.0
9,ALBANY INTERNATIONAL CORP NEW,Albany International shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,1,increase,0.8,0.5,,133,11,2.0
10,ALAMO GROUP INC,"Alamo Group Q2 EPS $1.75 Beats $1.62 Estimate, Sales $285.2M Beat $271.94M Estimate",1,increase,0.8,0.5,,138,11,2.0
11,ALIGN TECHNOLOGY INC,Align Tech Shares Lower After Hours Amid Report 'SmileDirectClub is eyeing a $1B IPO in September' -CNBC Now,1,decrease,0.7,0.5,,133,12,0.0
12,ALIGN TECHNOLOGY INC,Align Technology shares are trading higher after the company reported a $200 million accelerated buyback.,1,increase,0.7,0.5,,123,11,2.0
13,ALIGN TECHNOLOGY INC,Align Tech Reports $200M Accelerated Buyback,1,increase,0.7,0.5,,116,11,2.0
14,ALLSTATE CORP,Allstate shares are trading higher after the company reported better-than-expected Q2 EPS results.,1,increase,0.8,0.5,,124,11,2.0
15,ALLISON TRANSMISSION HLDGS INC,"Allison Transmission Q2 EPS $1.46 Beats $1.19 Estimate, Sales $737M Beat $687.62M Estimate",1,increase,0.8,0.5,,144,11,2.0
16,ANTERO MIDSTREAM CORP,"Antero Midstream Q2 EPS $0.07 May Not Compare To $0.22 Estimate, Sales $255.62M Miss $275.64M Estimate",1,decrease,0.8,0.5,,146,12,0.0
17,A M C NETWORKS INC,"AMC Networks Q2 EPS $2.6 May Not Compare To $1.94 Estimate, Sales $772.299M Miss $783.61M Estimate",1,decrease,0.8,0.5,,142,12,0.0
18,AMETEK INC NEW,"Morgan Stanley Maintains Overweight on AMETEK, Raises Price Target to $97",1,increase,0.7,0.5,,125,11,2.0
19,AMEDISYS INC,"Amedisys Raises FY19 Adj. EPS Guidance From $3.98-$4.09 To $4.05-$4.12 vs $4.09 Estimate, Reaffirms Net Service Sales At $1.94B-$1.98B, Adj. EBITDA $213M-$216M",1,increase,0.7,0.5,,171,11,2.0
20,AMEDISYS INC,"Amedisys Q2 EPS $1.21 Beats $0.99 Estimate, Sales $492.984M Beat $489.38M Estimate",1,increase,0.8,0.5,,139,11,2.0
21,AMERICAN TOWER CORP NEW,American Tower Q2 EPS $0.96 Beats $0.9 Estimate,1,increase,0.7,0.2,,127,11,2.0
22,APOLLO GLOBAL MANAGEMENT INC NEW,Apollo Global Management shares are trading lower after the company reported worse-than-expected Q2 EPS.,1,decrease,0.8,0.5,,130,12,0.0
23,APOLLO GLOBAL MANAGEMENT INC NEW,Apollo Global Mgmt Q2 EPS $0.50 May Not Compare To $0.57 Estimate,1,decrease,0.7,0.2,,132,12,0.0
24,ANTERO RESOURCES CORP,"Antero Resources Q2 EPS $(0.01) Beats $(0.05) Estimate, Sales $1.01B Miss $1.04B Estimate",1,decrease,0.7,0.5,,144,12,0.0
25,ARDMORE SHIPPING CORP,"Ardmore Shipping Q2 Adj. EPS $(0.1), Inline, Sales $54.99M May Not Compare To $32.99M Estimate",1,decrease,0.7,0.5,,142,12,0.0
26,ALPHATEC HOLDINGS INC,Alphatec Holdings Prices 10.9M Share Common Stock Offering At $4.60/Share,1,decrease,0.7,0.5,,134,12,0.0
27,AVALONBAY COMMUNITIES INC,AvalonBay Communities Q2 EPS $1.21 Beats $1.17 Estimate,1,increase,0.7,0.5,,133,11,2.0
28,AMERICAN WATER WORKS CO INC,American Water Works Company Sees FY19 Adj. EPS $3.54-$3.64 vs $3.60 Est.,1,increase,0.7,0.5,,137,11,2.0
29,AMERICAN WATER WORKS CO INC,"American Water Works Co Q2 Adj. EPS $0.94 Beats $0.93 Estimate, Sales $882M Miss $906.81M Estimate",1,increase,0.6,0.2,,143,11,2.0
30,AMERICAN EXPRESS CO,"American Express Reports Purchase Of ACOM Solutions' acompay, No Terms Disclosed",1,uncertain,0.6,0.3,,122,12,1.0
31,BELDEN INC NEW,Belden shares are trading lower after the company reported worse-than-expected Q2 sales results. The company also issued FY19 and Q3 EPS below analyst estimates.,1,decrease,0.85,0.7,,138,12,0.0
