date,permno,headline,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
2019-01-29,87432.0,Agilent Technologies Option Alert: Mar 15 $75 Calls at the Ask: 1000 @ $2.3 vs 33 OI; Earnings 2/20 After Close Ref=$73.74,AGILENT TECHNOLOGIES INC,2.5557436048984528,3.738444972444954,4.771618097647634,-0.5159604363143444,1.5101085369605416,2.2609840782465307,0.3958,0.5953,1.1021,-0.19,-0.01,0.17,0.01,0.595199,0.8815,-0.2195,-0.1775,-0.8172,-0.1152,0.2193,-0.255,0.5137,0.2036,-0.2157
2019-01-03,87432.0,"Needham Initiates Coverage On Agilent Technologies with Buy Rating, Announces $77 Price Target",AGILENT TECHNOLOGIES INC,3.4613538533449173,10.4789014039671,11.932984178286343,-2.6237720623612404,-0.4093338958376269,-0.9426476664021743,-3.684,-1.0068,1.1051,-2.45,0.36,1.2,0.01,-0.9865049999999997,-0.4719,1.0833,0.3441,1.4674,0.4655,0.6877,-0.244,0.0371,-1.1265,0.2911
2019-01-09,89217.0,Bank of America Earlier Upgraded Advance Auto Parts to Buy,ADVANCE AUTO PARTS INC,0.38923230022192,-1.210235538000859,-4.938268837958271,-0.6950447801500559,0.7619209874224708,-1.7377965917728444,2.7559,2.3402,0.729,0.56,0.46,0.1,0.01,2.33766,0.073,-3.4255,-0.0115,0.2033,1.1355,1.8136,-0.143,-0.9817,0.0029,-5.0573
2019-01-07,89217.0,"Barclays Upgrades Advance Auto Parts to Overweight, Raises Price Target to $205",ADVANCE AUTO PARTS INC,-0.6950447801500559,-1.5017984271076368,1.8555328022249684,-2.4808157235383987,0.5635761109621162,0.8573547345204657,1.4672,0.7679,0.7305,0.94,1.0,-0.75,0.01,0.77053,-1.4429,2.3402,0.073,-3.4255,-0.0115,0.2033,1.1355,1.8136,-0.143,-0.9817
2019-01-28,13721.0,Abbvie shares are continuing lower following a large sell off Friday due to worse than expected Q4 EPS and revenue results.,ABBVIE INC,0.4277959931641817,1.8019177974264666,3.4093819858510344,-6.217974424362183,-8.942901252884505,-9.158585912269867,-4.2215,-3.3685,1.086,-0.8,-0.16,0.63,0.01,-3.3626999999999994,0.6241,0.4711,0.5858,0.107,-3.2002,1.0266,-0.5479,1.0584,0.5295,-0.0282
2019-01-28,13721.0,AbbVie Announces FDA Approval of IMBRUVICA Plus Obinutuzumab for Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma in Previously Untreated Patien,ABBVIE INC,0.4277959931641817,1.8019177974264666,3.4093819858510344,-6.217974424362183,-8.942901252884505,-9.158585912269867,-4.2215,-3.3685,1.086,-0.8,-0.16,0.63,0.01,-3.3626999999999994,0.6241,0.4711,0.5858,0.107,-3.2002,1.0266,-0.5479,1.0584,0.5295,-0.0282
2019-01-25,13721.0,From AbbVie Q4 Earnings Conference Call: CEO Richard Gonzalez Says Rumors Of His Retirement Are False,ABBVIE INC,-4.221506789326668,-0.049665976069990236,-1.0802121032702505,-2.905596047639847,-3.1355811200047046,-4.044695728349302,-6.218,-7.2174,1.0787,0.9,0.46,-0.35,0.01,-7.19883,-3.3685,0.6241,0.4711,0.5858,0.107,-3.2002,1.0266,-0.5479,1.0584,0.5295
2019-01-25,13721.0,"From AbbVie Q4 Earnings Conference Call: Sees Q1 EPS $2.05-$2.07 vs $2.03 Estimate, Sales $7.7B vs $8B Est.",ABBVIE INC,-4.221506789326668,-0.049665976069990236,-1.0802121032702505,-2.905596047639847,-3.1355811200047046,-4.044695728349302,-6.218,-7.2174,1.0787,0.9,0.46,-0.35,0.01,-7.19883,-3.3685,0.6241,0.4711,0.5858,0.107,-3.2002,1.0266,-0.5479,1.0584,0.5295
2019-01-25,13721.0,AbbVie shares are trading lower after the company missed Q4 EPS and sales estimates.,ABBVIE INC,-4.221506789326668,-0.049665976069990236,-1.0802121032702505,-2.905596047639847,-3.1355811200047046,-4.044695728349302,-6.218,-7.2174,1.0787,0.9,0.46,-0.35,0.01,-7.19883,-3.3685,0.6241,0.4711,0.5858,0.107,-3.2002,1.0266,-0.5479,1.0584,0.5295
2019-01-25,13721.0,"From AbbVie Conference Call; Co. Says Humira Will Continue To Generate 'Strong Revenue', Driving Roughly $1B Of Growth In 2019",ABBVIE INC,-4.221506789326668,-0.049665976069990236,-1.0802121032702505,-2.905596047639847,-3.1355811200047046,-4.044695728349302,-6.218,-7.2174,1.0787,0.9,0.46,-0.35,0.01,-7.19883,-3.3685,0.6241,0.4711,0.5858,0.107,-3.2002,1.0266,-0.5479,1.0584,0.5295
2019-01-25,13721.0,AbbVie Inc. Sees FY19 Adj. EPS $8.65-$8.75 vs $8.71 Est.,ABBVIE INC,-4.221506789326668,-0.049665976069990236,-1.0802121032702505,-2.905596047639847,-3.1355811200047046,-4.044695728349302,-6.218,-7.2174,1.0787,0.9,0.46,-0.35,0.01,-7.19883,-3.3685,0.6241,0.4711,0.5858,0.107,-3.2002,1.0266,-0.5479,1.0584,0.5295
2019-01-23,13721.0,"UBS Assumes AbbVie at Neutral, Lowers Price Target To $91",ABBVIE INC,-2.905596047639847,-10.616166886430412,-10.593550474445113,-0.9385433979332447,1.6743196317302145,3.635301576030603,-0.2369,-0.4124,1.1009,0.15,-0.39,-0.13,0.01,-0.41203500000000004,-3.1688,-7.2174,-3.3685,0.6241,0.4711,0.5858,0.107,-3.2002,1.0266,-0.5479
2019-01-18,13721.0,AbbVie Announces Phase 3 Study of Ibrutinib In Metastatic Pancreatic Cancer Did Not Meet Primary Endpoint Of Improving Progression-Free Survival,ABBVIE INC,-0.9385433979332447,-13.810056490148758,-12.25698455845291,1.9286895170807838,1.9883005740562565,2.878710192618983,2.6376,1.2055,1.1073,1.29,-0.36,0.12,0.01,1.199183,0.7456,-0.4124,-3.1688,-7.2174,-3.3685,0.6241,0.4711,0.5858,0.107,-3.2002
2019-01-09,13721.0,"AbbVie Exec Speaking At JP Morgan Healthcare Conference Says Sees Non-Humira Sales Growing To $35B+ In 2025, Sees Mavyret Remaining A Strong Source Of Cash Flow Over Long-Term",ABBVIE INC,0.44414009898900986,-1.3438351417966898,-0.9632861262276693,0.46475394628942013,1.9310667912006307,5.214972722641331,-3.2823,-3.9087,1.0947,0.56,0.46,0.1,0.01,-3.905332,-0.0256,0.1257,-2.1617,-0.3031,-0.2591,1.0921,1.2055,0.7456,-0.4124,-3.1688
2019-01-03,13721.0,AbbVie Reports Strategic Collaboration With Tizona Therapeutics To Develop First-In-Class Immunotherapy For Cancer Targeting CD39,ABBVIE INC,3.2216928899288177,2.2134617530445766,2.330279748920172,-3.210759162902832,-2.0741870169489696,-0.7563120477098173,-3.2949,-0.5852,1.1126,-2.45,0.36,1.2,0.01,-0.5790299999999995,-0.7382,0.4134,-0.6613,-3.9087,-0.0256,0.1257,-2.1617,-0.3031,-0.2591,1.0921
2019-01-03,13721.0,Bank of America Downgrades AbbVie to Neutral,ABBVIE INC,3.2216928899288177,2.2134617530445766,2.330279748920172,-3.210759162902832,-2.0741870169489696,-0.7563120477098173,-3.2949,-0.5852,1.1126,-2.45,0.36,1.2,0.01,-0.5790299999999995,-0.7382,0.4134,-0.6613,-3.9087,-0.0256,0.1257,-2.1617,-0.3031,-0.2591,1.0921
2019-01-31,81540.0,AmerisourceBergen shares are trading higher after the company beat Q1 EPS and sales estimates.,AMERISOURCEBERGEN CORP,0.4677934106439352,2.91471775736043,3.694367392993736,-1.2698040343821049,-1.9845281002385362,-1.4185348058734726,6.1633,5.3855,0.8454,0.92,0.12,-1.08,0.01,5.375532,0.3394,0.2053,1.1894,1.1886,-0.2127,-1.8217,-0.9221,1.4155,0.4702,0.2191
2019-01-31,81540.0,AmerisourceBergen Narrows FY19 Adj. EPS Guidance From $6.65-$6.95 To $6.65-$6.85 vs $6.78 Estimate,AMERISOURCEBERGEN CORP,0.4677934106439352,2.91471775736043,3.694367392993736,-1.2698040343821049,-1.9845281002385362,-1.4185348058734726,6.1633,5.3855,0.8454,0.92,0.12,-1.08,0.01,5.375532,0.3394,0.2053,1.1894,1.1886,-0.2127,-1.8217,-0.9221,1.4155,0.4702,0.2191
2019-01-31,81540.0,"AmerisourceBergen Q1 EPS $1.60 Beats $1.50 Estimate, Sales $45.4B Beat $43.82B Estimate",AMERISOURCEBERGEN CORP,0.4677934106439352,2.91471775736043,3.694367392993736,-1.2698040343821049,-1.9845281002385362,-1.4185348058734726,6.1633,5.3855,0.8454,0.92,0.12,-1.08,0.01,5.375532,0.3394,0.2053,1.1894,1.1886,-0.2127,-1.8217,-0.9221,1.4155,0.4702,0.2191
2019-01-17,81540.0,"UBS Initiates Coverage On AmerisourceBergen with Buy Rating, Announces $89 Price Target",AMERISOURCEBERGEN CORP,4.968452453613281,4.705575254160865,10.094637135881124,0.05177441635169089,0.5724726010549963,0.9665693626305094,-1.5783,-2.2249,0.8406,0.75,0.11,-0.24,0.01,-2.21875,3.8741,1.1129,-0.5771,-1.0367,0.4472,1.2471,-0.5731,-2.5572,5.3855,0.3394
2019-01-28,85254.0,Ambev shares are trading higher after after Goldman Sachs published a positive report on the stock.,AMBEV SA,0.42283255606889725,5.073990865462097,4.228325972879188,1.1160756461322308,-0.2202588763659863,-0.8752726789322596,4.415,4.9013,0.6084,-0.8,-0.16,0.63,0.01,4.89172,0.5284,0.5487,-0.7766,2.3995,0.3618,0.9344,-2.8595,3.4215,-4.4458,2.6159
2019-01-24,47730.0,ABM Industries Wins a Contract to Install Water Meters for the Rainbow Municipal Water District in San Diego,A B M INDUSTRIES INC,0.14722979394719005,0.6772661558782644,2.1201450605017547,-1.8734028562903404,-3.9188433367385977,-1.1155588803578587,-1.7645,-1.9866,0.9208,0.23,0.44,-0.01,0.01,-1.986284,-0.6915,0.284,-1.3418,-0.9319,1.1685,-0.3738,0.4657,1.272,-0.9452,0.8323
2019-01-11,47730.0,CL King Downgrades ABM Industries to Neutral,A B M INDUSTRIES INC,-0.49591064453125,4.959162274807016,-1.2251988825210836,0.7731972262263298,0.6003404425563019,5.10752410309705,-2.586,-2.5868,0.9112,-0.01,0.12,0.22,0.01,-2.5868879999999996,0.0408,0.3132,0.9495,-0.7248,1.7289,-0.6857,-2.0213,-1.9866,-0.6915,0.284
2019-01-10,90177.0,ACADIA Pharmaceuticals Option Alert: Mar 15 $23 Calls Sweep (9) near the Ask: 500 @ $1.6 vs 303 OI; Earnings 2/26 After Close [est] Ref=$20.53,ACADIA PHARMACEUTICALS,1.7865806818008423,4.2008734544437765,9.174319871103354,6.472485512495041,8.283051544928677,12.350598324215012,4.9139,4.0678,1.9942,0.42,0.03,-0.46,0.01,4.066336,1.7965,-0.8057,1.1042,1.4897,-2.3923,-4.9685,-0.5241,2.1013,3.5213,2.6841
2019-01-10,82276.0,Arch Capital Group Sees Pre-Tax Catastrophe Losses Of $110M-$130M Due To Hurricane Michael And California Wildfires,ARCH CAPITAL GROUP LTD NEW,-1.6224207356572151,4.129789575288623,6.3053062994226305,1.2864175252616405,1.671099641504692,1.4399434640210984,1.3074,1.0285,0.6425,0.42,0.03,-0.46,0.01,1.02755,-1.626,1.2375,1.8441,0.8263,0.8376,0.0075,0.7658,0.4219,0.6487,-0.4786
2019-01-09,82276.0,"Barclays Upgrades Arch Capital Group to Overweight, Raises Price Target to $32",ARCH CAPITAL GROUP LTD NEW,1.307435054332018,4.109078786361531,7.583110824823014,0.3797963494434953,0.1515760380419673,2.5213328723487916,1.2864,0.9188,0.6404,0.56,0.46,0.1,0.01,0.9177759999999999,1.0285,-1.626,1.2375,1.8441,0.8263,0.8376,0.0075,0.7658,0.4219,0.6487
2019-01-03,13105.0,"Deutsche Bank Initiates Coverage On Acadia Healthcare Co with Hold Rating, Announces $27 Price Target",ACADIA HEALTHCARE CO INC,2.913384884595871,12.874017641445533,14.960634575827925,0.5834365263581276,1.1737134311491815,0.2325634600681692,-1.7788,0.1648,0.787,-2.45,0.36,1.2,0.01,0.1393500000000003,0.1097,-0.1423,1.8138,1.4309,3.9063,1.2538,-2.5899,1.3759,0.7367,-0.0976
2019-01-28,81282.0,"ACI Worldwide, T-Systems Hungary and Takarékinfo Partner to Ready Hungarian Banks for Real-Time Payments",A C I WORLDWIDE INC,-0.7633564062416553,3.7473973482876843,4.996531913723579,2.167070657014847,2.813926206673556,3.5423308614370264,-1.4027,-0.4241,1.2371,-0.8,-0.16,0.63,0.01,-0.42301999999999995,-0.5383,-1.4281,1.7438,-0.1838,0.2462,-0.0089,1.693,-0.6735,1.081,-0.3152
2019-01-14,81282.0,ACI Worldwide Powers Successful Launch of DuitNow Real-Time Payments in Malaysia,A C I WORLDWIDE INC,0.5397611297667027,1.5832983851032045,2.914715475503571,0.14234522823244333,1.4419597188375377,2.7382257018976564,-1.2438,-0.51,1.2366,-0.6,-0.59,0.94,0.01,-0.5118400000000001,-0.781,1.4333,-0.3025,-1.1846,0.0975,0.5143,0.3397,1.0474,-0.4241,-0.5383
2019-01-03,81282.0,"Stephens & Co. Downgrades ACI Worldwide to Equal-Weight, Lowers Price Target to $30",A C I WORLDWIDE INC,4.014309495687485,11.685217016042149,13.751991486759497,-1.9154343754053116,-0.40367201355300253,-1.237264054358811,-7.2955,-4.3806,1.2328,-2.45,0.36,1.2,0.01,-4.285139999999999,-0.3722,0.1324,2.0669,0.5746,0.7677,0.1447,-0.51,-0.781,1.4333,-0.3025
2019-01-28,88417.0,"B. Riley FBR Upgrades Axcelis Technologies to Buy, Raises Price Target to $28",AXCELIS TECHNOLOGIES INC,-1.7332719638943672,3.8035581020905207,5.87385308967614,6.6489361226558685,11.823752544930223,8.55441207537082,3.591,4.9122,1.6524,-0.8,-0.16,0.63,0.01,4.902920000000001,-1.4293,-1.0809,-0.8914,2.4966,-0.4454,-0.8088,3.7875,1.6949,-2.2633,0.4015
2019-01-14,88417.0,Axcelis Reports $35M Buyback,AXCELIS TECHNOLOGIES INC,0.0,-0.2699846716281096,10.205179545079467,0.16593299806118011,0.2213664368742263,1.856017511724306,2.2639,3.2118,1.6017,-0.6,-0.59,0.94,0.01,3.21492,-1.7078,3.5376,-1.3739,-0.5736,-2.9265,-3.1814,4.4621,5.1536,4.9122,-1.4293
2019-01-29,91975.0,"Jacobs, AECOM Awarded Contract by Transport Scotland to  Lead its Second Strategic Transport Projects Review",A E C O M,0.6972081027925014,0.16600008881972883,-0.7968182693756098,-1.1456578969955444,0.6331239695043678,2.130541260767971,-0.2649,-0.0742,1.059,-0.19,-0.01,0.17,0.01,-0.07369000000000003,-0.9119,-0.0595,-0.844,1.3019,-3.2371,-0.0763,-2.9699,-0.4505,0.7804,1.368
2019-01-16,89071.0,"Citigroup Upgrades Accenture to Buy, Raises Price Target to $169",ACCENTURE PLC IRELAND,0.8385110646486282,1.5350208840762214,3.834188485049772,1.352381706237793,0.4513462725530992,-0.08842667993406161,0.674,0.3549,1.1028,0.28,0.04,0.92,0.01,0.35521600000000003,0.0014,-0.5393,0.689,-0.5437,0.9028,0.132,1.1273,0.0541,-0.3069,-1.3692
2019-01-09,89071.0,"Accenture To Acquire Business and Technology Consultancy, Orbium; Terms Not Disclosed",ACCENTURE PLC IRELAND,0.7883795537054539,1.3779460339257588,2.9341186773940375,2.5289643555879593,2.8850867557866033,6.885637020207769,0.503,-0.1233,1.0998,0.56,0.46,0.1,0.01,-0.12288800000000011,0.3165,-0.5363,-0.239,0.1734,0.3549,0.0014,-0.5393,0.689,-0.5437,0.9028
2019-01-08,89071.0,Accenture shares are trading higher after Bank of America upgraded the company's stock from Neutral to Buy.,ACCENTURE PLC IRELAND,0.5029597319662571,1.2057324426480998,2.2598862018567534,0.34733833745121956,4.249211617421733,0.6899503119214501,2.529,1.412,1.1004,1.01,0.53,-0.63,0.01,1.407596,-0.1233,0.3165,-0.5363,-0.239,0.1734,0.3549,0.0014,-0.5393,0.689,-0.5437
2019-01-08,89071.0,Bank of America Upgrades Accenture to Buy,ACCENTURE PLC IRELAND,0.5029597319662571,1.2057324426480998,2.2598862018567534,0.34733833745121956,4.249211617421733,0.6899503119214501,2.529,1.412,1.1004,1.01,0.53,-0.63,0.01,1.407596,-0.1233,0.3165,-0.5363,-0.239,0.1734,0.3549,0.0014,-0.5393,0.689,-0.5437
2019-01-23,91086.0,"Acorda Therapeutics Amended 13D Filing From Scopia Capital Shows Cut Stake From ~7.1M Shares To ~4.8M Shares, Or 10.1% Stake",ACORDA THERAPEUTICS INC,-2.81074196100235,2.873198703427615,-0.6870741918901357,-2.0295197144150734,-5.683831217268221,-5.1785651351697215,0.5022,0.2981,1.2934,0.15,-0.39,-0.13,0.01,0.29818999999999996,-3.1182,1.335,-2.4231,1.6006,3.5426,-0.2499,-0.4939,-2.9423,-1.0005,-1.4555
2019-01-11,13332.0,Raymond James Upgrades Ares Commercial Real to Strong Buy,ARES COMMERCIAL REAL ESTATE CORP,-0.8362427353858948,-2.996517685610034,-1.324045448157407,-0.7829224690794945,-0.14326974286391625,0.1436746042463355,2.9412,2.9353,0.4143,-0.01,0.12,0.22,0.01,2.935343,-0.5977,-0.6577,-0.7589,-0.7431,-1.4622,-0.544,0.9468,1.4079,0.0509,0.2433
2019-01-31,12573.0,"AcelRx Pharma Reports DSUVIA Will Be Highlighted During Presentation At Boswick Burn, Wound Symposium",ACELRX PHARMACEUTICALS INC,0.8130073547363281,-1.6260146602640746,6.910571982930014,2.07468681037426,1.6528909818202209,-1.9920300964624271,0.0,0.2291,-0.2735,0.92,0.12,-1.08,0.01,0.24162,0.8413,3.0096,4.4188,-3.832,-5.7582,3.7318,0.0249,2.7403,-0.3389,2.6791
2019-01-09,13750.0,Acasti Pharma Awarded Broad Composition-of-Matter And Method Of Use Patents By European Patent Office,ACASTI PHARMA INC,4.761911928653717,3.8095320368058294,-1.904759774764464,0.0,2.222226746380329,5.395807842964806,14.1304,13.5026,1.1292,0.56,0.46,0.1,0.01,13.488048,4.2777,4.5468,0.6722,-7.2989,0.605,0.0778,-0.4681,0.7003,-2.8946,-3.9836
