headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,ret_f11,ret_f12,ret_f13,ret_f14,ret_f15,ret_f16,ret_f17,ret_f18,ret_f19,ret_f20,ret_f21,ret_f22,ret_f23,ret_f24,ret_f25,ret_f26,ret_f27,ret_f28,ret_f29,ret_f30,ret_f31,ret_f32,ret_f33,ret_f34,ret_f35,ret_f36,ret_f37,ret_f38,ret_f39,ret_f40,ret_f41,ret_f42,ret_f43,ret_f44,ret_f45,ret_f46,ret_f47,ret_f48,ret_f49,ret_f50,ret_f51,ret_f52,ret_f53,ret_f54,ret_f55,ret_f56,ret_f57,ret_f58,ret_f59,ret_f60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Agilent Shares Unaffected As Hearing FDA Approved Co.'s PD-L1 IHC 22C3 PharmDx Assay For Expanded Use,2019-07-31,A,2019-07-31 18:20:00+00:00,AGILENT TECHNOLOGIES INC,87432.0,00846U10,-0.01054879371076822,-0.002881495049223304,-0.019161529893602536,-0.051145411001055074,-0.020746326557441463,-0.055035401580144416,0.11756224519286151,0.08284840214375433,-0.0031263495329767466,0.009352539748773703,0.004294961145367759,0.0037201620356950293,0.0028592509136868838,0.00016810902180752763,-0.11335834905262598,-0.002223562449216843,0.02124499157071114,0.0007274229428730905,0.01700825989246368,-0.0007146286661736667,-0.01745102554559708,0.0097539396956563,-0.0007209205650724471,0.01846773736178875,-0.02691590785980225,0.008006921038031578,-0.007943319156765938,-0.03566755726933479,-0.006189553998410702,0.0009114014683291316,0.01244497951120138,0.01004344411194324,-0.005639615003019571,0.000895485922228545,-0.00566652650013566,-0.002549462718889117,0.0165388435125351,0.0007395807188004255,0.001330126076936722,-0.005166029091924429,0.001780342892743647,-0.002517745597288013,-0.001484758337028325,0.0007435398292727768,0.002228735247626901,-0.004907275550067425,0.009407156147062778,0.02544380538165569,-0.007501394022256136,0.01598834991455078,0.002145944628864527,0.02455379813909531,-0.0136546716094017,0.0001412930723745376,0.01313559710979462,-0.00697058392688632,0.01165231131017208,0.001804120023734868,0.01219001598656178,0.005611108150333166,-0.0005443782429210842,0.001906309742480516,0.003805365180596709,0.01299755088984966,-0.003875981317833066,-0.0206628330051899,0.006028256844729185,-0.008171026594936848,-0.02169438078999519,-0.04252629727125168,0.003371382597833872,-0.005697580985724926,-0.04422560334205627,0.02966948784887791,0.02164820581674576,-1.09,0.12,0.61,0.009,87432,252,-1.0549%,0.0001,0.9562,0.1599,-0.2949,1.3050%,1.6894%,40.3271%,0.1450%,16
ACADIA Raises FY19 Sales Guidance From $290M-$300M To $320M-$330M Vs $292.81 Estimates,2019-07-31,ACAD,2019-07-31 20:44:00+00:00,ACADIA PHARMACEUTICALS,90177.0,00422510,-0.01680000312626362,0.16639545559883118,0.16883644277597143,0.1631407799785869,0.18022784575751372,0.18470305519918329,0.5923515207140542,0.6733117277762299,0.038637321442365646,0.07112253038447314,0.10132155053007863,0.12511254670988348,-0.04834412574157476,-0.01652241425375167,-0.057315246048824986,0.091269850730896,0.05818184837698936,-0.02405504137277603,-0.02464786544442177,-0.02891698852181435,-0.007397986948490143,-0.01498125866055489,-0.0190114788711071,0.0,-0.01162789668887854,-0.02745095454156399,-0.02822577953338623,-0.07468882203102112,-0.08071751892566681,-0.08780485391616821,-0.06951871514320374,0.01241379790008068,-0.1257947683334351,0.08441558480262756,-0.02395207434892654,0.01226992718875408,-0.04848480224609375,0.03184710070490837,0.0493210032582283,-0.01170661952346563,0.01190482173115015,-0.02352945879101753,0.006024090573191643,-0.06586827337741852,-0.006410250440239906,-0.08387096971273422,0.07042255252599716,-0.01315788272768259,0.05326668545603752,-0.08222037553787231,-0.01724144443869591,-0.04561399295926094,0.05147054046392441,-0.05594400316476822,0.05185180157423019,0.07746480405330658,6.537032459164038e-05,0.03816746175289154,-0.01164618879556656,0.01910826191306114,-0.09999997913837433,0.03430553525686264,0.007184092421084642,-6.667328125331551e-05,0.006666660308837891,0.09933773428201675,0.08427716046571732,-0.01661207526922226,0.009039566852152348,-0.04255317896604538,-0.02923980727791786,-0.01204818114638329,0.0426829606294632,0.0,-0.02923980727791786,-1.09,0.12,0.61,0.009,90177,252,-1.6800%,0.0033,1.4764,2.6595,-0.6283,3.4617%,4.2295%,33.0129%,-0.0020%,12
"ACADIA Pharmaceuticals Q2 EPS $(0.38) Beats $(0.45) Estimate, Sales $83.205M Beat $72.57M Estimate",2019-07-31,ACAD,2019-07-31 20:38:00+00:00,ACADIA PHARMACEUTICALS,90177.0,00422510,-0.01680000312626362,0.16639545559883118,0.16883644277597143,0.1631407799785869,0.18022784575751372,0.18470305519918329,0.5923515207140542,0.6733117277762299,0.038637321442365646,0.07112253038447314,0.10132155053007863,0.12511254670988348,-0.04834412574157476,-0.01652241425375167,-0.057315246048824986,-0.1515149921178818,0.07142858952283859,-0.09999998658895493,-0.01862967386841774,-0.09042531251907349,-0.09339863061904907,-0.002288272837176919,0.08256872743368149,-0.06355926394462585,0.01809952966868877,-0.004444440361112356,0.008928562514483929,0.03986727818846703,0.008467658422887325,0.05063296481966972,0.008032120764255524,-0.01195217948406935,0.07862900197505951,-0.01308405492454767,-0.06833337992429733,-0.003903042757883668,-0.01224488578736782,-0.04545459896326065,-0.004329000134021044,-0.01739128865301609,0.02115047164261341,-0.003379886504262686,-0.02173911035060883,0.08888891339302063,-0.06938778609037399,0.07456143945455551,-0.06122452765703201,0.01304346602410078,-0.09437763690948486,-4.745547630591318e-05,0.0,0.0142181096598506,-0.1355140507221222,-0.1027027294039726,-0.03614454343914986,0.01874998211860657,0.01226992718875408,-0.02666668407618999,0.5691158771514893,0.091269850730896,0.05818184837698936,-0.02405504137277603,-0.02464786544442177,-0.02891698852181435,-0.007397986948490143,-0.01498125866055489,-0.0190114788711071,0.0,-0.01162789668887854,-0.02745095454156399,-0.02822577953338623,-0.07468882203102112,-0.08071751892566681,-0.08780485391616821,-0.06951871514320374,-1.09,0.12,0.61,0.009,90177,252,-1.6800%,0.0033,1.4764,2.6595,-0.6283,3.4617%,4.2295%,33.0129%,-0.0020%,13
ACCO Brands shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,2019-07-31,ACCO,2019-07-31 16:49:00+00:00,A C C O BRANDS CORP,90825.0,00081T10,0.2014741152524948,-0.0061349146999418736,-0.014314866597273768,-0.024539854978050113,-0.046012252780498364,-0.0398772395528465,0.035930714781210904,0.03181580142611229,-0.002450919710099697,0.0012300405020064797,0.012437858084377806,0.018773538770180842,0.04492944546918998,0.0626632511573364,-0.04283094806059906,0.03587450087070465,-0.01827806793153286,0.02302789315581322,0.0004789381928276271,0.007180542219430208,-0.01045633107423782,0.0,-0.0009606367675587535,-0.01874997094273567,-0.0151886073872447,-0.06766171753406525,0.03255072608590126,0.006718302611261606,0.01386039331555367,0.005063310265541077,0.03526442497968674,0.02189784869551659,-0.03333336859941483,0.007389238104224205,0.008312962017953396,0.03588747605681419,-0.01170411985367537,0.01705346629023552,-0.02654865942895412,-0.01004780363291502,0.003866598475724459,0.002407281426712871,-0.005605150014162064,0.01239892188459635,-0.03196556121110916,-0.04731399565935135,0.01707190461456776,0.01271617505699396,0.02611755207180977,0.02300534956157207,-0.006698535289615393,0.006743708625435829,-0.002870787866413593,-0.00671782111749053,-0.0198067557066679,0.0,-0.009857109747827053,-0.01841716468334198,0.01419881824404001,0.05550003051757813,-0.01752727665007114,0.002892934717237949,-0.009134549647569656,-0.006307669449597597,-0.01646973565220833,0.004859558772295713,-0.01789267361164093,0.01619431562721729,0.02503984048962593,-0.02442816272377968,-0.01394425705075264,8.082148997345939e-05,0.007863035425543785,0.01717161387205124,-0.02118218876421452,-1.09,0.12,0.61,0.009,90825,252,20.1474%,-0.0001,0.9075,1.3107,0.853,2.3944%,2.6617%,19.0743%,20.6303%,16
"Raymond James Downgrades Acadia Healthcare Co to Outperform, Announces $45 Price Target",2019-07-31,ACHC,2019-07-31 10:51:00+00:00,ACADIA HEALTHCARE CO INC,13105.0,00404A10,-0.02888412587344646,-0.07201005518436432,-0.08985600595530607,-0.10519726412089636,-0.07952413726036356,-0.12586100638591413,-0.01127116388780347,-0.01784596214243206,-0.003937039989978075,-0.00933739032204517,0.023335406776668455,0.06096772181970245,0.003968285998513288,-0.032647076892212246,-0.015858730301562263,0.01318125333636999,-0.02539402991533279,0.01899622194468975,0.003904743120074272,0.03237141668796539,0.01543515175580978,-0.001795350341126323,0.006474831141531467,-0.01429597940295935,-0.01764562539756298,-0.003321809228509665,-0.000802400172688067,-0.002409039530903101,-0.003095975145697594,0.001117966952733696,-0.007445073686540127,0.006000792142003775,0.001491178292781115,0.01054729055613279,0.005525502841919661,0.002808686811476946,0.004870845936238766,-0.005089653190225363,-0.0001218286997755058,-0.01096350234001875,-0.005665711127221584,-0.001114876242354512,0.00421631895005703,-0.01296620164066553,0.008257175795733929,-0.004218840505927801,0.01295951288193464,0.008611107245087624,-0.007195955142378807,0.00810805894434452,0.0160857867449522,-0.01427194569259882,0.006083465181291103,0.01124682929366827,0.003348466474562883,-0.0009535378776490688,0.005845834501087666,0.02146845310926437,0.007547536864876747,-0.003687907243147492,-0.01122028473764658,-0.03263922408223152,-0.04619663208723068,-0.05832390114665031,0.004039357416331768,0.03701223060488701,0.02043193764984608,0.006209578365087509,-0.01045342348515987,-0.03283698484301567,0.01658115722239017,0.01385112851858139,-0.01825843006372452,0.03758615255355835,-0.0157934594899416,-1.09,0.12,0.61,0.009,13105,252,-2.8884%,-0.0006,0.9334,0.8549,0.2354,2.6019%,2.8156%,14.6007%,-2.1253%,12
Automatic Data Processing shares are trading higher after the company reported better-than-expected Q4 EPS results.,2019-07-31,ADP,2019-07-31 12:46:00+00:00,AUTOMATIC DATA PROCESSING INC,44644.0,05301510,0.009212147444486618,-0.013331739231944084,-0.013511890434526164,-0.04065580139667324,-0.01231085158735512,-0.01609421074849038,-0.03194811782517393,-0.01909392951414246,-0.017330734059214592,-0.025225995140674473,-0.012330884668908526,-0.01733073414936881,0.004872125832023899,-0.0056647126242935775,0.03497496395131594,0.02062784694135189,-0.01274169236421585,-0.009790802374482155,-0.008988798595964909,0.01269844453781843,-0.01925661973655224,-0.005022772122174501,-0.02524098753929138,0.009416231885552406,0.006529822014272213,0.01899906620383263,-0.01864483207464218,0.0143651282414794,0.005025153513997793,0.009090944193303585,-0.01621624268591404,0.03846154361963272,-0.02204585447907448,-0.09648329019546509,-0.02694615162909031,-0.03025641851127148,0.007932290434837341,-0.02308492362499237,-0.02685284428298473,0.01766002736985683,-0.01030371617525816,0.02575338631868362,-0.02617520280182362,-0.01755346730351448,-0.06253483891487122,-0.03573557734489441,-0.006794354878365993,0.01305976323783398,-0.002455550245940685,-0.001230797381140292,0.02094887010753155,0.01750156469643116,-0.01067617442458868,-0.0149880088865757,-0.01278155762702227,-0.02034519053995609,0.005663888994604349,-0.01126404013484716,-0.01329114194959402,-0.0003207133268006146,-0.003868498839437962,-0.009061449207365513,-0.007184886373579502,-0.005921062547713518,-0.02581068128347397,0.006114140618592501,-0.01215397007763386,0.00273410533554852,0.008861630223691463,-0.02027028240263462,-0.01448276080191135,-0.005598315037786961,-0.0112596657127142,-0.04056943953037262,-0.01928777992725372,-1.09,0.12,0.61,0.009,44644,252,0.9212%,0.0004,1.0359,-0.4571,-0.1632,0.7963%,1.3217%,63.7062%,2.2250%,15
ADP Trades Higher On Q4 Earnings,2019-07-31,ADP,2019-07-31 12:05:00+00:00,AUTOMATIC DATA PROCESSING INC,44644.0,05301510,0.009212147444486618,-0.013331739231944084,-0.013511890434526164,-0.04065580139667324,-0.01231085158735512,-0.01609421074849038,-0.03194811782517393,-0.01909392951414246,-0.017330734059214592,-0.025225995140674473,-0.012330884668908526,-0.01733073414936881,0.004872125832023899,-0.0056647126242935775,0.03497496395131594,0.01234567910432816,0.0209756251424551,-0.0148112503811717,-0.003879724536091089,0.01557934191077948,0.02061362937092781,-0.001409144490025938,-0.003762931562960148,-0.003777144709601998,-0.004265409894287586,-0.004521659575402737,0.01583492942154408,-0.01228154078125954,0.01339075528085232,0.05143936350941658,0.001346444245427847,0.02734202705323696,-0.011343814432621,-0.003530446905642748,-0.002214315114542842,-0.009320949204266071,-0.00627237418666482,0.02930566295981407,-0.003942187875509262,-0.01978886872529984,0.01884244754910469,0.02069578319787979,0.00819674413651228,-0.01283701881766319,-0.03337670117616653,0.02062784694135189,-0.01274169236421585,-0.009790802374482155,-0.008988798595964909,0.01269844453781843,-0.01925661973655224,-0.005022772122174501,-0.02524098753929138,0.009416231885552406,0.006529822014272213,0.01899906620383263,-0.01864483207464218,0.0143651282414794,0.005025153513997793,0.009090944193303585,-0.01621624268591404,0.03846154361963272,-0.02204585447907448,-0.09648329019546509,-0.02694615162909031,-0.03025641851127148,0.007932290434837341,-0.02308492362499237,-0.02685284428298473,0.01766002736985683,-0.01030371617525816,0.02575338631868362,-0.02617520280182362,-0.01755346730351448,-0.06253483891487122,-1.09,0.12,0.61,0.009,44644,252,0.9212%,0.0004,1.0359,-0.4571,-0.1632,0.7963%,1.3217%,63.7062%,2.2250%,6
"Automatic Data Processing Q4 Adj. EPS $1.14 Beats $1.13 Estimate, Sales $3.499B Miss $3.5B Estimate",2019-07-31,ADP,2019-07-31 11:00:00+00:00,AUTOMATIC DATA PROCESSING INC,44644.0,05301510,0.009212147444486618,-0.013331739231944084,-0.013511890434526164,-0.04065580139667324,-0.01231085158735512,-0.01609421074849038,-0.03194811782517393,-0.01909392951414246,-0.017330734059214592,-0.025225995140674473,-0.012330884668908526,-0.01733073414936881,0.004872125832023899,-0.0056647126242935775,0.03497496395131594,0.04184785112738609,0.02190923690795898,0.005104664713144302,0.005586526356637478,0.001010124222375453,-0.03481334820389748,0.02090964652597904,-0.01843320950865746,0.02973394282162189,-0.003039486706256866,-0.003556895069777966,0.003059636102989316,0.005592303350567818,0.02376133948564529,0.01234567910432816,0.0209756251424551,-0.0148112503811717,-0.003879724536091089,0.01557934191077948,0.02061362937092781,-0.001409144490025938,-0.003762931562960148,-0.003777144709601998,-0.004265409894287586,-0.004521659575402737,0.01583492942154408,-0.01228154078125954,0.01339075528085232,0.05143936350941658,0.001346444245427847,0.02734202705323696,-0.011343814432621,-0.003530446905642748,-0.002214315114542842,-0.009320949204266071,-0.00627237418666482,0.02930566295981407,-0.003942187875509262,-0.01978886872529984,0.01884244754910469,0.02069578319787979,0.00819674413651228,-0.01283701881766319,-0.03337670117616653,0.02062784694135189,-0.01274169236421585,-0.009790802374482155,-0.008988798595964909,0.01269844453781843,-0.01925661973655224,-0.005022772122174501,-0.02524098753929138,0.009416231885552406,0.006529822014272213,0.01899906620383263,-0.01864483207464218,0.0143651282414794,0.005025153513997793,0.009090944193303585,-0.01621624268591404,-1.09,0.12,0.61,0.009,44644,252,0.9212%,0.0004,1.0359,-0.4571,-0.1632,0.7963%,1.3217%,63.7062%,2.2250%,15
"Compass Point Maintains Buy on AerCap Holdings, Raises Price Target to $73",2019-07-31,AER,2019-07-31 13:27:00+00:00,AERCAP HOLDINGS N V,91602.0,N0098510,0.0003669135621748865,0.025593084081003026,-0.012102065589928102,0.020258874213687106,-0.05655391457431069,-0.17888542646913397,0.0711117965063992,0.4793575076558576,-0.02913569412156758,-0.033492323426959736,-0.0626137945668831,-0.059780853492336083,-0.0495679671512782,-0.015134483594927528,-0.20837636704206886,0.02496401593089104,-0.05503518134355545,0.02280054613947868,-0.01381145603954792,-0.01358367595821619,-0.01101649086922407,-0.01240510586649179,0.009228418581187725,0.009652046486735344,-0.02666670083999634,0.002326186513528228,0.04228982701897621,0.004205888137221336,0.01946294493973255,0.003141547786071897,0.03926767408847809,0.01414002384990454,-0.05142857134342194,0.003614494577050209,-0.01008408050984144,-0.01770554296672344,0.04469139128923416,0.005199654959142208,0.01598872058093548,-0.005785698071122169,-0.01466474123299122,-0.00826842151582241,0.03811344131827354,0.02547032386064529,0.004922829102724791,0.01714541204273701,-0.02232925593852997,0.0002238764282083139,-0.01544657815247774,-0.01205090433359146,0.01196778938174248,0.01705708354711533,0.01252230629324913,0.02716430090367794,-0.004945163615047932,-0.005834063515067101,0.004564288537949324,0.04218946024775505,-0.00747346505522728,0.06107505038380623,0.00591364549472928,0.02175192348659039,-0.02531645074486732,-0.001574144349433482,-0.001379651250317693,0.001184159773401916,-0.0268086064606905,-0.0182296484708786,-0.01898085325956345,-0.04395373538136482,0.01913776434957981,0.007554467301815748,0.02527849748730659,-0.01483491621911526,-0.01463419757783413,-1.09,0.12,0.61,0.009,91602,252,0.0367%,0.0004,1.3491,0.7213,0.8726,1.2591%,1.8509%,53.7239%,0.8994%,12
Albany International shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,2019-07-31,AIN,2019-07-31 17:22:00+00:00,ALBANY INTERNATIONAL CORP NEW,11731.0,01234810,0.08848098665475845,-0.012326986528933048,-0.020467432473910696,-0.0525642118581352,-0.04151645102662005,-0.054541164654082874,0.025855425775850316,-0.06551816516021147,0.0026653013192117214,-0.0005060843095900935,-0.0013904765380191586,-0.0002530578562927044,-0.01002510017653524,0.039610507074483436,-0.008283700464348343,0.03089891374111176,-0.0231607723981142,0.01811715215444565,1.371742109768093e-05,-0.02191785164177418,0.01120447088032961,-0.009695248678326607,0.02096502855420113,-0.02053452283143997,0.02377623505890369,0.008196713402867317,0.009376699104905128,0.0001073478924809024,-0.01343624759465456,0.01360567938536406,-0.02549026347696781,0.007851195521652699,-0.01667346432805061,-0.05350941047072411,0.02055798284709454,0.01582735776901245,0.02167137153446674,-0.01122970413416624,5.609455547528341e-05,0.01228194590657949,0.004155153874307871,-0.007144796662032604,0.0002500046393834054,-0.008472204208374023,-0.01271884143352509,0.02010439336299896,-0.0140335327014327,-0.04782059788703918,0.06502222269773483,0.01267234422266483,0.06686808913946152,-0.03458309546113014,-0.006428226828575134,0.006711435038596392,0.1319999694824219,-0.04358066990971565,0.003571463283151388,-0.05141736939549446,-0.007761958986520767,-0.03780964389443398,0.02703253179788589,-0.03027907945215702,-0.001605416648089886,-0.03518576174974442,0.02415254339575768,0.003999487496912479,-1.375491774524562e-05,-0.02223932184278965,0.004495653789490461,-0.02097903378307819,-0.0357142873108387,0.003111097496002913,-0.01048591081053019,0.005970143713057041,-0.01335306838154793,-1.09,0.12,0.61,0.009,11731,252,8.8481%,0.0015,1.0138,0.9098,0.1052,1.6825%,2.0628%,33.4741%,9.8605%,16
