Unnamed: 0,custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
4136,4136,AGILENT TECHNOLOGIES INC,Agilent Collaborates On Study Of Performance-Enhancing Spinach Extract,7,positive,0.9,0.8,the collaboration on a study of performance-enhancing spinach extract suggests innovation and potential growth for agilent technologies inc.,2.0,2019-09-03,A,2019-09-03 12:07:00+00:00,87432.0,00846U10,-0.0098438607528805,0.0004585567221511,0.0035141843836754,-0.0309074111282825,0.0241948291659355,0.0222426280379295,-0.008403324522078,0.0169490780681371,0.0001488413254264,0.014283575117588,0.0039607491344213,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,-0.86,-0.95,0.1,0.009,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,0.17,-0.59,-1.19,0.009,2019-09-17,1218972.0,0.9907,0.0591,-0.3089,-0.843002,0.8331581392471195,1.078956,-1.078497443277849,1.4157939999999998,-1.4122798156163243,-0.010814,-0.0200934111282825,0.078349,-0.0541541708340644,0.177419,-0.1551763719620705,0.880816,-0.8892193245220781,0.226954,-0.2100049219318628,-0.000907,0.0010558413254264,-0.218861,0.233144575117588,0.177419,-0.1734582508655786,-0.2453393040307294,-2.4907772588941732,-1.4323732267446068,-0.2294239539244175,-1.1936584528385756
4144,4144,ACADIA PHARMACEUTICALS,"Stifel Nicolaus Maintains Hold on ACADIA Pharmaceuticals, Raises Price Target to $28",7,positive,0.8,0.6,the fact that stifel nicolaus raised the price target for acadia pharmaceuticals suggests a positive outlook on the company's performance.,2.0,2019-09-03,ACAD,2019-09-03 12:06:00+00:00,90177.0,00422510,-0.0867678821086883,-0.027286821976304,0.0280522797256708,-0.0155038619413971,0.0,0.0795276165008544,0.0722100436687469,-0.1020407974720001,-0.0227273404598236,0.007829463109374,-0.0077686388976871,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,-0.86,-0.95,0.1,0.009,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,0.17,-0.59,-1.19,0.009,2019-09-17,1219549.0,1.1951,2.6738,-1.2148,-1.0187860000000002,0.9320181178913118,1.299708,-1.326994821976304,1.7060419999999998,-1.677989720274329,-0.014902,-0.0006018619413971,0.092657,-0.092657,0.212167,-0.1326393834991455,1.060688,-0.9884779563312528,0.271922,-0.3739627974720001,-0.002951,-0.0197763404598236,-0.265873,0.2737024631093741,0.212167,-0.2199356388976872,-0.3949767040849923,-3.004984542250633,-1.6785915822157262,-0.2258982454405427,-1.461089653550535
4152,4152,ANALOG DEVICES INC,Analog Devices Option Alert: Sep 13 $110 Calls Sweep (45) near the Ask: 1133 @ $0.851 vs 13 OI; Ref=$106.04,7,positive,0.8,0.6,the news of the sep 13 $110 calls sweep near the ask suggests bullish sentiment and potential upward movement in analog devices inc stock.,2.0,2019-09-03,ADI,2019-09-03 19:17:00+00:00,60871.0,03265410,-0.0314122252166271,-0.0251177158206701,-0.0120772635564208,0.0114098927006125,0.0298146568238735,-0.0230829492211341,0.0068081729114055,0.0107398750260472,-0.0310900826007127,-0.0223396066576242,-0.0253427755087614,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,-0.86,-0.95,0.1,0.009,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,0.17,-0.59,-1.19,0.009,2019-09-17,1217556.0,1.196,0.5521,0.0157,-1.01956,0.9881477747833728,1.3006799999999998,-1.32579771582067,1.7073199999999995,-1.7193972635564203,-0.01492,0.0263298927006125,0.09272,-0.0629053431761264,0.21232,-0.2354029492211342,1.0614799999999998,-1.0546718270885942,0.27212,-0.2613801249739527,-0.00296,-0.0281300826007127,-0.26608,0.2437403933423757,0.21232,-0.2376627755087614,-0.337649941037297,-3.0451949793770905,-1.693067370855808,-0.2719783996966481,-1.5735073660507797
4160,4160,ADAMIS PHARMACEUTICALS CORP,Adamis Pharmaceuticals Announces Completion Of Pharmacokinetic Studies Comparing Naloxone To Generic Comparator,7,positive,0.8,0.6,the completion of pharmacokinetic studies comparing naloxone to a generic comparator suggests progress and potential positive outcomes for adamis pharmaceuticals corp.,2.0,2019-09-03,ADMP,2019-09-03 13:12:00+00:00,82163.0,00547W30,-0.1054313480854034,-0.0153704043477773,-0.0404362939298152,0.0113704968243837,-0.0041686035692691,-0.0244185868650674,-0.0140643659979105,0.0060444874688982,0.0086517808958888,-0.0407434552907943,0.0022354733664542,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,-0.86,-0.95,0.1,0.009,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,0.17,-0.59,-1.19,0.009,2019-09-17,1218399.0,0.9039,1.0414,-0.1004,-0.768354,0.6629226519145965,0.985212,-1.0005824043477776,1.292538,-1.3329742939298153,-0.009078,0.0204484968243837,0.072273,-0.0764416035692691,0.162663,-0.1870815868650675,0.804432,-0.8184963659979105,0.207858,-0.2018135125311017,-3.900000000000084e-05,0.0086907808958888,-0.198897,0.1581535447092056,0.162663,-0.1604275266335458,-0.337659752433181,-2.333556698277593,-1.3125257971054316,-0.2430746936099529,-1.2009746664225311
4168,4168,AMERICAN EAGLE OUTFITTERS INC NE,A Preview Of American Eagle Outfitters Q2 Earnings,7,neutral,0.7,0.3,the preview of american eagle outfitters q2 earnings does not indicate a clear positive or negative trend.,1.0,2019-09-03,AEO,2019-09-03 18:27:00+00:00,80432.0,02553E10,-0.0326991230249404,0.0035199876874685,0.0028892504051327,0.0044814143329858,-0.0299553424119949,0.0154401874169707,-0.0077644702978432,-0.0166286341845989,0.0003315725771244,-0.0112694781273603,0.0124036483466625,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,-0.86,-0.95,0.1,0.009,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,0.17,-0.59,-1.19,0.009,2019-09-17,1218280.0,1.0967,0.912,0.403,-0.934162,0.9014628769750594,1.193436,-1.1899160123125314,1.5663139999999998,-1.563424749594867,-0.012934,0.0174154143329858,0.085769,-0.1157243424119949,0.195439,-0.1799988125830293,0.974096,-0.9818604702978432,0.250274,-0.2669026341845989,-0.001967,0.0022985725771244,-0.2432409999999999,0.2319715218726396,0.195439,-0.1830353516533375,-0.2884531353374719,-2.753340761907398,-1.5460093352618811,-0.2783077406620383,-1.3775271742690451
4176,4176,PROSHARES TRUST II,Jon Najarian Sees Unusual Options Activity In Roku And AGQ,7,neutral,0.7,0.2,"the news about unusual options activity in roku and agq does not directly impact proshares trust ii, making it a neutral assessment.",1.0,2019-09-03,AGQ,2019-09-03 20:37:00+00:00,92865.0,74347W35,0.0855829864740371,-0.0258851218968629,0.013897311873734,-0.0474468693137168,0.014547785744071,-0.0101310051977634,-0.0149582270532846,-0.0079923272132873,0.0341604724526405,0.022125244140625,-0.0219511408358812,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,-0.86,-0.95,0.1,0.009,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,0.17,-0.59,-1.19,0.009,2019-09-17,1220521.0,-0.1759,0.3736,-0.6007,0.160274,-0.0746910135259628,-0.180972,0.155086878103137,-0.240778,0.254675311873734,0.012518,-0.0599648693137168,-0.003313,0.017860785744071,-0.020903,0.0107719948022365,-0.145792,0.1308337729467153,-0.029698,0.0217056727867126,0.010759,0.0234014724526405,0.049457,-0.027331755859375,-0.020903,-0.0010481408358812,0.0803958645771741,0.4097621899768709,0.1947104425600171,-0.0313320887674093,0.1583330162930488
4184,4184,ALIGN TECHNOLOGY INC,SmileDirectClub Aims To Raise About $1.2B With IPO,7,negative,0.8,0.7,"the news indicates potential competition for align technology inc from smiledirectclub's ipo, which could impact their market position.",0.0,2019-09-03,ALGN,2019-09-03 15:54:00+00:00,88860.0,01625510,-0.0283982139080762,0.0451960004866123,0.0075888666324317,-0.0108000868931412,0.0244217347353696,0.0222970694303512,-0.0164609681814909,0.0,-0.0213388968259096,0.0022802290040999,0.0189108736813068,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,-0.86,-0.95,0.1,0.009,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,0.17,-0.59,-1.19,0.009,2019-09-17,1219158.0,1.3966,0.8548,-0.8743,-1.192076,1.1636777860919238,1.517328,-1.4721319995133877,1.992172,-1.984583133367568,-0.018932,0.0081319131068587,0.106762,-0.0823402652646303,0.246422,-0.2241249305696487,1.238008,-1.254468968181491,0.316252,-0.316252,-0.004966,-0.0163728968259096,-0.312218,0.3144982290040999,0.246422,-0.2275111263186932,-0.3084542134214638,-3.456715132880956,-1.9764512202607096,-0.2983332827274204,-1.7242316928916424
4192,4192,ALIMERA SCIENCES INC,Alimera Sciences Launches ILUVIEN In Germany For Non-Infectious Uveitis Indication,7,positive,0.9,0.8,the launch of iluvien in germany for a new indication shows growth and expansion for alimera sciences inc.,2.0,2019-09-03,ALIM,2019-09-03 12:09:00+00:00,93339.0,01625920,-0.0860577151179313,-0.0164557099342346,-0.0064350310713052,-0.0025906711816787,0.1402597278356552,-0.0466970242559909,0.0191158726811409,-0.0164125896990299,-0.0441001020371913,-0.0349128022789955,-0.0749353915452957,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,-0.86,-0.95,0.1,0.009,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,0.17,-0.59,-1.19,0.009,2019-09-17,1220743.0,0.2114,-0.0754,-0.9905,-0.1728039999999999,0.0867462848820686,0.237312,-0.2537677099342346,0.309188,-0.3156230310713053,0.0047719999999999,-0.0073626711816787,0.023798,0.1164617278356552,0.044938,-0.0916350242559909,0.195032,-0.1759161273188591,0.055508,-0.0719205896990299,0.006886,-0.0509861020371913,-0.039622,0.0047091977210044,0.044938,-0.1198733915452957,-0.167021425052166,-0.5693907410055399,-0.322985702252984,0.0174640323979854,-0.5056220371353627
4200,4200,ALNYLAM PHARMACEUTICALS INC,"Cantor Fitzgerald On Alnylam Pharmaceuticals Also Notes 'If the ORION-9 and ORION-10 readouts expected this month also look clean, we think that overall ALNY shares may move 10-20% cumulatively based on these updates",7,positive,0.8,0.7,"the news suggests that alnylam pharmaceuticals inc may see a 10-20% increase in shares based on positive updates, indicating potential growth and success.",2.0,2019-09-03,ALNY,2019-09-03 17:29:00+00:00,90178.0,02043Q10,0.0132606225088238,0.0393700785934925,0.0393939763307571,0.0058308979496359,-0.0115941921249032,-0.0615835860371589,-0.012499988079071,0.0031645537819713,0.009463713504374,0.0312499701976776,-0.0242424011230468,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,-0.86,-0.95,0.1,0.009,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,0.17,-0.59,-1.19,0.009,2019-09-17,1219550.0,1.2466,1.1362,-0.5194,-1.063076,1.076336622508824,1.355328,-1.3159579214065074,1.7791719999999998,-1.7397780236692426,-0.015932,0.0217628979496359,0.096262,-0.1078561921249032,0.220922,-0.282505586037159,1.106008,-1.118507988079071,0.283252,-0.2800874462180286,-0.003466,0.012929713504374,-0.2777179999999999,0.3089679701976776,0.220922,-0.2451644011230468,-0.2396212988976833,-3.05573594507575,-1.7180151257196066,-0.3685988802124262,-1.604367737755254
4208,4208,ALNYLAM PHARMACEUTICALS INC,"Cantor Fitzgerald Reiterates Overweight, $138 Tgt On Alnylam Pharma As Firm Notes Co's Partner Medicines Co. Presented ORION-11 Ph3 Data For Inclisiran And Firm Thinks 'the detailed ORION-11 data is supportive of ALNY platform efficacy and safety'",7,positive,0.9,0.8,"the news highlights positive feedback from cantor fitzgerald on alnylam pharma's partner medicines co.'s presentation of orion-11 ph3 data, indicating support for alny platform efficacy and safety.",2.0,2019-09-03,ALNY,2019-09-03 17:29:00+00:00,90178.0,02043Q10,0.0132606225088238,0.0126582151278853,0.0374999642372131,-0.0436746925115585,0.0393700785934925,0.0393939763307571,0.0058308979496359,-0.0115941921249032,-0.0615835860371589,-0.012499988079071,0.0031645537819713,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,2019-09-17,-0.86,-0.95,0.1,0.009,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,0.17,-0.59,-1.19,0.009,2019-09-17,1219550.0,1.2466,1.1362,-0.5194,-1.063076,1.076336622508824,1.355328,-1.3426697848721143,1.7791719999999998,-1.7416720357627866,-0.015932,-0.0277426925115585,0.096262,-0.0568919214065074,0.220922,-0.1815280236692428,1.106008,-1.100177102050364,0.283252,-0.2948461921249032,-0.003466,-0.0581175860371589,-0.2777179999999999,0.2652180119209289,0.220922,-0.2177574462180286,-0.2663331623632905,-3.084341820634901,-1.769414728274345,-0.2661626375873089,-1.587208338178769
