custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,ret_f11,ret_f12,ret_f13,ret_f14,ret_f15,ret_f16,ret_f17,ret_f18,ret_f19,ret_f20,ret_f21,ret_f22,ret_f23,ret_f24,ret_f25,ret_f26,ret_f27,ret_f28,ret_f29,ret_f30,ret_f31,ret_f32,ret_f33,ret_f34,ret_f35,ret_f36,ret_f37,ret_f38,ret_f39,ret_f40,ret_f41,ret_f42,ret_f43,ret_f44,ret_f45,ret_f46,ret_f47,ret_f48,ret_f49,ret_f50,ret_f51,ret_f52,ret_f53,ret_f54,ret_f55,ret_f56,ret_f57,ret_f58,ret_f59,ret_f60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
3240,AGILENT TECHNOLOGIES INC,"UBS Downgrades Agilent Technologies to Neutral, Announces $82 Price Target",2,decrease,0.8,0.7,,0.0,2019-10-18,A,2019-10-18 11:57:00+00:00,87432.0,00846U10,-0.0046716295182704,0.0122033478692173,0.0016092627442254,0.0054982384256028,0.0109963746283845,0.0321845437603032,0.0775110467628412,0.1909332155745369,-0.0046499068848788,-0.0109571197425492,-0.0034583946736123,0.0124324076546904,0.0142140988330792,0.0212233692156613,0.0790505391013127,-0.0969512984156608,-0.0089600216597318,0.0266387071460485,0.0114797847345471,0.0191231872886419,-0.0108315283432602,-0.0047809621319174,-0.0063535724766552,-0.0151279037818312,-0.0205859541893005,0.0135812480002641,-0.0122826686128974,0.0138888992369175,0.0095572201535105,0.0022088889963924,0.026290962472558,0.0006136050797067,0.0076651843264698,0.0060854079201817,0.0028731657657772,-0.0009046676568686,0.0007545339758507,-0.0027145273052155,-0.0175411477684974,-0.0223180036991834,-0.0114924358204007,0.0039815255440771,-0.0039657359011471,-0.0253225062042474,0.0127450777217745,-0.0135527616366744,0.0024534107651561,0.0089737186208367,-0.0035737212747335,-0.0035790014080703,0.0089795794337987,0.00792882964015,0.0133247394114732,0.0087135499343276,-0.0127218086272478,0.0093859396874904,-0.001103226095438,-0.0104133766144514,0.0051020360551774,-0.0007931350846774,0.0184156186878681,-0.0046765869483351,-0.0020359789486974,0.0167922116816043,0.0180583130568265,0.0119769694283604,-0.014981273561716,-0.0170342624187469,0.0218165516853332,-0.0160508416593074,0.0047706607729196,0.0067392010241746,0.0118667082861065,0.0172906555235385,-0.0041384333744645,-0.49,-0.36,0.86,0.007,87432,252,-0.4672%,0.0003,1.0256,0.1462,-0.2219,1.3605%,1.7933%,42.4432%,0.2750%,10
3248,ACME UNITED CORP,"Acme United Q3 EPS $0.3 Beats $0.28 Estimate, Sales $36.995M Beat $36.76M Estimate",2,increase,0.8,0.6,,2.0,2019-10-18,ACU,2019-10-18 13:02:00+00:00,60038.0,00481610,0.0317617021501064,0.0487283207476139,0.0690472113831863,0.0529763967389631,0.0124387518477282,0.0482474147800822,0.0971009099097068,0.2124646997140202,-0.0078358771279454,-0.0224441167090463,-0.0263110426801359,-0.0305702573537465,-0.0364940006570775,-0.022443388754732,-0.0678566659538394,-0.0138889020308852,0.0130011746659874,0.0101603539660573,-0.0629962235689163,0.001129861571826,-0.0180586744099855,0.029885085299611,0.0334821641445159,0.0010799382580444,-0.0517799854278564,-0.0045506213791668,-0.0422856993973255,0.0065632821060717,-0.0160047691315412,0.0283132102340459,0.0292911548167467,0.0221968926489353,-0.0161469392478466,0.0084889428690075,0.012906820513308,0.0027701465878635,-0.0220994260162115,-0.0299435406923294,-0.011065843515098,0.0011778832413256,-0.0058823754079639,0.0071006417274475,-0.0299647599458694,0.0187764670699834,0.0190249532461166,-0.0011667766375467,-0.0157710537314415,-0.0089020542800426,0.0040418202988803,0.0096212727949023,0.0369266755878925,0.0516944080591201,-0.0114690931513905,-0.0110497660934925,0.0178770776838064,-0.0318331457674503,-0.0028344239108264,0.0187606550753116,-0.030691921710968,0.0092112747952342,0.0119794113561511,-0.0016911323182284,-0.0011292237322777,-0.0785755366086959,0.003681065980345,-0.0311736073344945,0.0283910948783159,0.0122699858620762,0.0151515156030654,-0.0405970327556133,-0.0329806916415691,0.0540540032088756,-0.0811965242028236,-0.0172757618129253,0.0412440598011016,-0.49,-0.36,0.86,0.007,60038,252,3.1762%,0.0004,0.6729,0.0612,0.452,3.1398%,3.2190%,4.8607%,3.1612%,13
3256,A D T INC,ADT shares are trading higher after the company announced it will acquire I-View Now to help reduce false alarms and optimize priority response from emergency services.,2,increase,0.8,0.7,,2.0,2019-10-18,ADT,2019-10-18 18:33:00+00:00,17223.0,00090Q10,0.0527817234396934,-0.0216802600771187,0.0338753379364848,0.0365853624769478,0.0433603918765339,0.0731707247718891,0.2032520320994122,-0.0571806127350746,-0.0126760108396412,0.040059417778266,0.0637329408670983,0.0936038083570749,0.125200678348025,0.3277879447091298,0.1464315211332136,-0.0172340720891952,-0.0227321777492761,-0.0261409021914005,0.032757107168436,0.0253303460776805,0.0305048767477273,0.0106316097080707,-0.0096947448328137,-0.0368672497570514,-0.0010813808767125,0.0127733312547206,-0.0153911374509334,-0.0084672858938574,0.0035034741740673,-0.0074187242425978,-0.0101121757179498,-0.007772562559694,0.0008952756179496,-0.0004472374275792,-0.0091722561046481,0.0065477741882205,0.0388066284358501,-0.0043187378905713,0.0045543066225945,-0.0174870770424604,0.0026368435937911,0.00372557900846,0.0401746779680252,0.0543660819530487,0.0280708707869052,-0.0106506440788507,-0.0007829500245861,0.0009794648503884,0.0329153649508953,-0.0276935286819934,0.0013656556839123,-0.0124684041365981,0.0027619493193924,0.0013771334197372,-0.0068762726150453,-0.0108803017064929,0.0083999633789062,-0.0126933641731739,0.0251104868948459,0.0211640577763319,-0.0209172926843166,-0.0276362169533968,0.0022173072211444,-0.0022124017123132,-0.0306389927864074,-0.006862171459943,-0.0136096682399511,-0.0087030325084924,0.0017130195628851,0.010047054849565,-0.0101587204262614,0.007697254884988,0.0169743094593286,-0.0379720367491245,0.0537844188511371,-0.49,-0.36,0.86,0.007,17223,252,5.2782%,0.0008,1.3046,1.1677,1.1651,2.3440%,2.8656%,33.0944%,5.3893%,26
3264,ARROWHEAD PHARMACEUTICALS INC,Arrowhead Pharmaceuticals shares are trading higher after the company discussed its developement strategy for its emerging pipiline of RNAi at its R&D conference.,2,increase,0.8,0.7,,2.0,2019-10-18,ARWR,2019-10-18 14:15:00+00:00,80069.0,04280A10,-0.0177595019340515,0.0152990045025944,0.0841445832171914,0.1029207452801657,0.0723226289606033,0.153824721626228,0.7616133776707741,0.583588310085762,0.0605621635913848,0.0656572190755317,0.1097634632021424,0.1437499531638451,0.2232619757343235,0.149497431162024,0.2521381733042669,0.0,-0.0043243202380836,-0.0160152055323123,0.0322758108377456,0.0020042962860316,0.0701427161693573,0.0085981609299778,-0.0086484374478459,0.0577019564807415,-0.044303074479103,-0.0056712990626692,-0.015251126140356,-0.0355074256658554,0.1186684593558311,0.0149375507608056,-0.0335747748613357,0.0678167343139648,0.0202785488218069,0.0392050221562385,-0.0135561255738139,-0.0157665200531482,-0.0274921637028455,-0.0007790728705003,0.0605925880372524,-0.0491493418812751,-0.0236359555274248,-0.0096153672784566,0.0022843740880489,-0.015726463869214,0.0067152273841202,0.034387644380331,0.0027796307113021,0.0175185073167085,-0.008608404546976,-0.0041767954826354,-0.04381899908185,0.0629112869501113,0.0178105924278497,0.0400128029286861,0.0058479500003159,-0.0226438306272029,-0.0210811588913202,-0.0434968210756778,-0.0274186246097087,-0.0474444106221199,0.0101058268919587,-0.0135778868570923,-0.0070031615905463,-0.0310067553073167,0.0957459807395935,0.0269124880433082,0.024757457897067,-0.0206769127398729,-0.0148905031383037,0.0226734578609466,-0.0066182008013129,0.0167666245251894,-0.0226056538522243,-0.0021229323465377,-0.0122046396136283,-0.49,-0.36,0.86,0.007,80069,252,-1.7760%,0.0046,1.7549,2.1589,-1.7993,2.7781%,4.0228%,52.3087%,1.4164%,23
3272,AMES NATL CORP,Ames National Q3 EPS $0.44 Down From $0.48 YoY,2,decrease,0.8,0.1,,0.0,2019-10-18,ATLO,2019-10-18 20:19:00+00:00,90470.0,03100110,0.0,0.0181818176060915,0.0047272420479711,-0.0054545312826989,-0.0098181979373838,0.0086642595506838,0.0167335446737495,-0.0012390081702743,0.0014566975878551,0.0032834786860571,0.0029175755245165,-0.0003635120250341,-0.010435440261076,0.0295769760971611,0.0113623610319633,-0.0642818585038185,0.0321931280195713,0.0077972370199859,0.0262503679841756,0.0088853482156991,0.0138777811080217,-0.0128981750458478,0.001066691125743,0.0098561244085431,-0.0129253938794136,0.037680484354496,0.0072108875028789,-0.0217336304485797,-0.0201253704726696,-0.065084084868431,0.0085591794922947,0.0147100556641817,0.0231391657143831,0.005177074111998,-0.0056925751268863,-0.0024536573328077,-0.0169444903731346,0.0077842306345701,-0.0662069395184516,0.0011817109771072,-0.0179994273930788,0.0411659479141235,0.0132755860686302,0.0048418729566037,0.0028345321770757,0.0059355306439101,-0.0266929119825363,-0.0025981569197028,-0.0014471559552475,0.0052174003794789,-0.0069204634055495,0.0226481594145298,0.0420215651392936,-0.0089918756857514,0.0368435569107532,-0.0143198333680629,0.0083400961011648,0.024279611185193,0.0010419618338346,0.0044235796667635,-0.0064766840077936,-0.0020859979558736,0.0402404218912124,-0.0218538735061883,-0.0095017701387405,-0.0147783169522881,-0.0223683807998895,0.0156123284250497,0.0042406534776091,0.0285036116838455,0.0002565645554568,0.0084659270942211,0.0165351741015911,-0.0052552325651049,-0.0148427709937095,-0.49,-0.36,0.86,0.007,90470,252,0.0000%,0.0005,0.5349,0.8004,0.3432,1.4063%,1.6044%,23.1682%,0.2514%,9
3280,ACTIVISION BLIZZARD INC,Group Of Members Of Congress Pen Letter To Blizzard CEO Condemning Co.'s Decision To Ban Professional Hearthstone Player For Voicing Support For Hong Kong Protests,2,uncertain,0.7,0.5,,1.0,2019-10-18,ATVI,2019-10-18 18:30:00+00:00,79678.0,00507V10,-0.0188882760703563,0.0177850648760795,-0.0003667114338187,0.0047671128007007,0.013201272892295,0.0234689912727976,-0.0056839250211949,0.0935093211205646,0.0,0.0005399348447099,0.0105435709558088,0.0353883701360482,0.0281117173983016,0.0185049182563232,0.186299607155246,0.0117016304284334,0.0404535718262195,-0.0298450086265802,-0.0257959309965372,0.0099079133942723,-0.0188181214034557,0.0202900320291519,0.0455613322556018,0.0238434057682752,0.0418117307126522,-0.061202485114336,-0.017680199816823,-0.0061852256767451,0.0026352745480835,-0.0176155306398868,0.0151420487090945,0.0041496409103274,-0.0166415981948375,-0.0493497774004936,-0.0289724674075841,0.0229467581957578,0.0090209282934665,0.0649064183235168,-0.0039178202860057,0.033488743007183,0.1003099679946899,-0.0001482299558119,0.0320730917155742,0.0070868176408112,0.0147394007071852,-0.0175709873437881,-0.0138312298804521,0.0250036176294088,0.0238275118172168,-0.0319830514490604,0.0285646263509988,-0.0088868234306573,-0.0070050903595983,-0.0023044983390718,-0.0417648740112781,0.0012298307847231,0.0125288804993033,0.037170048803091,-0.0055207628756761,-0.0166540890932083,-0.0112429726868867,-0.0089998580515384,0.0226551406085491,-0.0278825331479311,0.004420184995979,-0.0492885522544384,0.0185156930238008,-0.0055547449737787,-0.0061442721635103,-0.0173717234283685,0.0034837673883885,-0.0513498298823833,0.0025125162210315,-0.0252805911004543,-0.0023476700298488,-0.49,-0.36,0.86,0.007,79678,252,-1.8888%,-0.0015,1.0937,0.1674,-0.6648,2.2670%,2.6523%,26.9432%,-0.7328%,25
3288,ACTIVISION BLIZZARD INC,Activision Blizzard shares are trading lower despite high anticipation of the new Modern Warfare release and strength in its Call of Duty Mobile title. The company confirmed 'Modern Warfare' will have free maps and no loot boxes.,2,uncertain,0.7,0.3,,1.0,2019-10-18,ATVI,2019-10-18 15:24:00+00:00,79678.0,00507V10,-0.0188882760703563,0.0177850648760795,-0.0003667114338187,0.0047671128007007,0.013201272892295,0.0234689912727976,-0.0056839250211949,0.0935093211205646,0.0,0.0005399348447099,0.0105435709558088,0.0353883701360482,0.0281117173983016,0.0185049182563232,0.186299607155246,0.0662574172019958,-0.0208827015012502,0.0117016304284334,0.0404535718262195,-0.0298450086265802,-0.0257959309965372,0.0099079133942723,-0.0188181214034557,0.0202900320291519,0.0455613322556018,0.0238434057682752,0.0418117307126522,-0.061202485114336,-0.017680199816823,-0.0061852256767451,0.0026352745480835,-0.0176155306398868,0.0151420487090945,0.0041496409103274,-0.0166415981948375,-0.0493497774004936,-0.0289724674075841,0.0229467581957578,0.0090209282934665,0.0649064183235168,-0.0039178202860057,0.033488743007183,0.1003099679946899,-0.0001482299558119,0.0320730917155742,0.0070868176408112,0.0147394007071852,-0.0175709873437881,-0.0138312298804521,0.0250036176294088,0.0238275118172168,-0.0319830514490604,0.0285646263509988,-0.0088868234306573,-0.0070050903595983,-0.0023044983390718,-0.0417648740112781,0.0012298307847231,0.0125288804993033,0.037170048803091,-0.0055207628756761,-0.0166540890932083,-0.0112429726868867,-0.0089998580515384,0.0226551406085491,-0.0278825331479311,0.004420184995979,-0.0492885522544384,0.0185156930238008,-0.0055547449737787,-0.0061442721635103,-0.0173717234283685,0.0034837673883885,-0.0513498298823833,0.0025125162210315,-0.49,-0.36,0.86,0.007,79678,252,-1.8888%,-0.0015,1.0937,0.1674,-0.6648,2.2670%,2.6523%,26.9432%,-0.7328%,37
3296,AMERICAN EXPRESS CO,American Express Trades Higher On Q3 Earnings Beat,2,increase,0.8,0.7,,2.0,2019-10-18,AXP,2019-10-18 11:45:00+00:00,59176.0,02581610,-0.0196473244577646,0.0196128878742456,0.015844453271917,-0.0023124729421087,0.0128468647423625,0.020383668607339,0.0042822898635246,0.1156523609097803,0.0143939591944217,0.0128412464223788,0.0232837790849294,0.0354721079593047,0.0581963137889427,-0.0092398710629415,-0.0656113619958773,-0.0144493775442242,-0.0194641165435314,-0.0190771240741014,0.0039422214031219,-0.003141333349049,0.0084033524617552,0.0106770787388086,-0.0422572307288646,0.0107614081352949,-0.0244875736534595,-0.0060027614235877,0.0098819816485047,-0.0315303020179271,0.0101038618013262,-0.0052793119102716,-0.0148044358938932,0.0175786484032869,-0.0303705818951129,-0.0011494515929371,0.0146720986813306,0.0130422189831733,0.042261466383934,-0.0236305333673954,0.0352034866809845,-0.0090329479426145,0.0040214885957539,0.0096128331497311,-0.0113726602867245,0.0066880681551992,0.0308264624327421,-0.0118587026372551,-0.0122619671747088,0.0063390876166522,-0.018897570669651,-0.0264847949147224,-0.0153887765482068,0.0050236247479915,-0.019438961520791,-0.0033985483460128,-0.0130718694999814,0.027065897360444,-0.0070086913183331,0.0242800861597061,0.0074421297758817,-0.0112175066024065,-0.0022135588806122,-0.0302274022251367,-0.0314555987715721,-0.0168290436267852,-0.0147146508097648,-0.031697679311037,0.0144790392369031,-0.0229599680751562,0.0231820084154605,-0.0524519085884094,0.0429085977375507,-0.0760050266981124,0.0475866608321666,0.0090850321575999,0.0138263758271932,-0.49,-0.36,0.86,0.007,59176,252,-1.9647%,0.0002,1.0753,-0.3615,0.1453,0.7388%,1.3254%,68.9307%,-1.7143%,8
3304,AMERICAN EXPRESS CO,American Express Sees FY19 Adj. EPS $7.85-$8.35 vs $8.12 Estimate,2,decrease,0.8,0.6,,0.0,2019-10-18,AXP,2019-10-18 11:31:00+00:00,59176.0,02581610,-0.0196473244577646,0.0196128878742456,0.015844453271917,-0.0023124729421087,0.0128468647423625,0.020383668607339,0.0042822898635246,0.1156523609097803,0.0143939591944217,0.0128412464223788,0.0232837790849294,0.0354721079593047,0.0581963137889427,-0.0092398710629415,-0.0656113619958773,-0.0144493775442242,-0.0194641165435314,-0.0190771240741014,0.0039422214031219,-0.003141333349049,0.0084033524617552,0.0106770787388086,-0.0422572307288646,0.0107614081352949,-0.0244875736534595,-0.0060027614235877,0.0098819816485047,-0.0315303020179271,0.0101038618013262,-0.0052793119102716,-0.0148044358938932,0.0175786484032869,-0.0303705818951129,-0.0011494515929371,0.0146720986813306,0.0130422189831733,0.042261466383934,-0.0236305333673954,0.0352034866809845,-0.0090329479426145,0.0040214885957539,0.0096128331497311,-0.0113726602867245,0.0066880681551992,0.0308264624327421,-0.0118587026372551,-0.0122619671747088,0.0063390876166522,-0.018897570669651,-0.0264847949147224,-0.0153887765482068,0.0050236247479915,-0.019438961520791,-0.0033985483460128,-0.0130718694999814,0.027065897360444,-0.0070086913183331,0.0242800861597061,0.0074421297758817,-0.0112175066024065,-0.0022135588806122,-0.0302274022251367,-0.0314555987715721,-0.0168290436267852,-0.0147146508097648,-0.031697679311037,0.0144790392369031,-0.0229599680751562,0.0231820084154605,-0.0524519085884094,0.0429085977375507,-0.0760050266981124,0.0475866608321666,0.0090850321575999,0.0138263758271932,-0.49,-0.36,0.86,0.007,59176,252,-1.9647%,0.0002,1.0753,-0.3615,0.1453,0.7388%,1.3254%,68.9307%,-1.7143%,10
3312,AMERICAN EXPRESS CO,"American Express Q3 EPS $2.08 Beats $2.03 Estimate, Sales $11B Beat $10.95B Estimate",2,increase,0.9,0.8,,2.0,2019-10-18,AXP,2019-10-18 11:29:00+00:00,59176.0,02581610,-0.0196473244577646,0.0196128878742456,0.015844453271917,-0.0023124729421087,0.0128468647423625,0.020383668607339,0.0042822898635246,0.1156523609097803,0.0143939591944217,0.0128412464223788,0.0232837790849294,0.0354721079593047,0.0581963137889427,-0.0092398710629415,-0.0656113619958773,0.0015979061136022,-0.0156873203814029,0.001350600621663,0.0307526141405105,0.0031406111083924,-0.0067832539789378,-0.0005253600538708,0.0199737753719091,0.0023189939092844,0.052442081272602,-0.018563712015748,-0.0141861541196703,0.0249936338514089,-0.0064038997516036,0.0247892905026674,-0.0077406796626746,-0.0292540416121482,0.0138121359050273,0.002477143658325,-0.0019891057163476,-0.0144493775442242,-0.0194641165435314,-0.0190771240741014,0.0039422214031219,-0.003141333349049,0.0084033524617552,0.0106770787388086,-0.0422572307288646,0.0107614081352949,-0.0244875736534595,-0.0060027614235877,0.0098819816485047,-0.0315303020179271,0.0101038618013262,-0.0052793119102716,-0.0148044358938932,0.0175786484032869,-0.0303705818951129,-0.0011494515929371,0.0146720986813306,0.0130422189831733,0.042261466383934,-0.0236305333673954,0.0352034866809845,-0.0090329479426145,0.0040214885957539,0.0096128331497311,-0.0113726602867245,0.0066880681551992,0.0308264624327421,-0.0118587026372551,-0.0122619671747088,0.0063390876166522,-0.018897570669651,-0.0264847949147224,-0.0153887765482068,0.0050236247479915,-0.019438961520791,-0.0033985483460128,-0.0130718694999814,-0.49,-0.36,0.86,0.007,59176,252,-1.9647%,0.0002,1.0753,-0.3615,0.1453,0.7388%,1.3254%,68.9307%,-1.7143%,13
