date,permno,headline,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
2019-10-18,87432.0,"UBS Downgrades Agilent Technologies to Neutral, Announces $82 Price Target",AGILENT TECHNOLOGIES INC,1.22033478692173,1.09963746283847,3.2184543760302997,-0.46499068848788,-1.09571197425492,-0.34583946736121,-0.4672,0.0547,1.0792,-0.49,-0.36,0.86,0.007,0.054607999999999934,0.4471,-0.6874,0.1121,-0.2495,-0.0339,0.3289,0.16,-0.3683,-0.0774,0.4272
2019-10-25,14145.0,Applied Optoelectronics Files for Up to $250M Mixed Shelf,APPLIED OPTOELECTRONICS INC,2.52270437777042,-3.43087959015582,9.78809494074501,-2.95858159661293,-4.4660196014995694,-9.22509208301983,0.7114,-0.1679,1.6906,0.51,0.27,0.08,0.007,-0.157806,1.4675,-2.9381,-5.3364,0.6274,0.4113,10.0726,6.9324,3.4342,-9.3746,1.2404
2019-10-22,14145.0,"JP Morgan Downgrades Applied Optoelectronics to Underweight, Announces $11 Price Target",APPLIED OPTOELECTRONICS INC,-1.55339650809764,-4.46601955462884,9.99999685861545,-0.09216800681315,1.78404269560392,1.197026033850079e-07,-4.9815,-4.4087,1.7075,-0.34,0.22,0.85,0.007,-4.40795,-1.9873,-3.3931,-0.1679,1.4675,-2.9381,-5.3364,0.6274,0.4113,10.0726,6.9324
2019-10-31,76868.0,"AAON Q3 EPS $0.26 Down From $0.27 YoY, Sales $113.5M Up From $112.937M YoY",AAON INC,0.92478580772876,1.78791399299262,3.69913530468311,-0.060371868312349995,0.6893758116940499,3.8043472533812697,-2.0137,-1.5323,1.2728,-0.38,-0.26,-0.44,0.007,-1.537036,-0.4559,0.5017,0.2528,-0.2256,-0.5764,0.8243,0.5061,-0.2023,0.6979,-0.4287
2019-10-31,76868.0,"AAON Earlier Reported Q3 EPS $0.26 Down From $0.27 YoY, Sales $113.5M Up From $112.937M YoY",AAON INC,0.92478580772876,1.78791399299262,3.69913530468311,-0.060371868312349995,0.6893758116940499,3.8043472533812697,-2.0137,-1.5323,1.2728,-0.38,-0.26,-0.44,0.007,-1.537036,-0.4559,0.5017,0.2528,-0.2256,-0.5764,0.8243,0.5061,-0.2023,0.6979,-0.4287
2019-10-08,89217.0,Raymond James Reinstates Market Perform on Advance Auto Parts,ADVANCE AUTO PARTS INC,0.051838159561149996,3.4989916031757695,7.54875505748677,-1.04414038360118,-0.99461799008687,-2.87800818616378,-2.4894,-1.4698,0.6463,-1.61,-0.13,-0.12,0.007,-1.455857,-0.5497,0.6094,0.8707,-0.6744,0.8685,2.0355,0.3732,0.1529,1.089,0.1847
2019-10-24,75278.0,"AllianceBernstein Holding Q3 Adj. EPS $0.63, Inline, Sales $877.867M Beat $731.85M Estimate",ALLIANCEBERNSTEIN HOLDING L P,-1.50427529588341,0.3760706455117,3.2856621341643,1.14942416548728,-0.60007091512458,0.28489994158948,3.8707,3.625,0.9581,0.25,-0.26,-0.89,0.007,3.6241749999999997,-1.9999,0.5499,1.8666,-1.2725,0.3854,0.0981,0.0276,1.2562,0.3124,-0.5355
2019-10-15,75278.0,"Citigroup Maintains Buy on AllianceBernstein Holding, Lowers Price Target to $33",ALLIANCEBERNSTEIN HOLDING L P,-0.85653020069003,-0.64239937399634,5.81727025480678,-1.12320007756352,-2.08550708630295,-1.4000687284050402,-0.5325,-1.54,0.957,1.03,0.25,-0.25,0.007,-1.52521,-0.6338,-1.2271,2.4252,0.2031,-1.4127,0.9034,3.625,-1.9999,0.5499,1.8666
2019-10-31,13721.0,Abbvie's RINVOQ Meets Primary And All Ranked Secondary Endpoints In Phase 3 Study In Psoriatic Arthritis,ABBVIE INC,2.76555232703685,3.0923934138636,10.157125971336061,1.51650616899132,1.69794685569084,4.08990570422216,-0.1381,0.1675,0.8288,-0.38,-0.26,-0.44,0.007,0.169844,1.8645,1.1665,-1.3661,0.3299,-0.4136,3.6337,0.6803,0.7713,0.2401,1.0528
2019-10-14,13721.0,Allergan Reports Shareholders Have Approved Deal By AbbVie,ABBVIE INC,1.0032508522272099,4.7993503487770495,6.19576936536965,0.33579634036868,1.9099512419702602,1.591185378222,0.1766,0.3276,0.8725,-0.18,-0.34,-0.04,0.007,0.32665,0.0975,0.5382,0.1925,2.1722,0.4821,1.0205,-0.3736,-1.4399,-0.7874,1.8356
