custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
3840,AGILENT TECHNOLOGIES INC,PreMarket Prep Recap: Yo-Yo Market And After-Hours Overshoot On Ackman's New Stake,7,positive,0.7,0.45,the headline implies an after‑hours price overshoot tied to bill ackman's new stake—an influential investor buying shares is generally a positive signal for agilent despite the 'yo‑yo' volatility mentioned.,144,339,2.0,2019-12-10,87432.0,1.60499569028616,0.59085716493427,1.22994896769796,2.85783525911482,-0.7176698185503401,0.11039365345755,0.85259165780233
3848,AGILENT TECHNOLOGIES INC,UPDATE: Bill Ackman's Pershing Square Files Amended 13F Showing New ~2.916M Share Stake In Agilent,7,positive,0.85,0.6,"a well-known activist investor (bill ackman's pershing square) initiating a ~2.916m share stake is typically interpreted as a vote of confidence and may presage value-enhancing pressure or support, which is generally positive for agilent.",149,280,2.0,2019-12-09,87432.0,-0.7176698185503401,1.6049956902861502,3.4672802329436396,4.4596903659817,0.8340491913258999,1.5816122299737,2.6342080120802502
3856,AGILENT TECHNOLOGIES INC,Hearing Pershing Square Reports 2.9M Share Stake In Agilent,7,positive,0.75,0.6,"a notable stake by pershing square (a well-known activist investor) is typically interpreted as a vote of confidence and a signal that value-enhancing changes could be pursued, which is generally positive for agilent's shareholders.",139,339,2.0,2019-12-09,87432.0,-0.7176698185503401,1.6049956902861502,3.4672802329436396,4.4596903659817,0.8340491913258999,1.5816122299737,2.6342080120802502
3864,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics to Participate in Raymond James Technology Investors Conference Tuesday Dec. 10 At 3:35 p.m. ET,7,neutral,0.9,0.1,announcing participation in an investor conference is routine company news that provides exposure but does not by itself imply positive or negative financial impact.,154,193,1.0,2019-12-03,14145.0,-3.36134135723114,0.38647304754704,-0.67633472786501,8.59902773924907,0.09346008300781,0.28089637210055,1.5165861785704
3872,ADVANCE AUTO PARTS INC,"Advance Auto Parts Announces Purchase Of DieHard Brand From Transformco , Utilizing $200M Cash On Hand",7,positive,0.8,0.6,"this is positive because acquiring the well-known diehard brand should strengthen advance auto parts' product assortment, brand equity and competitive position and has the potential to boost sales, while the $200m cash outlay is a manageable use of on‑hand liquidity.",141,415,2.0,2019-12-23,89217.0,1.17000136524438,0.3750741481781,0.11877379338947,-4.257046585293,1.04805687442421,0.09531423951822,0.12699591783993
3880,ADVANCE AUTO PARTS INC,'Advance Auto Parts to buy DieHard brand from Sears for $200 million in cash deal' -CNBC,7,positive,0.9,0.7,"positive — acquiring the well-known diehard brand for $200 million in cash should expand advance auto parts' branded product portfolio and strengthen its position in batteries/accessories, creating revenue and market-share opportunities despite typical integration and financing considerations.",143,344,2.0,2019-12-23,89217.0,1.17000136524438,0.3750741481781,0.11877379338947,-4.257046585293,1.04805687442421,0.09531423951822,0.12699591783993
3888,ADVANCE AUTO PARTS INC,"Advance Auto Parts shares are trading higher in sympathy with AutoZone, which reported strong Q1 results.",7,positive,0.9,0.55,"advance auto parts trading higher in sympathy with autozone's strong q1 results is a positive market reaction indicating investor optimism, though it appears to be a sentiment-driven move rather than company-specific fundamental news.",140,338,2.0,2019-12-10,89217.0,3.03489509969949,-0.17289125826209,1.15899186854684,2.85687226728488,-1.97257008403539,-0.47277294775307,-0.49891316482952
3896,ABBVIE INC,"Cowen & Co. Maintains Outperform on AbbVie, Raises Price Target to $98",7,positive,0.9,0.6,"an analyst firm maintained an outperform rating and raised its price target for abbvie, indicating increased analyst confidence and expected upside for the stock, which is a positive signal.",136,201,2.0,2019-12-26,13721.0,-0.02225558564532,-0.70133013650774,-1.25793706061613,-0.8571794246146001,-0.44321496970951,0.62716718793165,1.21662936207687
3904,ABBVIE INC,AbbVie shares are trading higher. Not seeing any news to justify the price action.,7,neutral,0.8,0.2,"the note only observes that abbvie shares are trading higher but explicitly states there is no news to justify the move, making it an observational statement rather than substantive positive or negative news.",133,400,1.0,2019-12-20,13721.0,0.58578830212354,1.07514737173914,-0.86236331913785,-0.4479802043007699,-0.62689487822353,-1.45426864849811,-0.73801152683944
3912,ABBVIE INC,Abbvie Reaches An Agreement With The Pan-Canadian Pharmaceutical Alliance For The Combination Venclexta With Rituximab As A Treatment For Patients With Chronic Lymphocytic Leukemia,7,positive,0.9,0.7,"an agreement with the pan-canadian pharmaceutical alliance to cover venclexta plus rituximab for cll expands market access and reimbursement in canada, which is favorable for abbvie’s sales and adoption of the therapy.",155,276,2.0,2019-12-18,13721.0,-0.832593254745,-0.62689487822353,0.55972235961769,-0.70525565599661,0.72682714089751,2.55009743940934,1.52146786239886
