custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num
0,AGILENT TECHNOLOGIES INC,"Barclays Maintains Overweight on Agilent Technologies, Raises Price Target to $83",1,positive,0.9,0.7,,123,11,2
1,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics Sees Q1 Sales $50M-$55M vs $64.6M Estimate,1,negative,0.85,0.7,,132,11,0
2,APPLIED OPTOELECTRONICS INC,"Applied Optoelectronics Q4 EPS $(0.02) Beats $(0.04) Estimate, Sales $58.9M Miss $60.28M Estimate",1,neutral,0.7,0.3,,143,11,1
3,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics Q4 Earnings Preview,1,neutral,0.7,0.3,,118,11,1
4,ADICET BIO INC,Aceto shares are trading lower on continued weakness after the company filed for Ch 11 bankruptcy relief and announced the proposed sale of its chemicals business for $338 million.,1,neutral,0.9,0.0,,133,11,1
5,ARES COMMERCIAL REAL ESTATE CORP,Ares Commercial Real Q4 Core EPS $0.38 Beats $0.32 Estimate,1,positive,0.9,0.7,,127,11,2
6,AGREE REALTY CORP,"Agree Realty Q4 EPS $0.37 Misses $0.40 Estimate, Adj. FFO $0.71, Sales $40.703M Beat $39.72M Estimate",1,negative,0.75,0.4,,142,11,0
7,AEHR TEST SYSTEMS,Aehr Wins Over $2.1M In Orders For WaferPak Contactors And DiePak Carriers,1,positive,0.9,0.8,,123,11,2
8,FEDERAL AGRICULTURAL MORT CORP,"Farmer Mac FY18 Core EPS $7.82, Net Interest Income $174.4M",1,positive,0.85,0.7,,131,11,2
9,FEDERAL AGRICULTURAL MORT CORP,"Farmer Mac FY18 Core EPS $7.82, Net Interest Income $174.4M",1,positive,0.8,0.7,,131,11,2
10,ARMADA HOFFLER PROPERTIES INC,Armada Hoffler Properties Raises Qtr. Dividend From $0.20 To $0.21/Share,1,positive,0.9,0.2,,129,11,2
11,AIR LEASE CORP,"Air Lease Q4 Adj. EPS $1.65 Beats $1.23 Estimate, Sales $449.981M Miss $454.62M Estimate",1,positive,0.8,0.6,,132,11,2
12,ALBEMARLE CORP,Albemarle Shares Unaffected As Jefferies Cuts Price Target From $150 To $137 In Mid-Day Note; Maintains Buy Rating,1,neutral,0.8,0.2,,133,11,1
13,ALAMO GROUP INC,Alamo Group Inc. To Acquire Dutch Power Company In The Netherlands; Terms Not Disclosed,1,positive,0.8,0.7,,119,11,2
14,AMERICAN HOMES 4 RENT,"American Homes 4 Rent Q4 EPS $0.06 Beats $0.05 Estimate, Core FFO $0.28, Sales $270.3M Beat $270.04M Estimate",1,positive,0.8,0.6,,145,11,2
15,APOLLO GLOBAL MANAGEMENT INC NEW,"Doublepoint Energy In Talks With Banks To Explore Possible $5B Sale; Jefferies, Apollo Global Tickered In Headline",1,positive,0.7,0.5,,132,11,2
16,ASGN INC,"ASGN Segment, ECS, Named One Of Five Prime Awardees Of $70M US Mint Digital Services Contract",1,positive,0.9,0.8,,119,11,2
17,ASTRONICS CORP,Astronics Sees FY19 Sales $760M-$805M vs $827.5M Estimate,1,negative,0.8,0.7,,123,11,0
18,ASTRONICS CORP,"Astronics Q4 EPS $0.37 Beats $0.36 Estimate, Sales $202.917M Beat $195.09M Estimate",1,positive,0.9,0.8,,132,11,2
19,AVALONBAY COMMUNITIES INC,"Citigroup Downgrades AvalonBay Communities to Neutral, Raises Price Target to $205",1,neutral,0.8,0.5,,126,11,1
20,AMERICAN WATER WORKS CO INC,"Bank of America Reiterates Neutral on American Water Works Co, Raises Price Target to $103",1,neutral,0.8,0.5,,124,11,1
