custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num
0,AGILENT TECHNOLOGIES INC,"Cowen & Co. Maintains Outperform on Agilent Technologies, Raises Price Target to $90",1,positive,0.8,0.6,,127,11,2
1,A E C O M,"Aecom Awarded Nationwide Nasa Environmental Remediation Services Contract; The Firm-Fixed-Price, Indefinite-Delivery/Indefinite-Quantity Contract Has A Performance Period From February 2019 Through February 2024, With A Maximum Combined Value Of $300 Mln",1,positive,0.9,0.7,,160,11,2
2,AETERNA ZENTARIS INC,AEterna Zentaris Q4 EPS $(0.31) Misses $(0.19) Estimate,1,negative,0.8,0.5,,129,11,0
3,AGIOS PHARMACEUTICALS INC,Agios Pharma Reports Received FDA Breakthrough Therapy Designation For TIBSOVO In Combo With Azacitidine For Treatment Of Newly-Diagnosed Acute Myeloid Leukemia with an IDH1 Mutation in Adult Patients Ineligible for Intensive Chemotherapy,1,positive,0.9,0.8,,162,11,2
4,ALLEGIANT TRAVEL CO,Macquarie Upgrades Allegiant Travel to Outperform,1,positive,0.9,0.7,,118,11,2
5,ASTRAZENECA PLC,"Ichor Medical Reports Entered Collab, Research License Deal With AstraZeneca For Development, Clinical Assessment Of Plasmid DNA Constructs",1,positive,0.8,0.6,,131,11,2
6,BANK OF AMERICA CORP,"Oppenheimer Maintains Outperform on Bank of America, Raises Price Target to $40",1,positive,0.8,0.6,,123,11,2
7,BAXTER INTERNATIONAL INC,Baxter Highlights Launch Of Clinolipid Olive Oil-Based Lipid Emulsion In US Later In 2019,1,positive,0.9,0.7,,126,11,2
8,BUILD A BEAR WORKSHOP INC,David Kanen Reports 9.7% Stake in Build-A-Bear Workshop; Says Shares Undervaulued,1,positive,0.8,0.6,,130,11,2
9,BRAINSTORM CELL THERAPEUTICS INC,Brainstorm Cell Therapeutics shares are trading higher after the company announced it was granted an additional European patent for its NurOwn.,1,positive,0.9,0.7,,139,11,2
10,BRAINSTORM CELL THERAPEUTICS INC,BrainStorm Announces Grant of Additional New European Patent for NurOwn,1,positive,0.9,0.7,,127,11,2
11,BEACON ROOFING SUPPLY INC,Bad Weather Dampens Outlook For Beacon Roofing,1,negative,0.9,0.7,,119,11,0
12,BEACON ROOFING SUPPLY INC,Beacon Roofing Supply shares are trading lower after the company said it expects Q2 EPS below the analyst consensus estimate.,1,negative,0.9,0.7,,132,11,0
13,BEACON ROOFING SUPPLY INC,"Baird Maintains Neutral on Beacon Roofing Supply, Lowers Price Target to $35",1,negative,0.8,0.5,,128,11,0
14,BIOCEPT INC,"Biocept shares are trading higher after the company announced it would apply its EmpowerTC product to urology. Also, Maxim Group initiated coverage on the stock with a Buy rating and $3 price target.",1,positive,0.8,0.6,,138,11,2
15,BIOCEPT INC,"Biocept Reports Will Begin Commercializing Recently-Expanded Pathology Partnership Platform To Urology, Uropathology Practices",1,positive,0.8,0.7,,121,11,2
16,BIOCEPT INC,"Maxim Group Initiates Coverage On Biocept with Buy Rating, Announces $3 Price Target",1,positive,0.8,0.6,,117,11,2
17,BRISTOL MYERS SQUIBB CO,"Bristol-Myers 8-K Shows Co., Celgene Received Request For Added Info, Documentary Materials From FTC Related To Merger",1,negative,0.7,0.6,,139,11,0
18,B O S BETTER ONLINE SOLNS LTD,B.O.S. Better Online Solutions Reports Strategic Deal With RFKeeper,1,positive,0.85,0.7,,124,11,2
19,B P PLC,"Global Oil Demand Remains Strong, BP Upstream Ceo Says",1,positive,0.9,0.7,,112,11,2
20,CITIGROUP INC,"Oppenheimer Maintains Outperform on Citigroup, Raises Price Target to $99",1,positive,0.8,0.6,,118,11,2
21,CAN FITE BIOPHARMA LTD,Can-Fite shares are trading lower after the company's phase 2 trial for advanced liver cancer did not meet its primary endpoint.,1,negative,0.9,0.8,,133,11,0
22,CAN FITE BIOPHARMA LTD,"Can-Fite Reports Results For Phase II Advanced Liver Cancer Trial , Namodenoson: Did Not Met Primary Endpoint",1,negative,0.9,0.8,,132,11,0
23,PATHWARD FINANCIAL INC,Meta Financial Reports 2M Share Buyback,1,positive,0.8,0.6,,114,11,2
24,CARNIVAL CORP,Carnival Sees Q2 Adj. EPS $0.56-$0.60 vs $0.72 Estimate,1,negative,0.8,0.2,,126,11,0
25,CARNIVAL CORP,"Carnival Q1 Adj. EPS $0.49 Beats $0.44 Estimate, Sales $4.673B Beat $4.31B Estimate",1,positive,0.9,0.7,,134,11,2
26,CAREDX INC,CareDx Reports Filing Of Patent Infringement Suit Against Natera,1,negative,0.8,0.7,,113,11,0
27,COMPUGEN LTD,"Compugen Highlights Its Entire Board, Members Of Mgmt. Purchased Shares During Mar. 2019; Details Of Purchases Not Disclosed",1,positive,0.8,0.6,,129,11,2
28,CITIZENS INC,"Citizens Q4 EPS $(0.03) vs $(0.07) In Q3, Sales $65.57M Down From $67.836M YoY",1,negative,0.7,0.6,,136,11,0
29,CITIZENS INC,Citizens FY18 EPS $(0.22) vs $(0.77) In FY17,1,positive,0.8,0.5,,120,11,2
30,COMERICA INC,"B. Riley FBR Maintains Neutral on Comerica, Lowers Price Target to $80",1,negative,0.7,0.5,,118,11,0
31,CHEETAH MOBILE INC,Cheetah Mobile shares are trading lower after Nomura downgraded the company's stock from Buy to Neutral.,1,negative,0.9,0.7,,124,11,0
32,CHEETAH MOBILE INC,Nomura Downgrades Cheetah Mobile to Neutral,1,negative,0.9,0.7,,114,11,0
33,COLUMBUS MCKINNON CORP NY,Columbus McKinnon Increases Quarterly Dividend from $0.05 to $0.06; Authorizes $20M Share Repurchase Plan,1,positive,0.85,0.7,,142,11,2
34,C M E GROUP INC,"Barclays Maintains Overweight on CME Group, Lowers Price Target to $193",1,positive,0.7,0.3,,121,11,2
35,COMTECH TELECOMMUNICATIONS CORP,"Comtech Wins Multiple Orders Totaling ~$1.1M For Solid-State High-Power RF Amps, Control Components From Major Domestic Prime Contractor",1,positive,0.8,0.6,,138,11,2
36,COLUMBIA SPORTSWEAR CO,Columbia Sportswear Elects the Former Chairman and CEO of Kohl's to its Board of Directors,1,positive,0.8,0.6,,128,11,2
37,CONNS INC,Conn's Filing Shows Registration For $350M Mixed Securities Offering,1,neutral,0.7,0.5,,111,11,1
38,CONNS INC,Conn's Q4 EPS $0.96 Beats $0.76 Est; Q4 Revenue $433M Misses $438.1M Est,1,positive,0.7,0.2,,129,11,2
39,CAMPBELL SOUP CO,"Tcl Asset Group, Corporate Assets Inc, Rabin Worldwide And Capital Recovery Group, Acquire All Available Assets Of The Campbell'S Soup Processing Facility In Toronto, Ontario, Canada",1,negative,0.85,0.7,,139,11,0
40,CATALYST PHARMACEUTICALS INC,Catalyst Pharmaceutical shares are trading lower after the stock rose 70% over the previous 5 trading sessions due to a presentation the company gave on its outlook at an Oppenheimer healthcare event.,1,negative,0.8,0.5,,151,11,0
41,CURIS INC,"Curis Q4 EPS $(0.18) Beats $(0.21) Estimate, Sales $2.755M Beat $2.6M Estimate",1,positive,0.8,0.6,,130,11,2
42,CRITEO S A,Criteo shares are trading lower after the stock was downgraded by KeyBank and SunTrust due to changes in Google's cookie policy.,1,negative,0.9,0.7,,130,11,0
43,CRITEO S A,"UPDATE: KeyBanc Downgrades Criteo To Sector Weight As Firm Notes 'Although we believe the worst-case scenario of Google implementing a strict ITP-like solution is very unlikely, we cannot disprove it until Google provides more clarity into its plans'",1,negative,0.8,0.6,,154,11,0
44,CRITEO S A,SunTrust Robinson Humphrey Downgrades Criteo to Hold,1,negative,0.8,0.7,,116,11,0
45,CRITEO S A,KeyBanc Downgrades Criteo to Sector Weight,1,negative,0.8,0.6,,115,11,0
46,CATALENT INC,Catalent Option Alert: Apr 18 $40 Calls at the Ask: 500 @ $1.65 vs 1395 OI; Earnings 4/30 Before Open [est] Ref=$40.63,1,positive,0.7,0.6,,145,11,2
47,SPDR DOW JONES IND AVG ETF TRUST,Experts Weigh In On Cuts To Federal Reserve Growth Projections,1,neutral,0.7,0.2,,125,11,1
48,ELECTRONIC ARTS INC,"'EA Laying Off 350 People, About 4% of Staff' -Recent Variety Article",1,negative,0.9,0.8,,125,11,0
49,CENTRAIS ELETRICAS BRASILEIRAS S,Centais Eletricas Brasileiras shares are continuing higher after regulators recognized the company's right to BRL3B credits Monday.,1,positive,0.9,0.8,,141,11,2
50,EQUITY LIFESTYLE PROPERTIES INC,Wells Fargo Downgrades Equity Lifestyle Props to Market Perform,1,negative,0.8,0.6,,121,11,0
51,ISHARES TRUST,Brexit No Clearer Now Than Before Monday's Vote,1,neutral,0.7,0.1,,112,11,1
52,ISHARES TRUST,UK Lawmakers Have Proposed Motion To Be Voted On In Parliament On Wed. To Revoke Article 50 If House Does Not Consent To Leaving EU Without A Deal,1,neutral,0.7,0.2,,134,11,1
53,ISHARES TRUST,No Promises From Theresa May As Parliament Takes Control Of Brexit,1,negative,0.8,0.6,,113,11,0
54,ISHARES TRUST,UK's Democratic Unionist Party Says Is Prepared For A Long Extension To Brexit Process,1,neutral,0.7,0.1,,117,11,1
55,ISHARES TRUST,A UK Conservative Lawmaker Said Sees A Possibility Prime Minister May Could Offer Resignation Date At Wed.'s Meeting,1,neutral,0.7,0.1,,125,11,1
56,DIREXION SHARES E T F TRUST,Bank Bears Beckon Again,1,negative,0.8,0.7,,116,11,0
57,F T I CONSULTING INC,FTI Consulting Reports Creation Of Digital Subscriptions Lab In Partnership With Google News,1,positive,0.9,0.7,,120,11,2
58,FACTSET RESEARCH SYSTEMS INC,"FactSet Sees FY19 Adj. EPS $9.50-$9.65, GAAP Sales $1.41B-$1.45B",1,positive,0.8,0.6,,138,11,2
