custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num
0,AGILENT TECHNOLOGIES INC,Agilent Technologies Option Alert: Mar 15 $75 Calls at the Ask: 1000 @ $2.3 vs 33 OI; Earnings 2/20 After Close Ref=$73.74,1,neutral,0.6,0.0,,146,1170,1.0
1,AGILENT TECHNOLOGIES INC,"Needham Initiates Coverage On Agilent Technologies with Buy Rating, Announces $77 Price Target",1,positive,0.9,0.7,,122,788,2.0
2,ADVANCE AUTO PARTS INC,Bank of America Earlier Upgraded Advance Auto Parts to Buy,1,positive,0.9,0.9,,113,852,2.0
3,ADVANCE AUTO PARTS INC,"Barclays Upgrades Advance Auto Parts to Overweight, Raises Price Target to $205",1,positive,0.9,0.9,,120,788,2.0
4,ABBVIE INC,Abbvie shares are continuing lower following a large sell off Friday due to worse than expected Q4 EPS and revenue results.,1,negative,0.8,0.9,,121,660,0.0
5,ABBVIE INC,AbbVie Announces FDA Approval of IMBRUVICA Plus Obinutuzumab for Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma in Previously Untreated Patien,1,positive,0.9,0.8,,136,789,2.0
6,ABBVIE INC,From AbbVie Q4 Earnings Conference Call: CEO Richard Gonzalez Says Rumors Of His Retirement Are False,1,positive,0.8,0.6,,118,724,2.0
7,ABBVIE INC,"From AbbVie Q4 Earnings Conference Call: Sees Q1 EPS $2.05-$2.07 vs $2.03 Estimate, Sales $7.7B vs $8B Est.",1,neutral,0.6,0.0,,138,1362,1.0
8,ABBVIE INC,AbbVie shares are trading lower after the company missed Q4 EPS and sales estimates.,1,negative,0.7,0.6,,114,852,0.0
9,ABBVIE INC,"From AbbVie Conference Call; Co. Says Humira Will Continue To Generate 'Strong Revenue', Driving Roughly $1B Of Growth In 2019",1,positive,0.8,0.8,,129,724,2.0
10,ABBVIE INC,AbbVie Inc. Sees FY19 Adj. EPS $8.65-$8.75 vs $8.71 Est.,1,,,,,123,1170,
11,ABBVIE INC,"UBS Assumes AbbVie at Neutral, Lowers Price Target To $91",1,neutral,0.6,0.0,,114,1170,1.0
12,ABBVIE INC,AbbVie Announces Phase 3 Study of Ibrutinib In Metastatic Pancreatic Cancer Did Not Meet Primary Endpoint Of Improving Progression-Free Survival,1,negative,0.8,0.8,,129,788,0.0
13,ABBVIE INC,"AbbVie Exec Speaking At JP Morgan Healthcare Conference Says Sees Non-Humira Sales Growing To $35B+ In 2025, Sees Mavyret Remaining A Strong Source Of Cash Flow Over Long-Term",1,positive,0.9,0.8,,141,1044,2.0
14,ABBVIE INC,AbbVie Reports Strategic Collaboration With Tizona Therapeutics To Develop First-In-Class Immunotherapy For Cancer Targeting CD39,1,positive,0.9,0.8,,121,724,2.0
15,ABBVIE INC,Bank of America Downgrades AbbVie to Neutral,1,negative,0.6,0.6,,108,1108,0.0
16,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading higher after the company beat Q1 EPS and sales estimates.,1,positive,0.8,0.6,,125,852,2.0
17,AMERISOURCEBERGEN CORP,AmerisourceBergen Narrows FY19 Adj. EPS Guidance From $6.65-$6.95 To $6.65-$6.85 vs $6.78 Estimate,1,neutral,0.6,0.0,,143,1876,1.0
18,AMERISOURCEBERGEN CORP,"AmerisourceBergen Q1 EPS $1.60 Beats $1.50 Estimate, Sales $45.4B Beat $43.82B Estimate",1,positive,0.9,0.9,,138,1172,2.0
19,AMERISOURCEBERGEN CORP,"UBS Initiates Coverage On AmerisourceBergen with Buy Rating, Announces $89 Price Target",1,positive,0.9,0.9,,126,596,2.0
20,AMBEV SA,Ambev shares are trading higher after after Goldman Sachs published a positive report on the stock.,1,positive,0.9,0.7,,115,596,2.0
21,A B M INDUSTRIES INC,ABM Industries Wins a Contract to Install Water Meters for the Rainbow Municipal Water District in San Diego,1,positive,0.9,0.6,,122,660,2.0
22,A B M INDUSTRIES INC,CL King Downgrades ABM Industries to Neutral,1,negative,0.7,0.6,,112,980,0.0
23,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals Option Alert: Mar 15 $23 Calls Sweep (9) near the Ask: 500 @ $1.6 vs 303 OI; Earnings 2/26 After Close [est] Ref=$20.53,1,positive,0.7,0.6,,157,1366,2.0
24,ARCH CAPITAL GROUP LTD NEW,Arch Capital Group Sees Pre-Tax Catastrophe Losses Of $110M-$130M Due To Hurricane Michael And California Wildfires,1,negative,0.7,0.8,,128,788,0.0
25,ARCH CAPITAL GROUP LTD NEW,"Barclays Upgrades Arch Capital Group to Overweight, Raises Price Target to $32",1,positive,0.8,0.6,,118,532,2.0
26,ACADIA HEALTHCARE CO INC,"Deutsche Bank Initiates Coverage On Acadia Healthcare Co with Hold Rating, Announces $27 Price Target",1,neutral,0.8,0.0,,124,532,1.0
27,A C I WORLDWIDE INC,"ACI Worldwide, T-Systems Hungary and Takarékinfo Partner to Ready Hungarian Banks for Real-Time Payments",1,positive,0.9,0.9,,125,724,2.0
28,A C I WORLDWIDE INC,ACI Worldwide Powers Successful Launch of DuitNow Real-Time Payments in Malaysia,1,positive,0.9,0.8,,117,1108,2.0
