custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num
0,AGILENT TECHNOLOGIES INC,"UBS Downgrades Agilent Technologies to Neutral, Announces $82 Price Target",1,decrease,0.7,0.3,,125,469,0.0
1,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics Files for Up to $250M Mixed Shelf,1,decrease,0.7,0.1,,127,405,0.0
2,APPLIED OPTOELECTRONICS INC,"JP Morgan Downgrades Applied Optoelectronics to Underweight, Announces $11 Price Target",1,decrease,0.8,0.3,,132,341,0.0
3,AAON INC,"AAON Q3 EPS $0.26 Down From $0.27 YoY, Sales $113.5M Up From $112.937M YoY",1,uncertain,0.6,0.1,,134,405,1.0
4,AAON INC,"AAON Earlier Reported Q3 EPS $0.26 Down From $0.27 YoY, Sales $113.5M Up From $112.937M YoY",1,,,,,137,467,
5,ADVANCE AUTO PARTS INC,Raymond James Reinstates Market Perform on Advance Auto Parts,1,uncertain,0.6,0.1,,119,533,1.0
6,ALLIANCEBERNSTEIN HOLDING L P,"AllianceBernstein Holding Q3 Adj. EPS $0.63, Inline, Sales $877.867M Beat $731.85M Estimate",1,,,,,146,466,
7,ALLIANCEBERNSTEIN HOLDING L P,"Citigroup Maintains Buy on AllianceBernstein Holding, Lowers Price Target to $33",1,uncertain,0.5,0.2,,135,405,1.0
8,ABBVIE INC,Abbvie's RINVOQ Meets Primary And All Ranked Secondary Endpoints In Phase 3 Study In Psoriatic Arthritis,1,increase,0.6,0.1,,128,660,2.0
9,ABBVIE INC,Allergan Reports Shareholders Have Approved Deal By AbbVie,1,decrease,0.7,0.2,,115,597,0.0
10,ABBVIE INC,AbbVie shares trading lower with the broader stock market following concerning ISM manufacturing data. Not seeing any company-specific news to justify the move lower.,1,,,,,131,467,
11,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading lower in sympathy with McKesson after the company reported a drop in Q2 operating margins.,1,decrease,0.7,0.3,,137,341,0.0
12,AMBEV SA,Ambev SA shares are trading lower after the company reported worse-than-expected Q3 earnings results.,1,,,,,122,339,
13,AMBEV SA,"Ambev shares are trading higher, potentially on continued strength in the overall Brazilian market on pension reform outlook.",1,increase,0.8,0.2,,123,532,2.0
14,AMBEV SA,Ambev SA shares are trading lower on seemingly no company-specific news. The stock has traded roughly 33% of the average 100 day volume.,1,decrease,0.2,0.1,,132,341,0.0
15,AMBEV SA,Ambev shares are trading higher. Not seeing any news to justify the price action.,1,,,,,119,403,
16,ASBURY AUTOMOTIVE GROUP INC,"JP Morgan Maintains Neutral on Asbury Automotive Group, Lowers Price Target to $99",1,decrease,0.6,0.2,,129,469,0.0
17,ASBURY AUTOMOTIVE GROUP INC,"Asbury Automotive Group Q3 EPS $2.33 Beats $2.32 Estimate, Sales $1.84B Inline",1,increase,0.6,0.1,,136,660,2.0
18,ACADIA PHARMACEUTICALS,ACADIA Pharma Reports Initiation Of Phase 3 Study Of Trofinetide in Rett Syndrome,1,increase,0.6,0.2,,133,404,2.0
19,ACADIA PHARMACEUTICALS,"Oppenheimer Initiates Coverage On ACADIA Pharmaceuticals with Perform Rating, Announces $44 Price Target",1,uncertain,0.5,0.1,,133,533,1.0
20,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals Highlights Presentation Of Additional Positive Data From The Phase 2 CLARITY Study With Pimavanserin In Adjunctive Major Depressive Disorder At 2019 Psych Congress,1,increase,0.7,0.3,,151,532,2.0
