custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num
0,AGILENT TECHNOLOGIES INC,Agilent Companion Diagnostic Receives Expanded FDA Approval For PD-L1 IHC 22C3 PharmDx,1,positive,0.9,0.8,,126,11,2
1,AGILENT TECHNOLOGIES INC,"Piper Jaffray Initiates Coverage On Agilent Technologies with Overweight Rating, Announces $83 Price Target",1,positive,0.9,0.8,,127,11,2
2,ABBVIE INC,AbbVie shares are trading higher after the company's SKYRIZI maintained its complete skin clearance.,1,positive,0.9,0.8,,117,11,2
3,AXCELIS TECHNOLOGIES INC,Axcelis Cuts Q2 Prelim. Sales Guidance From $80M To $75M vs $82.93M,1,negative,0.8,0.6,,130,11,0
4,ALBEMARLE CORP,Albemarle Corp Executive Says Company Sees Demand For Lithium Remaining Strong; Says Company Continues To Expect Annual Global Lithium Demand Will Hit 1 Million Tonnes By 2025,1,positive,0.9,0.8,,141,11,2
5,AMERICAN HOMES 4 RENT,Citigroup Downgrades American Homes 4 Rent to Neutral,1,negative,0.9,0.7,,117,11,0
6,ARROW ELECTRONICS INC,"Deutsche Bank Reinstates Buy on Arrow Electronics, Announces $83 Price Target",1,positive,0.9,0.8,,119,11,2
7,AEROVIRONMENT INC,AeroVironment Acquires VTOL UAS Developer Pulse Aerospace For $25.7M To Strengthen Family Of Small Unmanned Aircraft Systems,1,positive,0.9,0.8,,132,11,2
8,BROADCOM INC,Analysts Discuss Broadcom's New Supply Agreement With Apple,1,positive,0.9,0.8,,110,11,2
9,BROADCOM INC,Broadcom  shares are trading higher after the company disclosed an agreement to supply radio frequency components and modules for Apple devices.,1,positive,0.9,0.8,,122,11,2
10,BROADCOM INC,Broadcom Late Monday Disclosed Agreement With Apple For A Supply Arrangement; Co. To Supply Apple With Radio Frequency Components And Modules For Apple Devices,1,positive,0.9,0.8,,127,11,2
11,AVNET INC,"Deutsche Bank Reinstates Hold on Avnet, Announces $44 Price Target",1,neutral,0.8,0.5,,113,11,1
12,BUNGE LTD,"Floods Raising Freight Rates, Washing Away Revenues",1,negative,0.8,0.7,,109,11,0
13,BAIDU INC,Baidu Reports Its DuerOS For Apollo Internet Of Vehicles Solution Platform Signed New Partnerships With 60 Automotive Manufacturers Across 300+ Car Models To Date,1,positive,0.9,0.8,,129,11,2
14,CITIGROUP INC,"Citi To Report Q2 Earnings Before Market Open On Mon., Jul. 15, 2019",1,neutral,0.8,0.2,,120,11,1
15,CITIGROUP INC,Citigroup CFO Says Bank Expects Investment Banking Revenue To Be Down In Mid Teen Range,1,negative,0.8,0.6,,116,11,0
16,CITIGROUP INC,Citigroup CFO Mark Mason Speaking At An Investor Conference Says Slow Down In Market Activity Has Persisted Through Most Of Q2; Says Bank Expects Trading Revenue To Be Down Mid Single Digits,1,negative,0.8,0.6,,137,11,0
17,CASEYS GENERAL STORES INC,Casey's General Stores Inc. shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.,1,positive,0.9,0.8,,127,11,2
18,CASEYS GENERAL STORES INC,"Casey's General Reports Big Q4 Earnings Beat, Shares Rise 10%",1,positive,0.9,0.8,,117,11,2
19,CYMABAY THERAPEUTICS INC,"CymaBay Therapeutics Shares Slightly Higher After Hours As Hearing Raymond James Upgraded To Strong Buy, Set $19 Price Target",1,positive,0.9,0.8,,137,11,2
20,CYMABAY THERAPEUTICS INC,CymaBay Therapeutics shares are trading lower after the company reported data from its Phase 2b study of Seladelpar in patients with nonalcoholic steatohepatitis. Data showed reductions in liver fat were minimal and not significant compared to the placebo.,1,negative,0.9,0.8,,164,11,0
21,CYMABAY THERAPEUTICS INC,Viking Therapeutics Shares Up 5.7% Following Concerning Data From A Phase 2b Study Of Seladelpar In Patients With Nonaloholic Steatohepatitis By CymaBay Therapeutics,1,negative,0.8,0.7,,155,11,0
22,CYMABAY THERAPEUTICS INC,CymaBay Therapeutics Plummets 40% Following Liver Disease Data,1,negative,0.9,0.8,,126,11,0
