date,permno,headline,ret,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
2019-07-31,87432.0,Agilent Shares Unaffected As Hearing FDA Approved Co.'s PD-L1 IHC 22C3 PharmDx Assay For Expanded Use,-1.0548793710768218,AGILENT TECHNOLOGIES INC,-0.2881495049223304,-2.0746326557441575,-5.503540158014464,-0.31263495329767466,0.9352539748773703,0.42949611453677594
2019-07-16,87432.0,Bank of America Downgrades Agilent Technologies to Neutral,-0.850469246506691,AGILENT TECHNOLOGIES INC,-0.5146542098373175,-0.08577202636462777,0.2859250913686884,-1.535238604992628,-1.6587606084058848,-3.843532263255589
2019-07-15,87432.0,"Barclays Downgrades Agilent Technologies to Equal-Weight, Lowers Price Target to $78",-1.5352386049926279,AGILENT TECHNOLOGIES INC,-0.850469246506691,-2.0694636634655095,-0.2551385591256561,-0.12544792843982577,-2.3442840114169083,-2.4506406042717255
2019-07-11,87432.0,Agilent Will Acquire BioTek Instruments In $1.16B Deal,-2.221623063087463,AGILENT TECHNOLOGIES INC,-0.12544792843982577,-2.244216134171839,-2.634512681221368,-0.10890974663197994,-0.6365027325922257,-3.1419105544272186
2019-07-11,87432.0,Agilent To Purchase BioTek Instruments For $1.165B,-2.221623063087463,AGILENT TECHNOLOGIES INC,-0.12544792843982577,-2.244216134171839,-2.634512681221368,-0.10890974663197994,-0.6365027325922257,-3.1419105544272186
2019-07-29,14145.0,"JP Morgan Initiates Coverage On Applied Optoelectronics with Neutral Rating, Announces $11 Price Target",-0.322241522371769,APPLIED OPTOELECTRONICS INC,2.155170403420925,5.603453480512566,5.064658291146817,1.416123192757368,-1.9999956733001811,-6.9199646013373695e-09
2019-07-11,89217.0,"CORRECTION: Goldman Sachs Initiates Coverage On Advance Auto Parts with Sell Rating, Announces $151 Price Target; A Prior Headline Indicated A $115 Price Target, This Was Incorrect",-0.08949651382863522,ADVANCE AUTO PARTS INC,1.4652304351329803,1.0301366716810811,-4.00537121257395,0.5980660207569599,-1.1125923135833493,-2.60864313789293
2019-07-11,89217.0,"Goldman Sachs Initiates Coverage On Advance Auto Parts with Sell Rating, Announces $151 Price Target",-0.08949651382863522,ADVANCE AUTO PARTS INC,1.4652304351329803,1.0301366716810811,-4.00537121257395,0.5980660207569599,-1.1125923135833493,-2.60864313789293
2019-07-25,75278.0,"AllianceBernstein Holding Q2 EPS $0.56 Misses $0.58 Estimate, Sales $714.566M Beat $709.54M Estimate",-2.113381959497929,ALLIANCEBERNSTEIN HOLDING L P,1.9191209226846695,0.7882096739909583,-2.137916619211999,-0.666447076946497,-0.26764783299702,-1.3567169711430571
2019-07-09,75278.0,"Citigroup Maintains Buy on AllianceBernstein Holding, Raises Price Target to $37",-0.43031834065914154,ALLIANCEBERNSTEIN HOLDING L P,0.964098796248436,2.3271302476045364,-0.23271175320217496,0.0,-0.29703022446483374,1.273882507963675
2019-07-26,13721.0,From AbbVie Q2 Earnings Conference Call: Raises FY19 Sales Growth Guidance From ~1% To ~2%,1.6501625999808311,ABBVIE INC,-0.8559648878872395,-3.556675824294775,-3.2172375761957084,-1.1858811601996422,-1.5798016404619641,-1.9705828500266032
2019-07-26,13721.0,Abbvie CEO Says Co Remains 'Well Positioned' To Deliver Double-Digit Earnings Growth In 2019,1.6501625999808311,ABBVIE INC,-0.8559648878872395,-3.556675824294775,-3.2172375761957084,-1.1858811601996422,-1.5798016404619641,-1.9705828500266032
2019-07-26,13721.0,AbbVie shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also raised its FY19 EPS guidance above analyst estimates.,1.6501625999808311,ABBVIE INC,-0.8559648878872395,-3.556675824294775,-3.2172375761957084,-1.1858811601996422,-1.5798016404619641,-1.9705828500266032
2019-07-26,13721.0,UPDATE: AbbVie Raises FY19 Adj EPS Guidance From $8.73-$8.83 To $8.82-$8.92 vs $8.82 Estimate,1.6501625999808311,ABBVIE INC,-0.8559648878872395,-3.556675824294775,-3.2172375761957084,-1.1858811601996422,-1.5798016404619641,-1.9705828500266032
2019-07-26,13721.0,AbbVie Raises FY19 Guidance,1.6501625999808311,ABBVIE INC,-0.8559648878872395,-3.556675824294775,-3.2172375761957084,-1.1858811601996422,-1.5798016404619641,-1.9705828500266032
2019-07-26,13721.0,"AbbVie Q2 Adj. EPS $2.26 Beats $2.2 Estimate, Sales $8.255B Beat $8.1B Estimate",1.6501625999808311,ABBVIE INC,-0.8559648878872395,-3.556675824294775,-3.2172375761957084,-1.1858811601996422,-1.5798016404619641,-1.9705828500266032
