custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num
0,AGILENT TECHNOLOGIES INC,"UBS Downgrades Agilent Technologies to Neutral, Announces $82 Price Target",1,decrease,0.6,0.4,,125,1045,0.0
1,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics Files for Up to $250M Mixed Shelf,1,uncertain,0.6,0.4,,127,981,1.0
2,APPLIED OPTOELECTRONICS INC,"JP Morgan Downgrades Applied Optoelectronics to Underweight, Announces $11 Price Target",1,decrease,0.6,0.6,,132,789,0.0
3,AAON INC,"AAON Q3 EPS $0.26 Down From $0.27 YoY, Sales $113.5M Up From $112.937M YoY",1,uncertain,0.6,0.1,,134,1109,1.0
4,AAON INC,"AAON Earlier Reported Q3 EPS $0.26 Down From $0.27 YoY, Sales $113.5M Up From $112.937M YoY",1,uncertain,0.6,0.3,,137,1237,1.0
5,ADVANCE AUTO PARTS INC,Raymond James Reinstates Market Perform on Advance Auto Parts,1,,,,,119,1043,
6,ALLIANCEBERNSTEIN HOLDING L P,"AllianceBernstein Holding Q3 Adj. EPS $0.63, Inline, Sales $877.867M Beat $731.85M Estimate",1,increase,0.6,0.4,,146,916,2.0
7,ALLIANCEBERNSTEIN HOLDING L P,"Citigroup Maintains Buy on AllianceBernstein Holding, Lowers Price Target to $33",1,uncertain,0.6,0.3,,135,1109,1.0
8,ABBVIE INC,Abbvie's RINVOQ Meets Primary And All Ranked Secondary Endpoints In Phase 3 Study In Psoriatic Arthritis,1,increase,0.8,0.5,,128,1236,2.0
9,ABBVIE INC,Allergan Reports Shareholders Have Approved Deal By AbbVie,1,increase,0.9,0.8,,115,1492,2.0
10,ABBVIE INC,AbbVie shares trading lower with the broader stock market following concerning ISM manufacturing data. Not seeing any company-specific news to justify the move lower.,1,uncertain,0.6,0.0,,131,1174,1.0
11,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading lower in sympathy with McKesson after the company reported a drop in Q2 operating margins.,1,decrease,0.6,0.3,,137,1237,0.0
12,AMBEV SA,Ambev SA shares are trading lower after the company reported worse-than-expected Q3 earnings results.,1,decrease,0.7,0.6,,122,1173,0.0
13,AMBEV SA,"Ambev shares are trading higher, potentially on continued strength in the overall Brazilian market on pension reform outlook.",1,increase,0.8,0.6,,123,596,2.0
14,AMBEV SA,Ambev SA shares are trading lower on seemingly no company-specific news. The stock has traded roughly 33% of the average 100 day volume.,1,uncertain,0.6,0.0,,132,1237,1.0
15,AMBEV SA,Ambev shares are trading higher. Not seeing any news to justify the price action.,1,uncertain,0.6,0.2,,119,918,1.0
16,ASBURY AUTOMOTIVE GROUP INC,"JP Morgan Maintains Neutral on Asbury Automotive Group, Lowers Price Target to $99",1,uncertain,0.6,0.2,,129,1877,1.0
17,ASBURY AUTOMOTIVE GROUP INC,"Asbury Automotive Group Q3 EPS $2.33 Beats $2.32 Estimate, Sales $1.84B Inline",1,increase,0.9,0.2,,136,1044,2.0
18,ACADIA PHARMACEUTICALS,ACADIA Pharma Reports Initiation Of Phase 3 Study Of Trofinetide in Rett Syndrome,1,increase,0.8,0.6,,133,916,2.0
19,ACADIA PHARMACEUTICALS,"Oppenheimer Initiates Coverage On ACADIA Pharmaceuticals with Perform Rating, Announces $44 Price Target",1,uncertain,0.6,0.0,,133,1429,1.0
20,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals Highlights Presentation Of Additional Positive Data From The Phase 2 CLARITY Study With Pimavanserin In Adjunctive Major Depressive Disorder At 2019 Psych Congress,1,,,,,151,1426,
21,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals Announces Late-Breaking Oral Presentation Of The Phase 3 HARMONY Study Of Pimavanserin In Dementia-Related Psychosis At The Clinical Trials on Alzheimer's Disease (CTAD) 2019 Meeting Dec 4th,1,uncertain,0.5,0.3,,164,1365,1.0
22,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals shares are trading higher after RBC Capital initiated coverage on the company's stock with an Outperform rating and a $60 price target.,1,increase,0.8,0.6,,141,788,2.0
23,ACADIA PHARMACEUTICALS,"RBC Capital Initiates Coverage On ACADIA Pharmaceuticals with Outperform Rating, Announces $60 Price Target",1,increase,0.8,0.6,,134,980,2.0
24,A C C O BRANDS CORP,ACCO Brands shares are trading lower after the company reported worse-than-expected Q3 EPS and sales results.,1,decrease,0.7,0.6,,132,725,0.0
25,A C C O BRANDS CORP,ACCO Brands Reaffirms FY19 Adj. EPS Guidance Of $1.15-$1.20 vs $1.19 Est.,1,uncertain,0.5,0.0,,138,1107,1.0
26,A C C O BRANDS CORP,"ACCO Brands Q3 Adj. EPS $0.32 Misses $0.33 Estimate, Sales $505.7M Miss $512.91M Estimate",1,decrease,0.6,0.3,,144,1237,0.0
27,A C C O BRANDS CORP,ACCO Brands Raises Quarterly Dividend From $0.060 To $0.065/Share,1,,,,,129,1362,
28,ARCH CAPITAL GROUP LTD NEW,Arch Capital shares are trading higher after MKM Partners maintained a Buy rating on the stock and raised the price target from $45 to $50 following better-than-expected Q3 EPS and sales results.,1,,,,,144,1042,
29,ARCH CAPITAL GROUP LTD NEW,"MKM Partners Maintains Buy on Arch Capital Group, Raises Price Target to $50",1,increase,0.8,0.6,,122,1108,2.0
30,ARCH CAPITAL GROUP LTD NEW,"Arch Capital Group Q3 EPS $0.63 Beats $0.62 Estimate, Sales $1.438B Beat $1.28B Estimate",1,increase,0.9,0.8,,135,916,2.0
31,ARCH CAPITAL GROUP LTD NEW,Arch Capital Group Sees Q3 Catastrophe Losses $65M-$75M,1,decrease,0.6,0.4,,123,1173,0.0
32,AXCELIS TECHNOLOGIES INC,"Axcelis Technologies Q3 EPS $0.02 Beats $(0.01) Estimate, Sales $69.5M Miss $70.9M Estimate",1,uncertain,0.6,0.5,,141,1173,1.0
33,A E C O M,"UPDATE: KeyBanc Maintains Overweight On Aecom, Raises Target To $48 'on greater conviction on our OW thesis, in terms of the FCF/share upside potential from capital allocation optionality as well as the case for DCS/CS (remain-co) multiple expansion'",1,increase,0.9,0.8,,162,852,2.0
34,A E C O M,"Citigroup Maintains Buy on AECOM, Raises Price Target to $47",1,increase,0.8,0.5,,121,1044,2.0
35,A E C O M,"KeyBanc Maintains Overweight on AECOM, Raises Price Target to $48",1,increase,0.8,0.7,,123,852,2.0
