custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num
0,AGILENT TECHNOLOGIES INC,Agilent Shares Unaffected As Hearing FDA Approved Co.'s PD-L1 IHC 22C3 PharmDx Assay For Expanded Use,1,uncertain,0.6,0.0,,137,981,1.0
1,AGILENT TECHNOLOGIES INC,Bank of America Downgrades Agilent Technologies to Neutral,1,decrease,0.7,0.5,,120,1109,0.0
2,AGILENT TECHNOLOGIES INC,"Barclays Downgrades Agilent Technologies to Equal-Weight, Lowers Price Target to $78",1,decrease,0.8,0.4,,130,789,0.0
3,AGILENT TECHNOLOGIES INC,Agilent Will Acquire BioTek Instruments In $1.16B Deal,1,increase,0.7,0.6,,123,980,2.0
4,AGILENT TECHNOLOGIES INC,Agilent To Purchase BioTek Instruments For $1.165B,1,uncertain,0.4,0.4,,122,1173,1.0
5,APPLIED OPTOELECTRONICS INC,"JP Morgan Initiates Coverage On Applied Optoelectronics with Neutral Rating, Announces $11 Price Target",1,uncertain,0.6,0.0,,133,1173,1.0
6,ADVANCE AUTO PARTS INC,"CORRECTION: Goldman Sachs Initiates Coverage On Advance Auto Parts with Sell Rating, Announces $151 Price Target; A Prior Headline Indicated A $115 Price Target, This Was Incorrect",1,decrease,0.7,0.6,,145,1173,0.0
7,ADVANCE AUTO PARTS INC,"Goldman Sachs Initiates Coverage On Advance Auto Parts with Sell Rating, Announces $151 Price Target",1,decrease,0.7,0.6,,126,917,0.0
8,ALLIANCEBERNSTEIN HOLDING L P,"AllianceBernstein Holding Q2 EPS $0.56 Misses $0.58 Estimate, Sales $714.566M Beat $709.54M Estimate",1,uncertain,0.7,0.3,,149,1237,1.0
9,ALLIANCEBERNSTEIN HOLDING L P,"Citigroup Maintains Buy on AllianceBernstein Holding, Raises Price Target to $37",1,increase,0.9,0.7,,134,916,2.0
10,ABBVIE INC,From AbbVie Q2 Earnings Conference Call: Raises FY19 Sales Growth Guidance From ~1% To ~2%,1,increase,0.8,0.5,,125,980,2.0
11,ABBVIE INC,Abbvie CEO Says Co Remains 'Well Positioned' To Deliver Double-Digit Earnings Growth In 2019,1,increase,0.8,0.6,,125,852,2.0
12,ABBVIE INC,AbbVie shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also raised its FY19 EPS guidance above analyst estimates.,1,,,,,136,1042,
13,ABBVIE INC,UPDATE: AbbVie Raises FY19 Adj EPS Guidance From $8.73-$8.83 To $8.82-$8.92 vs $8.82 Estimate,1,increase,0.7,0.1,,137,2196,2.0
14,ABBVIE INC,AbbVie Raises FY19 Guidance,1,increase,0.6,0.4,,109,724,2.0
15,ABBVIE INC,"AbbVie Q2 Adj. EPS $2.26 Beats $2.2 Estimate, Sales $8.255B Beat $8.1B Estimate",1,increase,0.8,0.2,,134,1108,2.0
