custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
10003,SYNOVUS FINANCIAL CORP,Synovus Financial Q2 Adj. EPS $1 Beats $0.99 Estimate,4,increase,0.85,0.7,,2.0,2019-07-16,SNV,2019-07-16 10:33:00+00:00,20053.0,87161C50,0.022390242666006,,,,,,,,,,,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,-0.32,0.35,0.1,0.009,-0.64,-0.15,-0.65,0.009,2019-07-17,0.35,-0.29,0.02,0.009,2019-07-18,-0.56,0.15,0.86,0.009,2019-07-19,0.25,-0.45,-0.49,0.009,2019-07-22,0.65,-0.23,0.81,0.009,2019-07-23,0.66,0.75,0.86,0.009,2019-07-24,-0.63,-0.66,-0.12,0.009,2019-07-25,0.82,0.39,-0.19,0.009,2019-07-26,-0.32,-0.34,-0.46,0.009,2019-07-29,-0.17,1.37,0.89,0.009,2019-07-30,970427.0,1.2377,1.156,1.522,-0.387064,0.4094542426660061,-0.783128,,0.442195,,-0.684112,,0.318425,,0.813505,,0.8258820000000001,,-0.770751,,1.0239139999999998,,-0.387064,,-0.201409,,,,,,
10011,SONOCO PRODUCTS CO,BMO Capital Downgrades Sonoco Products to Underperform,4,decrease,0.85,0.7,,0.0,2019-07-16,SON,2019-07-16 10:44:00+00:00,71176.0,83549510,-0.0041905422694981,,,,,,,,,,,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,-0.32,0.35,0.1,0.009,-0.64,-0.15,-0.65,0.009,2019-07-17,0.35,-0.29,0.02,0.009,2019-07-18,-0.56,0.15,0.86,0.009,2019-07-19,0.25,-0.45,-0.49,0.009,2019-07-22,0.65,-0.23,0.81,0.009,2019-07-23,0.66,0.75,0.86,0.009,2019-07-24,-0.63,-0.66,-0.12,0.009,2019-07-25,0.82,0.39,-0.19,0.009,2019-07-26,-0.32,-0.34,-0.46,0.009,2019-07-29,-0.17,1.37,0.89,0.009,2019-07-30,971008.0,0.5361,0.2102,0.1396,-0.162552,0.1583614577305019,-0.334104,,0.196635,,-0.291216,,0.143025,,0.357465,,0.362826,,-0.328743,,0.448602,,-0.162552,,-0.082137,,,,,,
10019,S P PLUS CORP,Powell Says 'Uncertainties' Have Increased Chances Of A Rate Cut,4,uncertain,0.7,0.5,,1.0,2019-07-16,SP,2019-07-16 17:03:00+00:00,90194.0,78469C10,0.0051592765375971,,,,,,,,,,,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,-0.32,0.35,0.1,0.009,-0.64,-0.15,-0.65,0.009,2019-07-17,0.35,-0.29,0.02,0.009,2019-07-18,-0.56,0.15,0.86,0.009,2019-07-19,0.25,-0.45,-0.49,0.009,2019-07-22,0.65,-0.23,0.81,0.009,2019-07-23,0.66,0.75,0.86,0.009,2019-07-24,-0.63,-0.66,-0.12,0.009,2019-07-25,0.82,0.39,-0.19,0.009,2019-07-26,-0.32,-0.34,-0.46,0.009,2019-07-29,-0.17,1.37,0.89,0.009,2019-07-30,972879.0,0.7498,0.4824,0.5422,-0.230936,0.2360952765375971,-0.470872,,0.27143,,-0.410888,,0.19645,,0.49637,,0.503868,,-0.463374,,0.623836,,-0.230936,,-0.118466,,,,,,
10027,SPLUNK INC,Splunk Option Alert: Aug 9 $150 Calls Sweep (48) near the Ask: 526 @ $0.499 vs 9 OI; Earnings 8/22 After Close [est] Ref=$136.77,4,increase,0.75,0.6,,2.0,2019-07-16,SPLK,2019-07-16 19:15:00+00:00,13379.0,84863710,-0.0142971398308873,,,,,,,,,,,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,-0.32,0.35,0.1,0.009,-0.64,-0.15,-0.65,0.009,2019-07-17,0.35,-0.29,0.02,0.009,2019-07-18,-0.56,0.15,0.86,0.009,2019-07-19,0.25,-0.45,-0.49,0.009,2019-07-22,0.65,-0.23,0.81,0.009,2019-07-23,0.66,0.75,0.86,0.009,2019-07-24,-0.63,-0.66,-0.12,0.009,2019-07-25,0.82,0.39,-0.19,0.009,2019-07-26,-0.32,-0.34,-0.46,0.009,2019-07-29,-0.17,1.37,0.89,0.009,2019-07-30,967486.0,1.3142,0.8158,-1.5063,-0.411544,0.3972468601691127,-0.832088,,0.46897,,-0.726952,,0.33755,,0.86323,,0.876372,,-0.8189460000000001,,1.086644,,-0.411544,,-0.214414,,,,,,
10035,SPERO THERAPEUTICS INC,Spero Therapeutics Announces $5.9M Award From US Department Of Defense To Further Clinical Development of SPR206,4,increase,0.85,0.7,,2.0,2019-07-16,SPRO,2019-07-16 12:11:00+00:00,17044.0,84833T10,-0.0186393111944198,,,,,,,,,,,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,-0.32,0.35,0.1,0.009,-0.64,-0.15,-0.65,0.009,2019-07-17,0.35,-0.29,0.02,0.009,2019-07-18,-0.56,0.15,0.86,0.009,2019-07-19,0.25,-0.45,-0.49,0.009,2019-07-22,0.65,-0.23,0.81,0.009,2019-07-23,0.66,0.75,0.86,0.009,2019-07-24,-0.63,-0.66,-0.12,0.009,2019-07-25,0.82,0.39,-0.19,0.009,2019-07-26,-0.32,-0.34,-0.46,0.009,2019-07-29,-0.17,1.37,0.89,0.009,2019-07-30,969479.0,0.6839,1.0772,-0.222,-0.2098479999999999,0.1912086888055801,-0.4286959999999999,,0.2483649999999999,,-0.373984,,0.179975,,0.4535349999999999,,0.460374,,-0.421857,,0.5697979999999999,,-0.2098479999999999,,-0.107263,,,,,,
10043,STERLING CONSTRUCTION CO INC,"Sterling Construction Wins $23.4M Springtown, Texas Highway Project",4,increase,0.85,0.7,,2.0,2019-07-16,STRL,2019-07-16 12:45:00+00:00,76927.0,85924110,-0.011958135291934,,,,,,,,,,,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,-0.32,0.35,0.1,0.009,-0.64,-0.15,-0.65,0.009,2019-07-17,0.35,-0.29,0.02,0.009,2019-07-18,-0.56,0.15,0.86,0.009,2019-07-19,0.25,-0.45,-0.49,0.009,2019-07-22,0.65,-0.23,0.81,0.009,2019-07-23,0.66,0.75,0.86,0.009,2019-07-24,-0.63,-0.66,-0.12,0.009,2019-07-25,0.82,0.39,-0.19,0.009,2019-07-26,-0.32,-0.34,-0.46,0.009,2019-07-29,-0.17,1.37,0.89,0.009,2019-07-30,971219.0,1.1448,1.3507,0.8047,-0.357336,0.345377864708066,-0.723672,,0.40968,,-0.6320880000000001,,0.2952,,0.75312,,0.764568,,-0.712224,,0.947736,,-0.357336,,-0.185616,,,,,,
10051,STRYKER CORP,"Morgan Stanley Maintains Overweight on Stryker, Raises Price Target to $230",4,increase,0.85,0.7,,2.0,2019-07-16,SYK,2019-07-16 12:51:00+00:00,73139.0,86366710,-0.0004380339523777,,,,,,,,,,,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,-0.32,0.35,0.1,0.009,-0.64,-0.15,-0.65,0.009,2019-07-17,0.35,-0.29,0.02,0.009,2019-07-18,-0.56,0.15,0.86,0.009,2019-07-19,0.25,-0.45,-0.49,0.009,2019-07-22,0.65,-0.23,0.81,0.009,2019-07-23,0.66,0.75,0.86,0.009,2019-07-24,-0.63,-0.66,-0.12,0.009,2019-07-25,0.82,0.39,-0.19,0.009,2019-07-26,-0.32,-0.34,-0.46,0.009,2019-07-29,-0.17,1.37,0.89,0.009,2019-07-30,971029.0,0.7749,-0.1518,-0.5032,-0.238968,0.2385299660476222,-0.486936,,0.280215,,-0.424944,,0.202725,,0.5126850000000001,,0.5204340000000001,,-0.479187,,0.644418,,-0.238968,,-0.122733,,,,,,
10059,TEVA PHARMACEUTICAL INDS LTD,Option Trader Makes Bullish Bet On Lannett Rebound,4,uncertain,0.6,0.3,,1.0,2019-07-16,TEVA,2019-07-16 17:42:00+00:00,75652.0,88162420,-0.0420561432838439,,,,,,,,,,,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,-0.32,0.35,0.1,0.009,-0.64,-0.15,-0.65,0.009,2019-07-17,0.35,-0.29,0.02,0.009,2019-07-18,-0.56,0.15,0.86,0.009,2019-07-19,0.25,-0.45,-0.49,0.009,2019-07-22,0.65,-0.23,0.81,0.009,2019-07-23,0.66,0.75,0.86,0.009,2019-07-24,-0.63,-0.66,-0.12,0.009,2019-07-25,0.82,0.39,-0.19,0.009,2019-07-26,-0.32,-0.34,-0.46,0.009,2019-07-29,-0.17,1.37,0.89,0.009,2019-07-30,971113.0,1.6328,0.7826,1.2722,-0.5134960000000001,0.471439856716156,-1.0359920000000002,,0.58048,,-0.905368,,0.4172,,1.07032,,1.086648,,-1.019664,,1.3478959999999998,,-0.5134960000000001,,-0.268576,,,,,,
10067,TELEFLEX INC,"Morgan Stanley Maintains Overweight on Teleflex, Raises Price Target to $345",4,increase,0.85,0.7,,2.0,2019-07-16,TFX,2019-07-16 12:52:00+00:00,44329.0,87936910,-0.0102698905393481,,,,,,,,,,,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,-0.32,0.35,0.1,0.009,-0.64,-0.15,-0.65,0.009,2019-07-17,0.35,-0.29,0.02,0.009,2019-07-18,-0.56,0.15,0.86,0.009,2019-07-19,0.25,-0.45,-0.49,0.009,2019-07-22,0.65,-0.23,0.81,0.009,2019-07-23,0.66,0.75,0.86,0.009,2019-07-24,-0.63,-0.66,-0.12,0.009,2019-07-25,0.82,0.39,-0.19,0.009,2019-07-26,-0.32,-0.34,-0.46,0.009,2019-07-29,-0.17,1.37,0.89,0.009,2019-07-30,970677.0,0.7849,0.1921,-0.4556,-0.242168,0.2318981094606518,-0.493336,,0.283715,,-0.430544,,0.205225,,0.519185,,0.5270340000000001,,-0.485487,,0.652618,,-0.242168,,-0.124433,,,,,,
10075,TIMKEN CO,"Goldman Sachs Upgrades Timken to Buy, Raises Price Target to $56",4,increase,0.85,0.7,,2.0,2019-07-16,TKR,2019-07-16 10:27:00+00:00,14795.0,88738910,0.0218029543757438,,,,,,,,,,,2019-07-17,2019-07-18,2019-07-19,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-29,2019-07-30,-0.32,0.35,0.1,0.009,-0.64,-0.15,-0.65,0.009,2019-07-17,0.35,-0.29,0.02,0.009,2019-07-18,-0.56,0.15,0.86,0.009,2019-07-19,0.25,-0.45,-0.49,0.009,2019-07-22,0.65,-0.23,0.81,0.009,2019-07-23,0.66,0.75,0.86,0.009,2019-07-24,-0.63,-0.66,-0.12,0.009,2019-07-25,0.82,0.39,-0.19,0.009,2019-07-26,-0.32,-0.34,-0.46,0.009,2019-07-29,-0.17,1.37,0.89,0.009,2019-07-30,968220.0,1.3875,0.7551,0.6649,-0.435,0.4568029543757438,-0.879,,0.494625,,-0.768,,0.355875,,0.910875,,0.92475,,-0.8651249999999999,,1.1467499999999995,,-0.435,,-0.226875,,,,,,
