custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
0,LITHIA MOTORS INC,"Lithia Motors Q3 EPS $3.39 Beats $3.09 Estimate, Sales $3.332B Beat $3.26B Estimate",1,increase,0.8,0.3,,144,11,2.0,2019-10-23,84319.0,17.28821098804474,0.9420916438102722,3.1076217801147443,2.9963927925546585,-3.9292197674512863,-0.0536787883447575,1.6616000522924557
1,LITHIA MOTORS INC,"Morgan Stanley Maintains Overweight on Lithia Motors, Raises Price Target to $151",1,increase,0.8,0.5,,131,11,2.0,2019-10-15,84319.0,1.201299484819174,-0.6403746083378792,1.7727485011380215,24.69347420273491,0.1900371047668159,0.8046543598685618,1.5489569077802523
2,LAMAR ADVERTISING CO NEW,"Imperial Capital Downgrades Lamar Advertising to In-Line, Announces $86 Price Target",1,decrease,0.8,0.5,,135,12,0.0,2019-10-23,83879.0,-0.8411494083702564,-0.8846288546919823,-1.9025686731530824,0.3150779082435884,0.4708431661128998,0.5558229646439816,0.8238433587498983
3,LAMAR ADVERTISING CO NEW,'Fast Money Halftime Report' Picks For October 2,1,uncertain,0.5,0.2,,130,12,1.0,2019-10-02,83879.0,-0.5053569097071886,1.2140680104494097,0.2477662800316915,1.3255694373442095,-0.9764470160007476,-0.4662064175393277,-0.2581744078171466
4,GLADSTONE LAND CORP,"Aegis Initiates Coverage On Gladstone Land with Buy Rating, Announces $13.5 Price Target",1,increase,0.8,0.3,,135,11,2.0,2019-10-07,13756.0,1.157310139387846,1.355930883437395,0.3389826894971026,1.0559314884642124,-1.3947587460279465,-0.9762289530677816,-1.5611849213917783
5,LAZARD LTD,"Lazard Q3 Adj. EPS $0.76 Beats $0.73 Estimate, Sales $588.262M Miss $617.37M Estimate",1,uncertain,0.6,0.3,,141,12,1.0,2019-10-31,90701.0,-2.887608855962753,0.1339384820312261,4.178934490096409,2.4435244200050388,-0.7744012400507927,-0.2594766207554388,2.397436641524564
6,LAZARD LTD,"Buckingham Maintains Neutral on Lazard, Lowers Price Target to $40",1,decrease,0.7,0.3,,126,12,0.0,2019-10-09,90701.0,0.4580585286021232,1.6243934631347656,6.6400625284464665,6.668566747691362,0.2583242021501064,1.012141305513703,1.8961538981629775
7,LAZARD LTD,Lazard Asset Management Laying Off As Much As 7% Of Global Workforce,1,decrease,0.7,0.3,,126,12,0.0,2019-10-03,90701.0,0.9720117785036564,0.8751547895371914,4.025674143921787,8.051348245133894,-0.4690702073276043,-2.999997834527912,-2.0484682210099137
8,LAKELAND BANCORP INC,Lakeland Bancorp Q3 EPS $0.37 Up From $0.35 YoY,1,increase,0.7,0.3,,139,11,2.0,2019-10-24,87614.0,1.8963409587740905,0.4962773993611336,2.6674837101692717,6.187334933709643,0.4444424994289875,0.5082587248498971,1.8018000825140048
9,LAKELAND BANCORP INC,Lakeland Bancorp Reports ~2.52M Share Common Stock Buyback,1,increase,0.8,0.4,,135,11,2.0,2019-10-24,87614.0,1.8963409587740905,0.4962773993611336,2.6674837101692717,6.187334933709643,0.4444424994289875,0.5082587248498971,1.8018000825140048
